day,timestamp,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,simple_mid,microprice,wall_mid,mm_mid,spread,imb_l1,imbalance,ofi_5,micro_minus_mid,fair_dev_wall,z20,rolling_vol_20,fwd_ret_1,fwd_ret_5
-1,6000,10997.0000,23.0000,11012.0000,10.0000,11004.5000,11004.5000,11007.4545,11006.0000,11004.5000,15.0000,0.3939,-0.1786,-4.0000,2.9545,-1.5000,-0.0885,1.7806,1.5000,2.0000
-1,6100,11000.0000,10.0000,11012.0000,10.0000,11006.0000,11006.0000,11006.0000,11006.0000,11006.0000,12.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.8872,1.8108,0.0000,2.0000
-1,6200,11000.0000,9.0000,11012.0000,9.0000,11006.0000,11006.0000,11006.0000,11006.0000,11006.0000,12.0000,0.0000,0.0000,-4.0000,0.0000,0.0000,0.8070,1.7717,0.0000,1.0000
-1,6300,11000.0000,11.0000,11012.0000,11.0000,11006.0000,11006.0000,11006.0000,11006.5000,11006.0000,12.0000,0.0000,0.0000,18.0000,0.0000,-0.5000,0.7316,1.7442,-1.0000,1.0000
-1,6400,10998.0000,24.0000,11012.0000,12.0000,11005.0000,11005.0000,11007.3333,11005.0000,11005.0000,14.0000,0.3333,0.3333,-12.0000,2.3333,0.0000,-0.0371,1.7614,1.5000,2.0000
-1,6500,11000.0000,11.0000,11013.0000,11.0000,11006.5000,11006.5000,11006.5000,11006.5000,11006.5000,13.0000,0.0000,0.0000,-3.0000,0.0000,0.0000,0.9801,1.7889,1.5000,0.5000
-1,6600,11001.0000,9.0000,11015.0000,20.0000,11008.0000,11008.0000,11005.3448,11008.0000,11008.0000,14.0000,-0.3793,-0.3793,-15.0000,-2.6552,0.0000,1.7803,1.8144,-1.0000,-1.0000
-1,6800,11001.0000,11.0000,11013.0000,11.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,1.0162,1.8272,0.0000,0.0000
-1,6900,11001.0000,12.0000,11013.0000,12.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,1.3251,1.4699,0.0000,0.0000
-1,7000,11001.0000,8.0000,11013.0000,8.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,10.0000,0.0000,0.0000,1.1915,0.9814,0.0000,1.0000
-1,7100,11001.0000,8.0000,11013.0000,8.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,11.0000,0.0000,0.0000,1.0761,0.9814,0.0000,1.0000
-1,7200,11001.0000,10.0000,11013.0000,10.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.9740,0.9814,0.0000,1.0000
-1,7300,11001.0000,8.0000,11013.0000,8.0000,11007.0000,11007.0000,11007.0000,11007.5000,11007.5000,12.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,0.8816,0.9814,0.0000,1.0000
-1,7400,11001.0000,12.0000,11013.0000,12.0000,11007.0000,11007.0000,11007.0000,11007.5000,11007.0000,12.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,0.7966,0.9814,1.0000,-0.5000
-1,7600,11002.0000,12.0000,11014.0000,12.0000,11008.0000,11008.0000,11008.0000,11007.5000,11008.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1.6531,0.9984,0.0000,0.0000
-1,7700,11002.0000,12.0000,11014.0000,12.0000,11008.0000,11008.0000,11008.0000,11009.0000,11008.0000,12.0000,0.0000,-0.4667,0.0000,0.0000,-1.0000,1.4776,0.9770,0.0000,0.0000
-1,7800,11002.0000,8.0000,11014.0000,8.0000,11008.0000,11008.0000,11008.0000,11008.0000,11008.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3851,0.8472,0.0000,0.0000
-1,7900,11002.0000,9.0000,11014.0000,9.0000,11008.0000,11008.0000,11008.0000,11009.5000,11009.5000,12.0000,0.0000,-0.5135,0.0000,0.0000,-1.5000,1.2419,0.7881,-1.5000,0.0000
-1,8000,10999.0000,21.0000,11014.0000,9.0000,11006.5000,11006.5000,11009.5000,11008.0000,11008.0000,15.0000,0.4000,-0.1765,-9.0000,3.0000,-1.5000,-0.2769,0.8656,1.5000,-3.0000
-1,8100,11002.0000,12.0000,11014.0000,12.0000,11008.0000,11008.0000,11008.0000,11009.5000,11008.0000,12.0000,0.0000,-0.5000,0.0000,0.0000,-1.5000,1.1123,0.9262,0.0000,1.0000
-1,8200,11002.0000,11.0000,11014.0000,11.0000,11008.0000,11008.0000,11008.0000,11009.5000,11008.0000,12.0000,0.0000,-0.4054,0.0000,0.0000,-1.5000,1.0893,0.8472,0.0000,-0.5000
-1,8300,11002.0000,12.0000,11014.0000,12.0000,11008.0000,11008.0000,11008.0000,11008.0000,11008.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9885,0.7881,0.0000,1.0000
-1,8400,11002.0000,9.0000,11014.0000,9.0000,11008.0000,11008.0000,11008.0000,11007.0000,11007.0000,12.0000,0.0000,0.5263,0.0000,0.0000,1.0000,0.8981,0.7881,-4.5000,-0.5000
-1,8500,11002.0000,8.0000,11005.0000,4.0000,11003.5000,11003.5000,11004.0000,11008.5000,11008.5000,3.0000,0.3333,0.0870,12.0000,0.5000,-5.0000,-3.1329,1.2965,5.5000,7.0000
-1,8600,11003.0000,8.0000,11015.0000,8.0000,11009.0000,11009.0000,11009.0000,11008.5000,11008.5000,12.0000,0.0000,0.0000,7.0000,0.0000,0.5000,1.5017,1.7874,-1.5000,0.0000
-1,8700,11000.0000,16.0000,11015.0000,8.0000,11007.5000,11007.5000,11010.0000,11007.5000,11007.5000,15.0000,0.3333,0.3333,-1.0000,2.5000,0.0000,0.1138,1.7984,1.5000,1.5000
-1,8800,11003.0000,11.0000,11015.0000,11.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,12.0000,0.0000,0.0000,7.0000,0.0000,0.0000,1.3693,1.7984,-1.5000,0.0000
-1,8900,11000.0000,16.0000,11015.0000,11.0000,11007.5000,11007.5000,11008.8889,11007.5000,11007.5000,15.0000,0.1852,0.1852,-4.0000,1.3889,0.0000,0.0436,1.8171,3.0000,3.0000
-1,9000,11003.0000,10.0000,11018.0000,17.0000,11010.5000,11010.5000,11008.5556,11009.0000,11010.5000,15.0000,-0.2593,0.2273,-8.0000,-1.9444,1.5000,2.1672,1.9350,-1.5000,-1.0000
-1,9100,11003.0000,10.0000,11015.0000,10.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.9429,1.9708,0.0000,2.0000
-1,9200,11003.0000,11.0000,11015.0000,11.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,12.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.8579,1.9708,0.0000,1.0000
-1,9300,11003.0000,8.0000,11015.0000,8.0000,11009.0000,11009.0000,11009.0000,11009.5000,11009.5000,12.0000,0.0000,0.0000,-2.0000,0.0000,-0.5000,0.7795,1.9708,1.5000,1.0000
-1,9400,11003.0000,11.0000,11018.0000,21.0000,11010.5000,11010.5000,11008.1562,11009.5000,11010.5000,15.0000,-0.3125,0.2075,4.0000,-2.3438,1.0000,1.6278,1.9952,-1.0000,-0.5000
-1,9500,11003.0000,12.0000,11016.0000,12.0000,11009.5000,11009.5000,11009.5000,11010.5000,11009.5000,13.0000,0.0000,-0.4419,18.0000,0.0000,-1.0000,0.8602,2.0123,1.5000,0.5000
-1,9600,11004.0000,8.0000,11018.0000,20.0000,11011.0000,11011.0000,11008.0000,11009.5000,11009.5000,14.0000,-0.4286,0.1667,4.0000,-3.0000,1.5000,1.6356,2.0268,-1.0000,-1.0000
-1,9700,11004.0000,8.0000,11016.0000,8.0000,11010.0000,11010.0000,11010.0000,11009.5000,11009.5000,12.0000,0.0000,0.0000,12.0000,0.0000,0.5000,0.9287,2.0430,0.0000,0.0000
-1,9800,11004.0000,8.0000,11016.0000,8.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,12.0000,0.0000,0.0000,12.0000,0.0000,0.0000,0.8521,2.0430,0.0000,0.0000
-1,10000,11004.0000,10.0000,11016.0000,10.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,12.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.7814,2.0430,0.0000,-4.5000
-1,10100,11004.0000,10.0000,11016.0000,10.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,12.0000,0.0000,0.0000,4.0000,0.0000,0.0000,0.7016,2.0084,0.0000,1.0000
-1,10200,11004.0000,9.0000,11016.0000,9.0000,11010.0000,11010.0000,11010.0000,11008.5000,11008.5000,12.0000,0.0000,0.5263,8.0000,0.0000,1.5000,0.6381,1.9841,0.0000,0.5000
-1,10300,11004.0000,11.0000,11016.0000,11.0000,11010.0000,11010.0000,11010.0000,11010.5000,11010.0000,12.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,0.5773,1.9841,0.0000,1.0000
-1,10400,11004.0000,9.0000,11016.0000,9.0000,11010.0000,11010.0000,11010.0000,11009.0000,11009.0000,12.0000,0.0000,0.5610,0.0000,0.0000,1.0000,0.5186,1.9841,-4.5000,1.0000
-1,10500,11004.0000,10.0000,11007.0000,6.0000,11005.5000,11005.5000,11005.8750,11010.5000,11010.5000,3.0000,0.2500,-0.0789,7.0000,0.3750,-5.0000,-1.9399,2.2353,5.5000,4.0000
-1,10600,11005.0000,8.0000,11017.0000,8.0000,11011.0000,11011.0000,11011.0000,11010.5000,11010.5000,12.0000,0.0000,0.0000,9.0000,0.0000,0.5000,1.2086,2.3219,-0.5000,0.0000
-1,10700,11002.0000,15.0000,11019.0000,15.0000,11010.5000,11010.5000,11010.5000,11010.5000,11010.5000,17.0000,0.0000,0.0000,-7.0000,0.0000,0.0000,0.7636,1.9886,0.5000,2.0000
-1,10800,11005.0000,12.0000,11017.0000,12.0000,11011.0000,11011.0000,11011.0000,11009.5000,11011.0000,12.0000,0.0000,0.4545,17.0000,0.0000,1.5000,1.0394,1.9553,0.0000,0.0000
-1,10900,11005.0000,10.0000,11017.0000,10.0000,11011.0000,11011.0000,11011.0000,11011.0000,11011.0000,12.0000,0.0000,0.0000,17.0000,0.0000,0.0000,0.9449,1.9304,-1.5000,0.0000
-1,11000,11002.0000,17.0000,11017.0000,11.0000,11009.5000,11009.5000,11011.1071,11011.0000,11009.5000,15.0000,0.2143,-0.2444,-1.0000,1.6071,-1.5000,-0.2881,1.9304,1.5000,2.0000
-1,11100,11005.0000,9.0000,11017.0000,9.0000,11011.0000,11011.0000,11011.0000,11011.0000,11011.0000,12.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.9116,1.8387,1.5000,2.0000
-1,11200,11005.0000,10.0000,11020.0000,15.0000,11012.5000,11012.5000,11011.0000,11011.0000,11012.5000,15.0000,-0.2000,0.2500,16.0000,-1.5000,1.5000,1.8195,1.8301,-1.5000,-0.5000
-1,11300,11005.0000,11.0000,11017.0000,11.0000,11011.0000,11011.0000,11011.0000,11011.5000,11011.0000,12.0000,0.0000,0.0000,4.0000,0.0000,-0.5000,0.6349,1.8680,0.0000,1.0000
-1,11400,11005.0000,8.0000,11017.0000,8.0000,11011.0000,11011.0000,11011.0000,11011.5000,11011.5000,12.0000,0.0000,0.0000,4.0000,0.0000,-0.5000,0.5669,1.8680,0.5000,2.5000
-1,11500,11005.0000,8.0000,11018.0000,8.0000,11011.5000,11011.5000,11011.5000,11011.5000,11011.5000,13.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.8880,1.8418,1.5000,2.0000
-1,11600,11006.0000,8.0000,11020.0000,18.0000,11013.0000,11013.0000,11010.3077,11011.5000,11011.5000,14.0000,-0.3846,0.1818,-4.0000,-2.6923,1.5000,1.7244,1.8516,-1.0000,-1.0000
-1,11900,11006.0000,11.0000,11018.0000,11.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,18.0000,0.0000,0.0000,0.9835,1.8418,0.0000,0.0000
-1,12000,11006.0000,9.0000,11018.0000,9.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.8991,1.8253,1.5000,0.5000
-1,12100,11006.0000,9.0000,11021.0000,22.0000,11013.5000,11013.5000,11010.3548,11012.0000,11012.0000,15.0000,-0.4194,0.1698,-3.0000,-3.1452,1.5000,1.6368,1.8516,0.0000,-0.5000
-1,12200,11006.0000,9.0000,11021.0000,22.0000,11013.5000,11013.5000,11010.3548,11012.0000,11012.0000,15.0000,-0.4194,0.1698,5.0000,-3.1452,1.5000,1.4485,1.8516,-1.5000,-0.5000
-1,12300,11006.0000,10.0000,11018.0000,10.0000,11012.0000,11012.0000,11012.0000,11011.0000,11012.0000,12.0000,0.0000,0.5556,16.0000,0.0000,1.0000,0.5311,1.8890,0.0000,1.0000
-1,12400,11006.0000,9.0000,11018.0000,9.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.4757,1.8890,0.5000,1.0000
-1,12500,11006.0000,9.0000,11019.0000,9.0000,11012.5000,11012.5000,11012.5000,11012.5000,11012.5000,13.0000,0.0000,0.0000,-7.0000,0.0000,0.0000,0.6916,1.8909,0.5000,-1.0000
-1,12600,11007.0000,11.0000,11019.0000,11.0000,11013.0000,11013.0000,11013.0000,11012.5000,11013.0000,12.0000,0.0000,0.0000,11.0000,0.0000,0.5000,0.8875,1.8925,0.0000,0.0000
-1,12700,11007.0000,12.0000,11019.0000,12.0000,11013.0000,11013.0000,11013.0000,11011.5000,11013.0000,12.0000,0.0000,0.3846,11.0000,0.0000,1.5000,1.0886,1.5464,0.0000,0.0000
-1,12800,11007.0000,10.0000,11019.0000,10.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9849,0.9679,0.0000,0.0000
-1,12900,11007.0000,9.0000,11019.0000,9.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8941,0.9580,-1.5000,0.5000
-1,13000,11004.0000,21.0000,11019.0000,10.0000,11011.5000,11011.5000,11014.1613,11013.0000,11011.5000,15.0000,0.3548,-0.1923,-1.0000,2.6613,-1.5000,-0.5517,1.0192,1.5000,1.0000
-1,13100,11007.0000,11.0000,11019.0000,11.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8014,1.0712,0.0000,2.5000
-1,13300,11007.0000,9.0000,11019.0000,9.0000,11013.0000,11013.0000,11013.0000,11014.5000,11014.5000,12.0000,0.0000,-0.4857,0.0000,0.0000,-1.5000,0.7843,1.0036,0.0000,1.0000
-1,13400,11007.0000,12.0000,11019.0000,12.0000,11013.0000,11013.0000,11013.0000,11013.5000,11013.0000,12.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,0.7085,0.9542,0.5000,-0.5000
-1,13500,11007.0000,11.0000,11020.0000,11.0000,11013.5000,11013.5000,11013.5000,11013.5000,11013.5000,13.0000,0.0000,0.0000,-13.0000,0.0000,0.0000,1.2329,0.9018,-1.0000,0.5000
-1,13600,11005.0000,20.0000,11020.0000,11.0000,11012.5000,11012.5000,11014.6774,11013.5000,11012.5000,15.0000,0.2903,-0.2157,-14.0000,2.1774,-1.0000,-0.1027,0.8626,3.0000,1.5000
-1,13700,11011.0000,5.0000,11020.0000,8.0000,11015.5000,11015.5000,11014.4615,11013.5000,11013.5000,9.0000,-0.2308,0.0746,-16.0000,-1.0385,2.0000,3.0187,1.0818,-1.5000,0.0000
-1,13800,11008.0000,9.0000,11020.0000,9.0000,11014.0000,11014.0000,11014.0000,11014.0000,11014.0000,12.0000,0.0000,0.0000,-22.0000,0.0000,0.0000,1.2248,1.1456,-1.5000,0.0000
-1,13900,11005.0000,15.0000,11020.0000,11.0000,11012.5000,11012.5000,11013.6538,11014.0000,11012.5000,15.0000,0.1538,-0.2683,-33.0000,1.1538,-1.5000,-0.4532,1.1525,1.5000,1.5000
