day;timestamp;S;check;strike_a;strike_b;strike_c;lhs;rhs;edge
1;19700;5229.5;intrinsic_floor;4000;;;1229.0;1229.5;0.5
1;19700;5229.5;intrinsic_floor;4500;;;729.0;729.5;0.5
1;19800;5228.5;intrinsic_floor;4000;;;1228.0;1228.5;0.5
1;19800;5228.5;intrinsic_floor;4500;;;728.0;728.5;0.5
1;20300;5226.5;intrinsic_floor;4500;;;726.0;726.5;0.5
1;20700;5227.5;intrinsic_floor;4000;;;1227.0;1227.5;0.5
1;20700;5227.5;intrinsic_floor;4500;;;727.0;727.5;0.5
1;21600;5230.5;intrinsic_floor;4500;;;730.0;730.5;0.5
1;22000;5227.5;intrinsic_floor;4500;;;727.0;727.5;0.5
1;22500;5230.5;intrinsic_floor;4500;;;730.0;730.5;0.5
1;22800;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;23200;5232.5;intrinsic_floor;4000;;;1232.0;1232.5;0.5
1;23200;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;23900;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;24400;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;24600;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;24900;5234.5;intrinsic_floor;4000;;;1233.0;1234.5;1.5
1;24900;5234.5;intrinsic_floor;4500;;;733.0;734.5;1.5
1;25100;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;25300;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;25700;5231.5;intrinsic_floor;4000;;;1231.0;1231.5;0.5
1;25700;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;25800;5232.5;intrinsic_floor;4000;;;1232.0;1232.5;0.5
1;25800;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;26500;5229.5;intrinsic_floor;4500;;;729.0;729.5;0.5
1;26600;5229.5;intrinsic_floor;4500;;;729.0;729.5;0.5
1;27000;5232.5;intrinsic_floor;4000;;;1232.0;1232.5;0.5
1;27000;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;27300;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;27400;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;28200;5239.5;intrinsic_floor;4000;;;1238.5;1239.5;1.0
1;28200;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;28400;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;28800;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;29100;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;29500;5240.5;intrinsic_floor;4000;;;1239.5;1240.5;1.0
1;29500;5240.5;intrinsic_floor;4500;;;739.5;740.5;1.0
1;29800;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;29900;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;30000;5240.5;intrinsic_floor;4000;;;1239.5;1240.5;1.0
1;30000;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;30400;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;31700;5234.5;intrinsic_floor;4500;;;734.0;734.5;0.5
1;31900;5236.5;intrinsic_floor;4000;;;1235.5;1236.5;1.0
1;31900;5236.5;intrinsic_floor;4500;;;735.5;736.5;1.0
1;32000;5235.5;intrinsic_floor;4000;;;1235.0;1235.5;0.5
1;32000;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;32600;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;33300;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;34500;5234.5;intrinsic_floor;4500;;;734.0;734.5;0.5
1;35000;5235.5;intrinsic_floor;4000;;;1235.0;1235.5;0.5
1;35000;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;35100;5235.5;intrinsic_floor;4000;;;1234.5;1235.5;1.0
1;35100;5235.5;intrinsic_floor;4500;;;734.5;735.5;1.0
1;35200;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;35400;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;35700;5234.5;intrinsic_floor;4000;;;1234.0;1234.5;0.5
1;35700;5234.5;intrinsic_floor;4500;;;734.0;734.5;0.5
1;35800;5235.5;intrinsic_floor;4000;;;1234.5;1235.5;1.0
1;35800;5235.5;intrinsic_floor;4500;;;734.0;735.5;1.5
1;36500;5233.5;intrinsic_floor;4000;;;1232.5;1233.5;1.0
1;36500;5233.5;intrinsic_floor;4500;;;732.0;733.5;1.5
1;37100;5232.5;intrinsic_floor;4000;;;1232.0;1232.5;0.5
1;37100;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;37200;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;37300;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;38000;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;38200;5233.0;intrinsic_floor;4000;;;1232.0;1233.0;1.0
1;38200;5233.0;intrinsic_floor;4500;;;732.0;733.0;1.0
1;38300;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;38400;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;38500;5231.5;intrinsic_floor;4000;;;1226.5;1231.5;5.0
1;38500;5231.5;intrinsic_floor;4500;;;727.5;731.5;4.0
1;38900;5234.0;intrinsic_floor;4000;;;1232.5;1234.0;1.5
1;38900;5234.0;intrinsic_floor;4500;;;733.0;734.0;1.0
1;39000;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;39600;5234.5;intrinsic_floor;4500;;;734.0;734.5;0.5
1;40400;5233.5;intrinsic_floor;4000;;;1228.0;1233.5;5.5
1;40400;5233.5;intrinsic_floor;4500;;;729.5;733.5;4.0
1;40500;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;40600;5233.5;intrinsic_floor;4000;;;1232.5;1233.5;1.0
1;40600;5233.5;intrinsic_floor;4500;;;732.5;733.5;1.0
1;40900;5233.5;intrinsic_floor;4000;;;1232.0;1233.5;1.5
1;40900;5233.5;intrinsic_floor;4500;;;732.0;733.5;1.5
1;41500;5228.5;intrinsic_floor;4500;;;728.0;728.5;0.5
1;42100;5229.5;intrinsic_floor;4000;;;1229.0;1229.5;0.5
1;42100;5229.5;intrinsic_floor;4500;;;729.0;729.5;0.5
1;42300;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;42900;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;43100;5231.5;intrinsic_floor;4500;;;731.0;731.5;0.5
1;43400;5231.5;intrinsic_floor;4000;;;1226.0;1231.5;5.5
1;43400;5231.5;intrinsic_floor;4500;;;727.0;731.5;4.5
1;44700;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;44800;5243.5;intrinsic_floor;4000;;;1242.5;1243.5;1.0
1;44800;5243.5;intrinsic_floor;4500;;;742.0;743.5;1.5
1;45100;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;45500;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;45700;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;46100;5248.5;intrinsic_floor;4500;;;748.0;748.5;0.5
1;46200;5248.5;intrinsic_floor;4500;;;748.0;748.5;0.5
1;46300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;46500;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;46800;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;47100;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;47200;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;47300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;47800;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;48100;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;48300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;48400;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;48600;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;48700;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;48800;5245.5;intrinsic_floor;4000;;;1244.5;1245.5;1.0
1;48800;5245.5;intrinsic_floor;4500;;;744.0;745.5;1.5
1;49100;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;49400;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;49500;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;49700;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;49900;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;50000;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;50400;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;50500;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;50700;5244.0;intrinsic_floor;4000;;;1239.0;1244.0;5.0
1;50700;5244.0;intrinsic_floor;4500;;;740.0;744.0;4.0
1;50800;5245.0;intrinsic_floor;4000;;;1243.5;1245.0;1.5
1;50800;5245.0;intrinsic_floor;4500;;;744.0;745.0;1.0
1;51000;5244.5;intrinsic_floor;4000;;;1243.5;1244.5;1.0
1;51000;5244.5;intrinsic_floor;4500;;;743.0;744.5;1.5
1;51100;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;51300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;51400;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;51500;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;51600;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;52300;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;52400;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;52800;5247.5;intrinsic_floor;4000;;;1242.0;1247.5;5.5
1;52800;5247.5;intrinsic_floor;4500;;;743.0;747.5;4.5
1;53400;5242.5;intrinsic_floor;4000;;;1239.0;1242.5;3.5
1;53400;5242.5;intrinsic_floor;4500;;;740.0;742.5;2.5
1;53500;5245.5;intrinsic_floor;4000;;;1243.5;1245.5;2.0
1;53500;5245.5;intrinsic_floor;4500;;;744.0;745.5;1.5
1;53700;5245.5;intrinsic_floor;4000;;;1244.5;1245.5;1.0
1;53700;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;54000;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;54200;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;54400;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;54800;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;55100;5246.0;intrinsic_floor;4000;;;1245.5;1246.0;0.5
1;55300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;55400;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;55600;5246.0;intrinsic_floor;4000;;;1244.5;1246.0;1.5
1;55600;5246.0;intrinsic_floor;4500;;;745.0;746.0;1.0
1;55900;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;56000;5246.5;intrinsic_floor;4000;;;1245.5;1246.5;1.0
1;56000;5246.5;intrinsic_floor;4500;;;745.0;746.5;1.5
1;56100;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;56200;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;56300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;56400;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;56500;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;56600;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;57200;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;57400;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;57500;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;57600;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;57800;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;58100;5248.5;intrinsic_floor;4500;;;748.0;748.5;0.5
1;58300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;58700;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;59000;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;59100;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;59300;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;59600;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;59800;5247.0;intrinsic_floor;4000;;;1246.5;1247.0;0.5
1;60600;5248.5;intrinsic_floor;4500;;;748.0;748.5;0.5
1;60700;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;60800;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;61000;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;61200;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;61600;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;61700;5245.5;intrinsic_floor;4000;;;1244.5;1245.5;1.0
1;61700;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;62100;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;62300;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;62500;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;62600;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;62900;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;63000;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;63200;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;63400;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;63500;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;63600;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;63800;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;63900;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;64100;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;64200;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;64500;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;64700;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;65100;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;65400;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;65500;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;65600;5243.5;intrinsic_floor;4000;;;1242.5;1243.5;1.0
1;65600;5243.5;intrinsic_floor;4500;;;742.0;743.5;1.5
1;66000;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;66100;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;66200;5242.0;intrinsic_floor;4000;;;1241.5;1242.0;0.5
1;66500;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;66600;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;66800;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;67100;5245.0;intrinsic_floor;4000;;;1244.5;1245.0;0.5
1;67400;5248.5;intrinsic_floor;4500;;;748.0;748.5;0.5
1;67600;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;67700;5248.5;intrinsic_floor;4000;;;1247.5;1248.5;1.0
1;67700;5248.5;intrinsic_floor;4500;;;747.0;748.5;1.5
1;68000;5247.5;intrinsic_floor;4500;;;747.0;747.5;0.5
1;68200;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;68400;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;68500;5246.5;intrinsic_floor;4500;;;746.0;746.5;0.5
1;68700;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;69100;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69200;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69300;5245.5;intrinsic_floor;4500;;;745.0;745.5;0.5
1;69400;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69600;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69700;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69800;5244.5;intrinsic_floor;4500;;;744.0;744.5;0.5
1;69900;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;70100;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;70300;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;71100;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;71500;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;71700;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;71900;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;72000;5242.5;intrinsic_floor;4500;;;742.0;742.5;0.5
1;72100;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;72200;5243.5;intrinsic_floor;4500;;;743.0;743.5;0.5
1;72400;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;72600;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;73100;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;74100;5235.5;intrinsic_floor;4000;;;1230.0;1235.5;5.5
1;74100;5235.5;intrinsic_floor;4500;;;731.5;735.5;4.0
1;74400;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;74600;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;75100;5240.5;intrinsic_floor;4000;;;1239.5;1240.5;1.0
1;75100;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;75300;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;75700;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;76300;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;77000;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;77200;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;77400;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;77500;5238.5;intrinsic_floor;4000;;;1237.5;1238.5;1.0
1;77500;5238.5;intrinsic_floor;4500;;;737.5;738.5;1.0
1;77600;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;77800;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;78100;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;79200;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;79300;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;79400;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;79800;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;80200;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;80700;5238.0;intrinsic_floor;4000;;;1236.5;1238.0;1.5
1;80700;5238.0;intrinsic_floor;4500;;;736.5;738.0;1.5
1;80800;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;80900;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;81500;5239.5;intrinsic_floor;4000;;;1238.5;1239.5;1.0
1;81500;5239.5;intrinsic_floor;4500;;;738.0;739.5;1.5
1;81600;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;82000;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;82100;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;82800;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;83100;5233.5;intrinsic_floor;4000;;;1233.0;1233.5;0.5
1;83100;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;83400;5235.5;intrinsic_floor;4000;;;1234.0;1235.5;1.5
1;83400;5235.5;intrinsic_floor;4500;;;734.0;735.5;1.5
1;84200;5230.5;intrinsic_floor;4500;;;730.0;730.5;0.5
1;84300;5232.5;intrinsic_floor;4500;;;732.0;732.5;0.5
1;84500;5233.5;intrinsic_floor;4500;;;733.0;733.5;0.5
1;84900;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;85000;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;85300;5235.0;intrinsic_floor;4000;;;1229.5;1235.0;5.5
1;85300;5235.0;intrinsic_floor;4500;;;730.5;735.0;4.5
1;85500;5236.5;intrinsic_floor;4000;;;1235.0;1236.5;1.5
1;85500;5236.5;intrinsic_floor;4500;;;735.0;736.5;1.5
1;85600;5235.5;intrinsic_floor;4500;;;735.0;735.5;0.5
1;86000;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;86100;5237.0;intrinsic_floor;4000;;;1231.5;1237.0;5.5
1;86100;5237.0;intrinsic_floor;4500;;;732.5;737.0;4.5
1;86400;5236.5;intrinsic_floor;4500;;;736.0;736.5;0.5
1;87000;5237.5;intrinsic_floor;4500;;;737.0;737.5;0.5
1;87100;5238.5;intrinsic_floor;4500;;;738.0;738.5;0.5
1;87300;5239.5;intrinsic_floor;4500;;;739.0;739.5;0.5
1;87600;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;87800;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;87900;5241.5;intrinsic_floor;4500;;;741.0;741.5;0.5
1;88000;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
1;88100;5240.5;intrinsic_floor;4500;;;740.0;740.5;0.5
