day,timestamp,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,mid_price,simple_mid,microprice,wall_mid,mm_mid,spread,imb_l1,imbalance,ofi_5,micro_minus_mid,fair_dev_wall,z20,rolling_vol_20,fwd_ret_1,fwd_ret_5
-1,3700,10998.0000,8.0000,11010.0000,8.0000,11004.0000,11004.0000,11004.0000,11003.5000,11003.5000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.5000,0.8771,2.4039,0.0000,1.5000
-1,3800,10998.0000,10.0000,11010.0000,10.0000,11004.0000,11004.0000,11004.0000,11005.5000,11004.0000,12.0000,0.0000,-0.4872,-2.0000,0.0000,-1.5000,0.7967,2.4000,0.0000,0.0000
-1,3900,10998.0000,9.0000,11010.0000,9.0000,11004.0000,11004.0000,11004.0000,11004.0000,11004.0000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.7297,2.3985,0.0000,0.0000
-1,4000,10998.0000,12.0000,11010.0000,12.0000,11004.0000,11004.0000,11004.0000,11002.5000,11004.0000,12.0000,0.0000,0.4894,-2.0000,0.0000,1.5000,0.6666,2.3985,0.0000,1.5000
-1,4100,10998.0000,8.0000,11010.0000,8.0000,11004.0000,11004.0000,11004.0000,11002.5000,11002.5000,12.0000,0.0000,0.6098,11.0000,0.0000,1.5000,0.6065,2.3985,1.5000,-0.5000
-1,4200,10998.0000,10.0000,11013.0000,19.0000,11005.5000,11005.5000,11003.1724,11004.0000,11005.5000,15.0000,-0.3103,0.2083,-6.0000,-2.3276,1.5000,1.3154,2.4185,-1.5000,-0.5000
-1,4300,10998.0000,11.0000,11010.0000,11.0000,11004.0000,11004.0000,11004.0000,11004.5000,11004.0000,12.0000,0.0000,0.0000,6.0000,0.0000,-0.5000,0.4317,2.4473,0.0000,-1.0000
-1,4400,10998.0000,10.0000,11010.0000,10.0000,11004.0000,11004.0000,11004.0000,11004.5000,11004.0000,12.0000,0.0000,0.0000,6.0000,0.0000,-0.5000,0.3794,2.4473,1.5000,1.0000
-1,4500,10998.0000,11.0000,11013.0000,15.0000,11005.5000,11005.5000,11004.3462,11004.5000,11005.5000,15.0000,-0.1538,0.2683,-3.0000,-1.1538,1.0000,1.1027,2.4670,-2.0000,-2.0000
-1,4600,10996.0000,22.0000,11011.0000,9.0000,11003.5000,11003.5000,11006.6452,11004.5000,11004.5000,15.0000,0.4194,-0.1698,-5.0000,3.1452,-1.0000,-0.0278,2.5126,1.5000,1.5000
-1,4700,10999.0000,12.0000,11011.0000,12.0000,11005.0000,11005.0000,11005.0000,11004.5000,11005.0000,12.0000,0.0000,0.0000,10.0000,0.0000,0.5000,0.7411,2.5319,-2.0000,0.0000
-1,4800,10999.0000,11.0000,11007.0000,7.0000,11003.0000,11003.0000,11003.8889,11001.5000,11001.5000,8.0000,0.2222,0.6410,4.0000,0.8889,1.5000,-0.7127,2.2913,2.0000,2.0000
-1,4900,10999.0000,12.0000,11011.0000,12.0000,11005.0000,11005.0000,11005.0000,11005.0000,11005.0000,12.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,0.7893,2.0494,-1.5000,-0.5000
-1,5000,10996.0000,23.0000,11011.0000,10.0000,11003.5000,11003.5000,11006.4545,11005.0000,11003.5000,15.0000,0.3939,-0.1786,-3.0000,2.9545,-1.5000,-0.3108,1.7947,1.5000,2.5000
-1,5100,10999.0000,11.0000,11011.0000,11.0000,11005.0000,11005.0000,11005.0000,11005.0000,11005.0000,12.0000,0.0000,0.0000,9.0000,0.0000,0.0000,1.2280,1.2061,0.0000,-4.0000
-1,5300,10999.0000,8.0000,11011.0000,8.0000,11005.0000,11005.0000,11005.0000,11006.5000,11006.5000,12.0000,0.0000,-0.5676,0.0000,0.0000,-1.5000,1.1124,1.1653,0.0000,2.5000
-1,5400,10999.0000,8.0000,11011.0000,8.0000,11005.0000,11005.0000,11005.0000,11005.5000,11005.5000,12.0000,0.0000,0.0000,-6.0000,0.0000,-0.5000,1.0116,1.1653,-0.5000,1.0000
-1,5500,10997.0000,24.0000,11012.0000,10.0000,11004.5000,11004.5000,11007.5882,11005.5000,11004.5000,15.0000,0.4118,-0.1724,-16.0000,3.0882,-1.0000,0.3249,1.1729,1.5000,1.5000
-1,5600,11000.0000,11.0000,11012.0000,11.0000,11006.0000,11006.0000,11006.0000,11006.0000,11006.0000,12.0000,0.0000,0.0000,4.0000,0.0000,0.0000,1.9886,1.2150,-5.0000,-1.5000
-1,5700,11000.0000,8.0000,11002.0000,5.0000,11001.0000,11001.0000,11001.2308,11004.5000,11004.5000,2.0000,0.2308,0.3500,-4.0000,0.2308,-3.5000,-2.9938,1.6692,6.5000,5.0000
-1,5900,11000.0000,10.0000,11015.0000,23.0000,11007.5000,11007.5000,11004.5455,11007.5000,11007.5000,15.0000,-0.3939,-0.3939,-7.0000,-2.9545,0.0000,2.3338,2.2318,-1.5000,-1.5000
-1,6000,11000.0000,11.0000,11012.0000,11.0000,11006.0000,11006.0000,11006.0000,11006.0000,11006.0000,12.0000,0.0000,0.0000,5.0000,0.0000,0.0000,1.0768,2.2630,0.0000,0.5000
-1,6100,11000.0000,9.0000,11012.0000,9.0000,11006.0000,11006.0000,11006.0000,11006.0000,11006.0000,12.0000,0.0000,0.0000,21.0000,0.0000,0.0000,0.9801,2.2630,-1.5000,-0.5000
-1,6200,10997.0000,15.0000,11012.0000,10.0000,11004.5000,11004.5000,11006.0000,11004.5000,11004.5000,15.0000,0.2000,0.2000,1.0000,1.5000,0.0000,-0.1278,2.2911,1.5000,2.5000
-1,6300,11000.0000,11.0000,11012.0000,11.0000,11006.0000,11006.0000,11006.0000,11007.5000,11006.0000,12.0000,0.0000,-0.5217,9.0000,0.0000,-1.5000,0.8810,2.3147,0.0000,-0.5000
-1,6400,11000.0000,9.0000,11012.0000,9.0000,11006.0000,11006.0000,11006.0000,11007.5000,11007.5000,12.0000,0.0000,-0.5500,12.0000,0.0000,-1.5000,0.8519,2.2911,0.5000,1.0000
-1,6500,11000.0000,10.0000,11013.0000,10.0000,11006.5000,11006.5000,11006.5000,11007.5000,11006.5000,13.0000,0.0000,-0.5238,-8.0000,0.0000,-1.0000,1.0904,2.2646,-1.0000,0.5000
-1,6600,10998.0000,23.0000,11013.0000,12.0000,11005.5000,11005.5000,11007.8571,11006.5000,11005.5000,15.0000,0.3143,-0.2069,-20.0000,2.3571,-1.0000,0.3490,2.2785,1.5000,1.5000
-1,6700,11001.0000,8.0000,11013.0000,8.0000,11007.0000,11007.0000,11007.0000,11006.5000,11006.5000,12.0000,0.0000,0.0000,2.0000,0.0000,0.5000,1.2850,2.2785,-1.5000,-0.5000
-1,6800,10998.0000,16.0000,11013.0000,12.0000,11005.5000,11005.5000,11006.5714,11007.0000,11005.5000,15.0000,0.1429,-0.2727,-20.0000,1.0714,-1.5000,0.2236,2.2572,1.5000,1.0000
-1,7000,11001.0000,9.0000,11013.0000,9.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,-8.0000,0.0000,0.0000,1.1435,2.2572,0.0000,-0.5000
-1,7100,11001.0000,12.0000,11013.0000,12.0000,11007.0000,11007.0000,11007.0000,11007.0000,11007.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0479,2.2029,0.0000,1.0000
-1,7200,11001.0000,9.0000,11013.0000,9.0000,11007.0000,11007.0000,11007.0000,11008.5000,11008.5000,12.0000,0.0000,-0.5610,12.0000,0.0000,-1.5000,0.9569,2.1619,-0.5000,2.5000
-1,7500,10999.0000,20.0000,11014.0000,9.0000,11006.5000,11006.5000,11009.3448,11007.5000,11007.5000,15.0000,0.3793,-0.1837,-18.0000,2.8448,-1.0000,0.5463,2.1343,0.0000,1.5000
-1,7700,10999.0000,20.0000,11014.0000,8.0000,11006.5000,11006.5000,11009.7143,11007.5000,11007.5000,15.0000,0.4286,-0.1667,-5.0000,3.2143,-1.0000,0.4937,2.1106,0.0000,1.5000
-1,7800,10999.0000,17.0000,11014.0000,12.0000,11006.5000,11006.5000,11007.7931,11006.5000,11006.5000,15.0000,0.1724,0.1724,-24.0000,1.2931,0.0000,0.4423,2.1106,1.5000,1.5000
-1,7900,11002.0000,12.0000,11014.0000,12.0000,11008.0000,11008.0000,11008.0000,11008.0000,11008.0000,12.0000,0.0000,0.0000,-12.0000,0.0000,0.0000,1.3406,2.1343,1.5000,0.5000
-1,8000,11002.0000,8.0000,11017.0000,24.0000,11009.5000,11009.5000,11005.7500,11008.0000,11008.0000,15.0000,-0.5000,0.1429,-28.0000,-3.7500,1.5000,1.9933,2.1491,-1.5000,-1.0000
-1,8100,11002.0000,9.0000,11014.0000,9.0000,11008.0000,11008.0000,11008.0000,11008.0000,11008.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9782,2.1619,0.0000,1.0000
-1,8200,10999.0000,19.0000,11017.0000,19.0000,11008.0000,11008.0000,11008.0000,11008.0000,11008.0000,18.0000,0.0000,0.0000,-19.0000,0.0000,0.0000,1.1407,1.7999,0.0000,1.0000
-1,8300,11002.0000,8.0000,11014.0000,8.0000,11008.0000,11008.0000,11008.0000,11009.5000,11009.5000,12.0000,0.0000,-0.6000,4.0000,0.0000,-1.5000,1.0952,1.0696,0.5000,-0.5000
-1,8400,11000.0000,24.0000,11017.0000,24.0000,11008.5000,11008.5000,11008.5000,11008.5000,11008.5000,17.0000,0.0000,0.0000,-24.0000,0.0000,0.0000,1.3647,1.0114,0.0000,0.5000
-1,8500,11002.0000,10.0000,11015.0000,10.0000,11008.5000,11008.5000,11008.5000,11008.5000,11008.5000,13.0000,0.0000,0.0000,12.0000,0.0000,0.0000,1.2247,1.0114,0.5000,0.5000
-1,8600,11003.0000,10.0000,11015.0000,10.0000,11009.0000,11009.0000,11009.0000,11010.0000,11009.0000,12.0000,0.0000,-0.5238,12.0000,0.0000,-1.0000,1.5401,0.9386,0.0000,0.0000
-1,8700,11003.0000,9.0000,11015.0000,9.0000,11009.0000,11009.0000,11009.0000,11008.5000,11008.5000,12.0000,0.0000,0.0000,30.0000,0.0000,0.5000,1.3776,0.8900,-1.5000,0.0000
-1,8800,11000.0000,23.0000,11015.0000,10.0000,11007.5000,11007.5000,11010.4545,11007.5000,11007.5000,15.0000,0.3939,0.3939,4.0000,2.9545,0.0000,0.0441,0.9635,1.5000,0.5000
-1,8900,11003.0000,8.0000,11015.0000,8.0000,11009.0000,11009.0000,11009.0000,11010.5000,11010.5000,12.0000,0.0000,-0.6000,30.0000,0.0000,-1.5000,1.2267,1.0114,0.0000,-1.0000
-1,9000,11000.0000,22.0000,11018.0000,22.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,18.0000,0.0000,0.0000,-6.0000,0.0000,0.0000,1.1423,0.9770,0.0000,1.5000
-1,9100,11000.0000,20.0000,11018.0000,20.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,18.0000,0.0000,0.0000,-16.0000,0.0000,0.0000,1.0329,0.9262,0.0000,1.0000
-1,9200,11003.0000,12.0000,11015.0000,12.0000,11009.0000,11009.0000,11009.0000,11009.0000,11009.0000,12.0000,0.0000,0.0000,8.0000,0.0000,0.0000,0.9818,0.8472,-1.0000,1.0000
-1,9300,11001.0000,23.0000,11015.0000,11.0000,11008.0000,11008.0000,11010.4706,11009.5000,11008.0000,14.0000,0.3529,-0.1930,7.0000,2.4706,-1.5000,-0.0778,0.8256,0.0000,0.5000
-1,9400,11001.0000,24.0000,11015.0000,11.0000,11008.0000,11008.0000,11010.6000,11009.5000,11008.0000,14.0000,0.3714,-0.1864,-2.0000,2.6000,-1.5000,-0.1344,0.8256,2.5000,2.0000
-1,9500,11003.0000,11.0000,11018.0000,20.0000,11010.5000,11010.5000,11008.3226,11009.5000,11010.5000,15.0000,-0.2903,0.2157,14.0000,-2.1774,1.0000,2.1337,0.9904,-0.5000,-0.5000
-1,9800,11004.0000,11.0000,11016.0000,11.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,12.0000,0.0000,0.0000,36.0000,0.0000,0.0000,1.5156,0.9904,0.0000,1.5000
-1,9900,11004.0000,12.0000,11016.0000,12.0000,11010.0000,11010.0000,11010.0000,11008.5000,11010.0000,12.0000,0.0000,0.4146,12.0000,0.0000,1.5000,1.4251,0.9904,-1.5000,0.0000
-1,10000,11001.0000,18.0000,11016.0000,12.0000,11008.5000,11008.5000,11010.0000,11010.0000,11008.5000,15.0000,0.2000,-0.2500,11.0000,1.5000,-1.5000,-0.3113,1.0588,1.5000,1.0000
-1,10100,11004.0000,12.0000,11016.0000,12.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,12.0000,0.0000,0.0000,22.0000,0.0000,0.0000,1.3876,1.0588,0.0000,-0.5000
-1,10200,11001.0000,20.0000,11019.0000,20.0000,11010.0000,11010.0000,11010.0000,11010.0000,11010.0000,18.0000,0.0000,0.0000,-2.0000,0.0000,0.0000,1.3135,1.0062,1.5000,5.5000
-1,10300,11004.0000,9.0000,11019.0000,15.0000,11011.5000,11011.5000,11009.6250,11010.5000,11010.5000,15.0000,-0.2500,0.2308,-10.0000,-1.8750,1.0000,2.4215,0.9904,-1.5000,-2.0000
-1,10400,11004.0000,8.0000,11016.0000,8.0000,11010.0000,11010.0000,11010.0000,11010.5000,11010.5000,12.0000,0.0000,0.0000,-3.0000,0.0000,-0.5000,0.8489,1.0588,-0.5000,1.0000
-1,10500,11002.0000,19.0000,11017.0000,9.0000,11009.5000,11009.5000,11012.1786,11010.5000,11010.5000,15.0000,0.3571,-0.1915,-7.0000,2.6786,-1.0000,0.2846,1.0672,0.0000,3.0000
-1,10600,11002.0000,16.0000,11017.0000,12.0000,11009.5000,11009.5000,11010.5714,11010.5000,11009.5000,15.0000,0.1429,-0.2727,-25.0000,1.0714,-1.0000,0.2362,1.0625,6.0000,0.0000
-1,10700,11014.0000,4.0000,11017.0000,12.0000,11015.5000,11015.5000,11014.7500,11010.5000,11011.0000,3.0000,-0.5000,0.0556,3.0000,-0.7500,5.0000,3.5197,1.7022,-6.0000,-6.0000
-1,10800,11002.0000,20.0000,11017.0000,9.0000,11009.5000,11009.5000,11012.3448,11011.0000,11011.0000,15.0000,0.3793,-0.1837,-12.0000,2.8448,-1.5000,-0.0902,2.2152,1.5000,1.5000
-1,10900,11005.0000,9.0000,11017.0000,9.0000,11011.0000,11011.0000,11011.0000,11011.0000,11011.0000,12.0000,0.0000,0.0000,-10.0000,0.0000,0.0000,0.7432,2.2396,1.5000,0.0000
-1,11000,11005.0000,9.0000,11020.0000,16.0000,11012.5000,11012.5000,11010.4000,11011.0000,11011.0000,15.0000,-0.2800,0.2195,-3.0000,-2.1000,1.5000,1.4694,2.2272,-3.0000,-1.0000
-1,11100,11002.0000,22.0000,11017.0000,9.0000,11009.5000,11009.5000,11012.6452,11009.5000,11009.5000,15.0000,0.4194,0.4194,3.0000,3.1452,0.0000,-0.3107,2.3197,0.0000,2.5000
-1,11200,11002.0000,24.0000,11017.0000,8.0000,11009.5000,11009.5000,11013.2500,11009.5000,11009.5000,15.0000,0.5000,0.5000,2.0000,3.7500,0.0000,-0.3279,2.3197,1.5000,2.5000
-1,11300,11005.0000,10.0000,11017.0000,10.0000,11011.0000,11011.0000,11011.0000,11011.5000,11011.0000,12.0000,0.0000,0.0000,11.0000,0.0000,-0.5000,0.5087,2.3430,0.0000,1.0000
-1,11400,11005.0000,11.0000,11017.0000,11.0000,11011.0000,11011.0000,11011.0000,11010.0000,11011.0000,12.0000,0.0000,0.4500,2.0000,0.0000,1.0000,0.4523,2.3430,0.5000,1.0000
-1,11500,11003.0000,25.0000,11020.0000,25.0000,11011.5000,11011.5000,11011.5000,11011.5000,11011.5000,17.0000,0.0000,0.0000,-11.0000,0.0000,0.0000,0.6754,2.3299,0.5000,0.5000
-1,11600,11006.0000,12.0000,11018.0000,12.0000,11012.0000,11012.0000,11012.0000,11011.5000,11012.0000,12.0000,0.0000,0.0000,13.0000,0.0000,0.5000,0.9042,2.3306,0.0000,0.0000
-1,11700,11006.0000,10.0000,11018.0000,10.0000,11012.0000,11012.0000,11012.0000,11011.5000,11012.0000,12.0000,0.0000,0.0000,10.0000,0.0000,0.5000,0.8382,2.2669,0.0000,0.0000
-1,11800,11006.0000,8.0000,11018.0000,8.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7654,2.2630,0.0000,0.0000
-1,11900,11006.0000,10.0000,11018.0000,10.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.6972,2.2630,0.0000,0.5000
-1,12000,11006.0000,10.0000,11018.0000,10.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,24.0000,0.0000,0.0000,0.6211,2.2318,0.0000,-4.0000
-1,12100,11006.0000,12.0000,11018.0000,12.0000,11012.0000,11012.0000,11012.0000,11012.0000,11012.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5573,2.2100,0.0000,-0.5000
-1,12200,11006.0000,10.0000,11018.0000,10.0000,11012.0000,11012.0000,11012.0000,11010.5000,11012.0000,12.0000,0.0000,0.5238,0.0000,0.0000,1.5000,0.4951,2.2100,0.0000,1.0000
-1,12300,11006.0000,11.0000,11018.0000,11.0000,11012.0000,11012.0000,11012.0000,11012.5000,11012.0000,12.0000,0.0000,0.0000,0.0000,0.0000,-0.5000,0.4754,2.1853,0.5000,-0.5000
-1,12500,11006.0000,8.0000,11019.0000,8.0000,11012.5000,11012.5000,11012.5000,11012.5000,11012.5000,13.0000,0.0000,0.0000,-14.0000,0.0000,0.0000,0.7351,2.1575,-4.5000,0.5000
-1,12600,11007.0000,10.0000,11009.0000,3.0000,11008.0000,11008.0000,11008.5385,11012.5000,11013.0000,2.0000,0.5385,-0.0508,-1.0000,0.5385,-4.5000,-2.0957,2.3912,3.5000,6.5000
-1,12700,11004.0000,20.0000,11019.0000,11.0000,11011.5000,11011.5000,11013.6774,11012.5000,11011.5000,15.0000,0.2903,-0.2157,-14.0000,2.1774,-1.0000,0.0325,2.5215,1.5000,1.5000
-1,12800,11007.0000,11.0000,11019.0000,11.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,-3.0000,0.0000,0.0000,1.3191,2.1391,-1.5000,0.0000
-1,12900,11004.0000,20.0000,11019.0000,10.0000,11011.5000,11011.5000,11014.0000,11013.0000,11011.5000,15.0000,0.3333,-0.2000,-13.0000,2.5000,-1.5000,0.0628,1.6749,1.5000,1.5000
-1,13000,11007.0000,11.0000,11019.0000,11.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,11.0000,0.0000,0.0000,1.1890,1.6749,1.5000,0.5000
-1,13100,11007.0000,12.0000,11022.0000,16.0000,11014.5000,11014.5000,11013.4286,11013.0000,11014.5000,15.0000,-0.1429,0.2727,-12.0000,-1.0714,1.5000,2.0620,1.6749,-1.5000,-0.5000
-1,13200,11007.0000,12.0000,11019.0000,12.0000,11013.0000,11013.0000,11013.0000,11013.0000,11013.0000,12.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.9010,1.5583,0.0000,1.0000
-1,13300,11007.0000,12.0000,11019.0000,12.0000,11013.0000,11013.0000,11013.0000,11013.5000,11013.0000,12.0000,0.0000,0.0000,2.0000,0.0000,-0.5000,0.8263,1.5583,0.0000,1.0000
-1,13400,11007.0000,8.0000,11019.0000,8.0000,11013.0000,11013.0000,11013.0000,11012.0000,11012.0000,12.0000,0.0000,0.6000,12.0000,0.0000,1.0000,0.7470,1.5270,0.5000,5.5000
-1,13500,11007.0000,9.0000,11020.0000,9.0000,11013.5000,11013.5000,11013.5000,11013.5000,11013.5000,13.0000,0.0000,0.0000,-5.0000,0.0000,0.0000,1.0398,1.5293,0.5000,0.5000
-1,13600,11008.0000,12.0000,11020.0000,12.0000,11014.0000,11014.0000,11014.0000,11013.5000,11014.0000,12.0000,0.0000,0.0000,14.0000,0.0000,0.5000,1.2879,1.5293,0.0000,0.0000
-1,13700,11008.0000,12.0000,11020.0000,12.0000,11014.0000,11014.0000,11014.0000,11013.5000,11014.0000,12.0000,0.0000,0.0000,2.0000,0.0000,0.5000,1.1665,1.5270,0.0000,0.0000
