day,timestamp,tte_days,tte_years,S,hydrogel,V_4000,intrinsic_4000,time_value_4000,moneyness_4000,log_moneyness_4000,iv_4000,V_4500,intrinsic_4500,time_value_4500,moneyness_4500,log_moneyness_4500,iv_4500,V_5000,intrinsic_5000,time_value_5000,moneyness_5000,log_moneyness_5000,iv_5000,V_5100,intrinsic_5100,time_value_5100,moneyness_5100,log_moneyness_5100,iv_5100,V_5200,intrinsic_5200,time_value_5200,moneyness_5200,log_moneyness_5200,iv_5200,V_5300,intrinsic_5300,time_value_5300,moneyness_5300,log_moneyness_5300,iv_5300,V_5400,intrinsic_5400,time_value_5400,moneyness_5400,log_moneyness_5400,iv_5400,V_5500,intrinsic_5500,time_value_5500,moneyness_5500,log_moneyness_5500,iv_5500,V_6000,intrinsic_6000,time_value_6000,moneyness_6000,log_moneyness_6000,iv_6000,V_6500,intrinsic_6500,time_value_6500,moneyness_6500,log_moneyness_6500,iv_6500
0,1000,7.9,0.02164384,5247.5,10003.0,1246.5,1247.5,-1.0,1.311875,0.27145741,,747.0,747.5,-0.5,1.16611111,0.15367438,,254.0,247.5,6.5,1.0495,0.04831386,0.23473973,169.0,147.5,21.5,1.02892157,0.02851123,0.2392395,100.5,47.5,53.0,1.00913462,0.00909315,0.24251354,51.5,0.0,51.5,0.99009434,-0.00995505,0.24179817,22.5,0.0,22.5,0.97175926,-0.02864718,0.24158364,8.5,0.0,8.5,0.95409091,-0.04699632,0.24318602,0.5,0.0,0.5,0.87458333,-0.1340077,0.35677808,0.5,0.0,0.5,0.80730769,-0.2140504,0.53992495
0,1100,7.89,0.02161644,5248.5,10003.0,1248.5,1248.5,0.0,1.312125,0.27164796,0.0,749.0,748.5,0.5,1.16633333,0.15386492,0.41016211,256.0,248.5,7.5,1.0497,0.04850441,0.24415389,170.5,148.5,22.0,1.02911765,0.02870178,0.24260848,101.5,48.5,53.0,1.00932692,0.0092837,0.24398883,52.0,0.0,52.0,0.99028302,-0.0097645,0.24229488,23.0,0.0,23.0,0.97194444,-0.02845663,0.24298772,8.5,0.0,8.5,0.95427273,-0.04680577,0.24260629,0.5,0.0,0.5,0.87475,-0.13381715,0.35654888,0.5,0.0,0.5,0.80746154,-0.21385986,0.5398298
0,1200,7.88,0.02158904,5248.5,10002.0,1248.5,1248.5,0.0,1.312125,0.27164796,0.0,748.0,748.5,-0.5,1.16633333,0.15386492,,256.0,248.5,7.5,1.0497,0.04850441,0.24430876,170.5,148.5,22.0,1.02911765,0.02870178,0.24276237,100.5,48.5,52.0,1.00932692,0.0092837,0.24076474,52.0,0.0,52.0,0.99028302,-0.0097645,0.24244857,23.0,0.0,23.0,0.97194444,-0.02845663,0.24314185,8.5,0.0,8.5,0.95427273,-0.04680577,0.24276018,0.5,0.0,0.5,0.87475,-0.13381715,0.35677505,0.5,0.0,0.5,0.80746154,-0.21385986,0.54017223
0,1300,7.87,0.02156164,5247.5,10003.0,1247.5,1247.5,0.0,1.311875,0.27145741,0.0,747.5,747.5,0.0,1.16611111,0.15367438,0.0,255.0,247.5,7.5,1.0495,0.04831386,0.24375386,170.0,147.5,22.5,1.02892157,0.02851123,0.24424899,100.5,47.5,53.0,1.00913462,0.00909315,0.24297533,52.0,0.0,52.0,0.99009434,-0.00995505,0.24394151,22.5,0.0,22.5,0.97175926,-0.02864718,0.24204366,8.5,0.0,8.5,0.95409091,-0.04699632,0.24364909,0.5,0.0,0.5,0.87458333,-0.1340077,0.35745744,0.5,0.0,0.5,0.80730769,-0.2140504,0.54095306
0,1400,7.86,0.02153425,5247.5,10003.0,1247.5,1247.5,0.0,1.311875,0.27145741,0.0,747.0,747.5,-0.5,1.16611111,0.15367438,,255.0,247.5,7.5,1.0495,0.04831386,0.24390887,169.5,147.5,22.0,1.02892157,0.02851123,0.2421328,100.5,47.5,53.0,1.00913462,0.00909315,0.24312984,51.5,0.0,51.5,0.99009434,-0.00995505,0.24241265,22.5,0.0,22.5,0.97175926,-0.02864718,0.24219758,8.5,0.0,8.5,0.95409091,-0.04699632,0.24380403,0.5,0.0,0.5,0.87458333,-0.1340077,0.35768476,0.5,0.0,0.5,0.80730769,-0.2140504,0.54129707
0,1500,7.85,0.02150685,5246.5,10004.0,1246.5,1246.5,0.0,1.311625,0.27126683,0.0,746.0,746.5,-0.5,1.16588889,0.15348379,,254.0,246.5,7.5,1.0493,0.04812328,0.2433526,169.0,146.5,22.5,1.02872549,0.02832065,0.24361583,99.5,46.5,53.0,1.00894231,0.00890256,0.24195558,51.0,0.0,51.0,0.98990566,-0.01014563,0.2422145,22.5,0.0,22.5,0.97157407,-0.02883777,0.24330799,8.5,0.0,8.5,0.95390909,-0.0471869,0.24469462,0.5,0.0,0.5,0.87441667,-0.13419828,0.35836892,0.5,0.0,0.5,0.80715385,-0.21424099,0.5420801
0,1600,7.84,0.02147945,5246.0,10004.0,1246.5,1246.0,0.5,1.3115,0.27117152,0.68709492,746.0,746.0,0.0,1.16577778,0.15338848,0.0,254.0,246.0,8.0,1.0492,0.04802797,0.24723113,168.5,146.0,22.5,1.02862745,0.02822534,0.24329826,99.5,46.0,53.5,1.00884615,0.00880726,0.24313208,51.0,0.0,51.0,0.98981132,-0.01024094,0.24303487,22.5,0.0,22.5,0.97148148,-0.02893307,0.24394115,8.5,0.0,8.5,0.95381818,-0.04728221,0.24521842,0.5,0.0,0.5,0.87433333,-0.13429359,0.35882577,0.5,0.0,0.5,0.80707692,-0.2143363,0.54264506
0,1700,7.83,0.02145205,5246.0,10000.0,1246.0,1246.0,0.0,1.3115,0.27117152,0.0,746.0,746.0,0.0,1.16577778,0.15338848,0.0,254.0,246.0,8.0,1.0492,0.04802797,0.24738896,168.5,146.0,22.5,1.02862745,0.02822534,0.24345357,99.5,46.0,53.5,1.00884615,0.00880726,0.24328728,51.0,0.0,51.0,0.98981132,-0.01024094,0.24319001,22.5,0.0,22.5,0.97148148,-0.02893307,0.24409688,8.5,0.0,8.5,0.95381818,-0.04728221,0.24537496,0.5,0.0,0.5,0.87433333,-0.13429359,0.35905483,0.5,0.0,0.5,0.80707692,-0.2143363,0.54299146
0,1800,7.82,0.02142466,5246.5,9999.0,1246.5,1246.5,0.0,1.311625,0.27126683,0.0,746.0,746.5,-0.5,1.16588889,0.15348379,,254.0,246.5,7.5,1.0493,0.04812328,0.24381894,169.0,146.5,22.5,1.02872549,0.02832065,0.24408268,99.5,46.5,53.0,1.00894231,0.00890256,0.24241925,51.0,0.0,51.0,0.98990566,-0.01014563,0.24267866,22.5,0.0,22.5,0.97157407,-0.02883777,0.24377425,8.5,0.0,8.5,0.95390909,-0.0471869,0.24516353,0.5,0.0,0.5,0.87441667,-0.13419828,0.35905567,0.5,0.0,0.5,0.80715385,-0.21424099,0.54311891
0,1900,7.81,0.02139726,5247.0,9998.0,1246.5,1247.0,-0.5,1.31175,0.27136212,,747.0,747.0,0.0,1.166,0.15357909,0.0,254.0,247.0,7.0,1.0494,0.04821857,0.24010813,169.5,147.0,22.5,1.02882353,0.02841594,0.24471233,100.5,47.0,53.5,1.00903846,0.00899786,0.24493463,51.5,0.0,51.5,0.99,-0.01005034,0.24385722,22.5,0.0,22.5,0.97166667,-0.02874247,0.24345106,8.5,0.0,8.5,0.954,-0.04709161,0.24495186,0.5,0.0,0.5,0.8745,-0.13410298,0.35905667,0.5,0.0,0.5,0.80723077,-0.21414569,0.54324675
0,2000,7.8,0.02136986,5247.5,10000.0,1247.5,1247.5,0.0,1.311875,0.27145741,0.0,747.0,747.5,-0.5,1.16611111,0.15367438,,255.0,247.5,7.5,1.0495,0.04831386,0.24484518,170.0,147.5,22.5,1.02892157,0.02851123,0.24534253,100.5,47.5,53.0,1.00913462,0.00909315,0.24406316,52.0,0.0,52.0,0.99009434,-0.00995505,0.24503368,22.5,0.0,22.5,0.97175926,-0.02864718,0.24312733,8.5,0.0,8.5,0.95409091,-0.04699632,0.24473994,0.5,0.0,0.5,0.87458333,-0.1340077,0.35905783,0.5,0.0,0.5,0.80730769,-0.2140504,0.54337499
0,2100,7.79,0.02134247,5247.0,9996.0,1246.5,1247.0,-0.5,1.31175,0.27136212,,747.0,747.0,0.0,1.166,0.15357909,0.0,254.0,247.0,7.0,1.0494,0.04821857,0.24041616,169.5,147.0,22.5,1.02882353,0.02841594,0.24502627,100.5,47.0,53.5,1.00903846,0.00899786,0.24524885,51.5,0.0,51.5,0.99,-0.01005034,0.24417006,22.5,0.0,22.5,0.97166667,-0.02874247,0.24376338,8.5,0.0,8.5,0.954,-0.04709161,0.24526611,0.5,0.0,0.5,0.8745,-0.13410298,0.3595173,0.5,0.0,0.5,0.80723077,-0.21414569,0.54394367
0,2200,7.78,0.02131507,5247.0,9994.0,1246.5,1247.0,-0.5,1.31175,0.27136212,,747.0,747.0,0.0,1.166,0.15357909,0.0,254.0,247.0,7.0,1.0494,0.04821857,0.24057062,169.5,147.0,22.5,1.02882353,0.02841594,0.24518369,100.5,47.0,53.5,1.00903846,0.00899786,0.24540642,51.5,0.0,51.5,0.99,-0.01005034,0.24432693,22.5,0.0,22.5,0.97166667,-0.02874247,0.24391999,8.5,0.0,8.5,0.954,-0.04709161,0.24542368,0.5,0.0,0.5,0.8745,-0.13410298,0.35974828,0.5,0.0,0.5,0.80723077,-0.21414569,0.54429313
0,2300,7.77,0.02128767,5247.5,9994.0,1247.5,1247.5,0.0,1.311875,0.27145741,0.0,748.0,747.5,0.5,1.16611111,0.15367438,0.41286645,255.0,247.5,7.5,1.0495,0.04831386,0.2453174,170.0,147.5,22.5,1.02892157,0.02851123,0.24581571,100.5,47.5,53.0,1.00913462,0.00909315,0.24453387,52.0,0.0,52.0,0.99009434,-0.00995505,0.24550626,22.5,0.0,22.5,0.97175926,-0.02864718,0.24359623,8.5,0.0,8.5,0.95409091,-0.04699632,0.24521196,0.5,0.0,0.5,0.87458333,-0.1340077,0.35975033,0.5,0.0,0.5,0.80730769,-0.2140504,0.54442297
0,2400,7.76,0.02126027,5248.5,9994.0,1248.5,1248.5,0.0,1.312125,0.27164796,0.0,748.0,748.5,-0.5,1.16633333,0.15386492,,255.5,248.5,7.0,1.0497,0.04850441,0.24194185,170.5,148.5,22.0,1.02911765,0.02870178,0.24463219,100.5,48.5,52.0,1.00932692,0.0092837,0.24261918,52.0,0.0,52.0,0.99028302,-0.0097645,0.24431598,23.0,0.0,23.0,0.97194444,-0.02845663,0.2450146,8.5,0.0,8.5,0.95427273,-0.04680577,0.24462999,0.5,0.0,0.5,0.87475,-0.13381715,0.35952304,0.5,0.0,0.5,0.80746154,-0.21385986,0.5443328
0,2500,7.75,0.02123288,5247.5,9993.0,1247.5,1247.5,0.0,1.311875,0.27145741,0.0,747.0,747.5,-0.5,1.16611111,0.15367438,,255.0,247.5,7.5,1.0495,0.04831386,0.24563373,169.5,147.5,22.0,1.02892157,0.02851123,0.2438451,100.5,47.5,53.0,1.00913462,0.00909315,0.2448492,51.5,0.0,51.5,0.99009434,-0.00995505,0.24412694,22.5,0.0,22.5,0.97175926,-0.02864718,0.24391035,8.5,0.0,8.5,0.95409091,-0.04699632,0.24552816,0.5,0.0,0.5,0.87458333,-0.1340077,0.36021422,0.5,0.0,0.5,0.80730769,-0.2140504,0.545125
0,2600,7.74,0.02120548,5246.5,9994.0,1246.5,1246.5,0.0,1.311625,0.27126683,0.0,747.0,746.5,0.5,1.16588889,0.15348379,0.41321399,254.0,246.5,7.5,1.0493,0.04812328,0.24507575,169.0,146.5,22.5,1.02872549,0.02832065,0.24534084,99.5,46.5,53.0,1.00894231,0.00890256,0.24366884,51.5,0.0,51.5,0.98990566,-0.01014563,0.24562949,22.5,0.0,22.5,0.97157407,-0.02883777,0.24503082,8.5,0.0,8.5,0.95390909,-0.0471869,0.24642727,0.5,0.0,0.5,0.87441667,-0.13419828,0.36090649,0.5,0.0,0.5,0.80715385,-0.21424099,0.5459185
0,2700,7.73,0.02117808,5246.5,9995.0,1246.5,1246.5,0.0,1.311625,0.27126683,0.0,746.0,746.5,-0.5,1.16588889,0.15348379,,254.0,246.5,7.5,1.0493,0.04812328,0.24523422,169.0,146.5,22.5,1.02872549,0.02832065,0.24549949,99.5,46.5,53.0,1.00894231,0.00890256,0.2438264,51.0,0.0,51.0,0.98990566,-0.01014563,0.24408732,22.5,0.0,22.5,0.97157407,-0.02883777,0.24518927,8.5,0.0,8.5,0.95390909,-0.0471869,0.24658662,0.5,0.0,0.5,0.87441667,-0.13419828,0.36113986,0.5,0.0,0.5,0.80715385,-0.21424099,0.5462715
0,2800,7.72,0.02115068,5245.5,9995.0,1245.5,1245.5,0.0,1.311375,0.27107621,0.0,745.0,745.5,-0.5,1.16566667,0.15329317,,253.0,245.5,7.5,1.0491,0.04793265,0.24467484,168.0,145.5,22.5,1.02852941,0.02813003,0.24470498,99.5,45.5,54.0,1.00875,0.00871194,0.24604129,51.0,0.0,51.0,0.98971698,-0.01033625,0.24558674,22.0,0.0,22.0,0.97138889,-0.02902839,0.24405551,8.5,0.0,8.5,0.95372727,-0.04737753,0.24748747,0.5,0.0,0.5,0.87425,-0.1343889,0.36183396,0.5,0.0,0.5,0.807,-0.21443161,0.5470673
0,2900,7.71,0.02112329,5246.5,9993.0,1241.0,1246.5,-5.5,1.311625,0.27126683,,742.5,746.5,-4.0,1.16588889,0.15348379,,252.5,246.5,6.0,1.0493,0.04812328,0.2323542,168.0,146.5,21.5,1.02872549,0.02832065,0.24122463,98.5,46.5,52.0,1.00894231,0.00890256,0.24073285,50.5,0.0,50.5,0.98990566,-0.01014563,0.24269953,22.5,0.0,22.5,0.97157407,-0.02883777,0.24550707,8.5,0.0,8.5,0.95390909,-0.0471869,0.24690624,0.5,0.0,0.5,0.87441667,-0.13419828,0.36160796,0.5,0.0,0.5,0.80715385,-0.21424099,0.54697957
0,3000,7.7,0.02109589,5245.5,9994.0,1245.5,1245.5,0.0,1.311375,0.27107621,0.0,746.0,745.5,0.5,1.16566667,0.15329317,0.41383275,253.0,245.5,7.5,1.0491,0.04793265,0.24499239,168.5,145.5,23.0,1.02852941,0.02813003,0.24729649,99.5,45.5,54.0,1.00875,0.00871194,0.24636061,51.0,0.0,51.0,0.98971698,-0.01033625,0.24590548,22.5,0.0,22.5,0.97138889,-0.02902839,0.24663094,8.5,0.0,8.5,0.95372727,-0.04737753,0.24780867,0.5,0.0,0.5,0.87425,-0.1343889,0.36230357,0.5,0.0,0.5,0.807,-0.21443161,0.54777731
0,3100,7.69,0.02106849,5246.5,9995.0,1246.5,1246.5,0.0,1.311625,0.27126683,0.0,746.0,746.5,-0.5,1.16588889,0.15348379,,254.0,246.5,7.5,1.0493,0.04812328,0.24587119,169.0,146.5,22.5,1.02872549,0.02832065,0.24613715,99.5,46.5,53.0,1.00894231,0.00890256,0.24445972,51.0,0.0,51.0,0.98990566,-0.01014563,0.24472132,22.5,0.0,22.5,0.97157407,-0.02883777,0.24582612,8.5,0.0,8.5,0.95390909,-0.0471869,0.2472271,0.5,0.0,0.5,0.87441667,-0.13419828,0.36207789,0.5,0.0,0.5,0.80715385,-0.21424099,0.54769039
0,3200,7.68,0.0210411,5245.5,9997.0,1245.5,1245.5,0.0,1.311375,0.27107621,0.0,746.0,745.5,0.5,1.16566667,0.15329317,0.41437124,253.0,245.5,7.5,1.0491,0.04793265,0.24531119,168.5,145.5,23.0,1.02852941,0.02813003,0.24761828,99.5,45.5,54.0,1.00875,0.00871194,0.24668119,51.0,0.0,51.0,0.98971698,-0.01033625,0.24622546,22.0,0.0,22.0,0.97138889,-0.02902839,0.24469025,8.5,0.0,8.5,0.95372727,-0.04737753,0.24813113,0.5,0.0,0.5,0.87425,-0.1343889,0.36277501,0.5,0.0,0.5,0.807,-0.21443161,0.5484901
0,3300,7.67,0.0210137,5245.0,9998.0,1245.5,1245.0,0.5,1.31125,0.27098088,0.69423584,745.0,745.0,0.0,1.16555556,0.15319785,0.0,253.0,245.0,8.0,1.049,0.04783733,0.24922783,168.0,145.0,23.0,1.02843137,0.0280347,0.24729889,98.5,45.0,53.5,1.00865385,0.00861662,0.24445938,51.0,0.0,51.0,0.98962264,-0.01043158,0.24705759,22.0,0.0,22.0,0.9712963,-0.02912371,0.24533044,8.5,0.0,8.5,0.95363636,-0.04747285,0.24866452,0.5,0.0,0.5,0.87416667,-0.13448423,0.36324232,0.5,0.0,0.5,0.80692308,-0.21452694,0.54906933
0,3400,7.66,0.0209863,5244.5,10000.0,1244.5,1244.5,0.0,1.311125,0.27088555,0.0,745.0,744.5,0.5,1.16544444,0.15310251,0.41445738,252.0,244.5,7.5,1.0489,0.047742,0.24490964,168.0,144.5,23.5,1.02833333,0.02793937,0.24924209,98.5,44.5,54.0,1.00855769,0.00852128,0.24564616,51.0,0.0,51.0,0.9895283,-0.01052691,0.2478901,22.0,0.0,22.0,0.9712037,-0.02921905,0.24597133,8.5,0.0,8.5,0.95354545,-0.04756818,0.24919863,0.5,0.0,0.5,0.87408333,-0.13457956,0.36371041,0.5,0.0,0.5,0.80684615,-0.21462227,0.54964957
0,3500,7.65,0.0209589,5244.5,9999.0,1244.5,1244.5,0.0,1.311125,0.27088555,0.0,745.0,744.5,0.5,1.16544444,0.15310251,0.41472818,252.0,244.5,7.5,1.0489,0.047742,0.24506966,168.0,144.5,23.5,1.02833333,0.02793937,0.24940494,98.5,44.5,54.0,1.00855769,0.00852128,0.24580666,51.0,0.0,51.0,0.9895283,-0.01052691,0.24805207,22.0,0.0,22.0,0.9712037,-0.02921905,0.24613205,8.5,0.0,8.5,0.95354545,-0.04756818,0.24936146,0.5,0.0,0.5,0.87408333,-0.13457956,0.36394805,0.5,0.0,0.5,0.80684615,-0.21462227,0.5500087
0,3600,7.64,0.02093151,5243.5,10002.0,1243.5,1243.5,0.0,1.310875,0.27069485,0.0,744.0,743.5,0.5,1.16522222,0.15291182,0.41454431,251.0,243.5,7.5,1.0487,0.0475513,0.24450684,167.0,143.5,23.5,1.02813725,0.02774867,0.24859907,98.5,43.5,55.0,1.00836538,0.00833059,0.24801506,50.0,0.0,50.0,0.98933962,-0.01071761,0.24611907,21.5,0.0,21.5,0.97101852,-0.02940974,0.24496508,8.5,0.0,8.5,0.95336364,-0.04775888,0.25026904,0.5,0.0,0.5,0.87391667,-0.13477025,0.36464892,0.5,0.0,0.5,0.80669231,-0.21481296,0.55081307
0,3700,7.63,0.02090411,5244.5,9997.0,1244.5,1244.5,0.0,1.311125,0.27088555,0.0,744.0,744.5,-0.5,1.16544444,0.15310251,,252.0,244.5,7.5,1.0489,0.047742,0.24539064,167.5,144.5,23.0,1.02833333,0.02793937,0.24746389,98.5,44.5,54.0,1.00855769,0.00852128,0.24612861,50.5,0.0,50.5,0.9895283,-0.01052691,0.24665979,22.0,0.0,22.0,0.9712037,-0.02921905,0.24645442,8.5,0.0,8.5,0.95354545,-0.04756818,0.24968806,0.5,0.0,0.5,0.87408333,-0.13457956,0.36442474,0.5,0.0,0.5,0.80684615,-0.21462227,0.55072908
0,3800,7.62,0.02087671,5242.5,9998.0,1244.5,1242.5,2.0,1.310625,0.27050412,0.81561687,744.0,742.5,1.5,1.165,0.15272109,0.47435461,252.0,242.5,9.5,1.0485,0.04736057,0.25990233,167.5,142.5,25.0,1.02794118,0.02755794,0.25466695,98.5,42.5,56.0,1.00817308,0.00813986,0.25037803,50.5,0.0,50.5,0.98915094,-0.01090834,0.2495018,22.0,0.0,22.0,0.97083333,-0.02960047,0.24854199,8.5,0.0,8.5,0.95318182,-0.04794961,0.25134237,0.5,0.0,0.5,0.87375,-0.13496099,0.36559055,0.5,0.0,0.5,0.80653846,-0.21500369,0.55198062
0,3900,7.61,0.02084932,5243.0,9995.0,1243.5,1243.0,0.5,1.31075,0.27059949,0.69609986,743.0,743.0,0.0,1.16511111,0.15281646,0.0,251.0,243.0,8.0,1.0486,0.04745594,0.24874449,166.5,143.0,23.5,1.02803922,0.02765331,0.24860256,97.5,43.0,54.5,1.00826923,0.00823523,0.24611004,50.0,0.0,50.0,0.98924528,-0.01081297,0.24727277,21.5,0.0,21.5,0.97092593,-0.0295051,0.245927,8.0,0.0,8.0,0.95327273,-0.04785424,0.24721943,0.5,0.0,0.5,0.87383333,-0.13486562,0.36559881,0.5,0.0,0.5,0.80661538,-0.21490832,0.55212043
