timestamp,buyer,seller,product,currency,price,quantity
190400,,,ASH_COATED_OSMIUM,XIRECS,10011.0,3
192600,,,ASH_COATED_OSMIUM,XIRECS,9997.0,8
192900,,,ASH_COATED_OSMIUM,XIRECS,10016.0,10
197300,,,ASH_COATED_OSMIUM,XIRECS,9996.0,9
200100,,,ASH_COATED_OSMIUM,XIRECS,9994.0,6
200300,,,ASH_COATED_OSMIUM,XIRECS,9992.0,10
200400,,,ASH_COATED_OSMIUM,XIRECS,10011.0,2
200600,,,ASH_COATED_OSMIUM,XIRECS,10010.0,2
200700,,,ASH_COATED_OSMIUM,XIRECS,10010.0,8
201700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4
205600,,,ASH_COATED_OSMIUM,XIRECS,9992.0,2
206600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,7
208900,,,ASH_COATED_OSMIUM,XIRECS,9994.0,10
210000,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4
212700,,,ASH_COATED_OSMIUM,XIRECS,9994.0,6
224800,,,ASH_COATED_OSMIUM,XIRECS,10012.0,5
226200,,,ASH_COATED_OSMIUM,XIRECS,9997.0,6
227600,,,ASH_COATED_OSMIUM,XIRECS,9996.0,5
228000,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5
229200,,,ASH_COATED_OSMIUM,XIRECS,10004.0,2
229600,,,ASH_COATED_OSMIUM,XIRECS,10011.0,5
235600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,8
236100,,,ASH_COATED_OSMIUM,XIRECS,9992.0,4
236500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,2
236600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4
237000,,,ASH_COATED_OSMIUM,XIRECS,10014.0,5
237100,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3
241700,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7
242800,,,ASH_COATED_OSMIUM,XIRECS,10009.0,5
243200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6
243700,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6
246200,,,ASH_COATED_OSMIUM,XIRECS,9994.0,9
247600,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6
251700,,,ASH_COATED_OSMIUM,XIRECS,9992.0,4
252300,,,ASH_COATED_OSMIUM,XIRECS,10008.0,5
252400,,,ASH_COATED_OSMIUM,XIRECS,10011.0,7
258300,,,ASH_COATED_OSMIUM,XIRECS,10013.0,9
258400,,,ASH_COATED_OSMIUM,XIRECS,10012.0,4
259400,,,ASH_COATED_OSMIUM,XIRECS,9998.0,8
260500,,,ASH_COATED_OSMIUM,XIRECS,10012.0,7
260600,,,ASH_COATED_OSMIUM,XIRECS,10012.0,2
261300,,,ASH_COATED_OSMIUM,XIRECS,9996.0,2
265000,,,ASH_COATED_OSMIUM,XIRECS,9992.0,8
267000,,,ASH_COATED_OSMIUM,XIRECS,9991.0,9
268800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6
269400,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4
270400,,,ASH_COATED_OSMIUM,XIRECS,10008.0,2
271800,,,ASH_COATED_OSMIUM,XIRECS,10007.0,5
272800,,,ASH_COATED_OSMIUM,XIRECS,10005.0,6
280900,,,ASH_COATED_OSMIUM,XIRECS,9987.0,2
282500,,,ASH_COATED_OSMIUM,XIRECS,9988.0,4
282700,,,ASH_COATED_OSMIUM,XIRECS,10004.0,6
291400,,,ASH_COATED_OSMIUM,XIRECS,9989.0,3
297000,,,ASH_COATED_OSMIUM,XIRECS,10005.0,9
297300,,,ASH_COATED_OSMIUM,XIRECS,10005.0,3
299500,,,ASH_COATED_OSMIUM,XIRECS,9990.0,2
301600,,,ASH_COATED_OSMIUM,XIRECS,9992.0,9
306200,,,ASH_COATED_OSMIUM,XIRECS,9992.0,6
306500,,,ASH_COATED_OSMIUM,XIRECS,10009.0,5
307600,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5
310000,,,ASH_COATED_OSMIUM,XIRECS,10011.0,9
310900,,,ASH_COATED_OSMIUM,XIRECS,10012.0,6
313100,,,ASH_COATED_OSMIUM,XIRECS,9996.0,2
313600,,,ASH_COATED_OSMIUM,XIRECS,10013.0,3
320900,,,ASH_COATED_OSMIUM,XIRECS,10014.0,6
323500,,,ASH_COATED_OSMIUM,XIRECS,9998.0,6
324600,,,ASH_COATED_OSMIUM,XIRECS,9997.0,2
325000,,,ASH_COATED_OSMIUM,XIRECS,10015.0,5
329000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,9
329800,,,ASH_COATED_OSMIUM,XIRECS,10016.0,4
330600,,,ASH_COATED_OSMIUM,XIRECS,9998.0,2
331800,,,ASH_COATED_OSMIUM,XIRECS,10017.0,8
332800,,,ASH_COATED_OSMIUM,XIRECS,10016.0,5
335800,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6
336000,,,ASH_COATED_OSMIUM,XIRECS,9997.0,6
336400,,,ASH_COATED_OSMIUM,XIRECS,10015.0,9
336800,,,ASH_COATED_OSMIUM,XIRECS,9999.0,4
337200,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6
337300,,,ASH_COATED_OSMIUM,XIRECS,9999.0,7
340700,,,ASH_COATED_OSMIUM,XIRECS,10015.0,2
341200,,,ASH_COATED_OSMIUM,XIRECS,9998.0,2
342400,,,ASH_COATED_OSMIUM,XIRECS,9996.0,5
344200,,,ASH_COATED_OSMIUM,XIRECS,10001.0,4
345800,,,ASH_COATED_OSMIUM,XIRECS,9999.0,3
346200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,4
349400,,,ASH_COATED_OSMIUM,XIRECS,10004.0,4
350400,,,ASH_COATED_OSMIUM,XIRECS,10013.0,5
351800,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5
353000,,,ASH_COATED_OSMIUM,XIRECS,9991.0,5
356700,,,ASH_COATED_OSMIUM,XIRECS,10007.0,9
357500,,,ASH_COATED_OSMIUM,XIRECS,9991.0,3
358400,,,ASH_COATED_OSMIUM,XIRECS,10007.0,3
359300,,,ASH_COATED_OSMIUM,XIRECS,9992.0,4
361400,,,ASH_COATED_OSMIUM,XIRECS,9993.0,6
363200,,,ASH_COATED_OSMIUM,XIRECS,10011.0,2
365300,,,ASH_COATED_OSMIUM,XIRECS,9992.0,3
375300,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4
375400,,,ASH_COATED_OSMIUM,XIRECS,10009.0,3
377400,,,ASH_COATED_OSMIUM,XIRECS,9992.0,4
380900,,,ASH_COATED_OSMIUM,XIRECS,9996.0,8
381000,,,ASH_COATED_OSMIUM,XIRECS,10012.0,2
383000,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6
384000,,,ASH_COATED_OSMIUM,XIRECS,9990.0,4
389800,,,ASH_COATED_OSMIUM,XIRECS,10011.0,10
389900,,,ASH_COATED_OSMIUM,XIRECS,9996.0,7
390400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,9
391100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4
392300,,,ASH_COATED_OSMIUM,XIRECS,10012.0,5
401700,,,ASH_COATED_OSMIUM,XIRECS,10014.0,9
402400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5
405200,,,ASH_COATED_OSMIUM,XIRECS,9996.0,2
407400,,,ASH_COATED_OSMIUM,XIRECS,10009.0,8
412600,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4
414000,,,ASH_COATED_OSMIUM,XIRECS,10011.0,6
415800,,,ASH_COATED_OSMIUM,XIRECS,9992.0,6
416100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,2
424700,,,ASH_COATED_OSMIUM,XIRECS,9994.0,6
425200,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6
425800,,,ASH_COATED_OSMIUM,XIRECS,9993.0,7
