ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
242900;1;buy;5;5254.0;Mark 22;5256.5;5254.5;5256.5;5265.5;5272.5;5.0;0.0;0.0;0.0;67.0;67.0;5256.5;114;119;114;119;0;0;0;0;0;4;-3.0;-0.5;13.0;1.0578849171381435;sell;0.5;2.5;11.5
251900;1;buy;14;5263.0;Mark 49;5265.5;5264.5;5263.5;5255.0;5269.0;5.0;0.0;0.0;0.0;61.0;61.0;5265.5;119;133;119;133;0;0;1;0;2;4;3.0;-1.0;5.0;1.0998047335753263;sell;1.5;0.5;-8.0
258400;1;buy;8;5257.0;Mark 22;5258.5;5258.0;5253.5;5246.5;5270.5;5.0;-0.5733;0.0;0.0;59.0;59.0;5257.066666666667;133;141;133;141;0;0;1;0;0;4;-3.0;-8.5;-2.5;1.1467427242520165;ambiguous;1.0;-3.5;-10.5
265400;1;buy;9;5250.0;Mark 49;5251.0;5250.5;5250.5;5258.5;5249.5;6.0;0.0;0.0;0.0;65.0;65.0;5251.0;141;150;141;150;0;0;1;0;1;2;-2.5;-4.5;-12.0;1.344819670031481;ambiguous;0.5;0.5;8.5
272600;1;buy;7;5261.0;Mark 22;5259.0;5260.5;5258.5;5261.5;5253.5;2.0;0.6897;0.3243;-0.0841;49.0;58.0;5259.689655172414;150;157;150;157;0;0;1;0;0;7;-0.5;0.5;3.5;1.2678075509018965;buy;-0.5;-2.5;0.5
281400;1;buy;15;5253.0;Mark 49;5253.5;5256.5;5256.5;5273.0;5242.5;5.0;0.4737;0.0;0.0;56.0;56.0;5254.684210526316;157;172;157;172;0;0;1;0;1;5;-2.0;-5.0;-3.0;1.102838811216839;ambiguous;3.5;3.5;20.0
289200;1;buy;11;5266.0;Mark 49;5268.5;5269.5;5273.5;5268.0;5248.5;5.0;0.0;0.0;0.0;60.0;60.0;5268.5;172;183;172;183;0;0;1;1;1;5;2.0;1.0;12.5;1.3896141357150054;sell;3.5;7.5;2.0
291800;1;buy;5;5270.0;Mark 22;5271.5;5272.5;5270.5;5268.5;5249.5;5.0;0.0;0.0;0.0;63.0;63.0;5271.5;183;188;183;188;0;0;1;1;1;5;-3.0;3.0;15.0;1.3916318185703072;ambiguous;2.5;0.5;-1.5
308100;1;buy;6;5271.0;Mark 22;5271.0;5269.5;5268.5;5247.5;5247.5;6.0;0.0;0.0;0.0;71.0;71.0;5271.0;188;194;188;194;0;0;0;0;1;1;-0.5;4.5;2.5;1.1642263164990632;ambiguous;-1.5;-2.5;-23.5
310500;1;buy;11;5266.0;Mark 49;5267.5;5264.5;5264.5;5245.0;5248.5;5.0;0.0;0.0;0.0;67.0;67.0;5267.5;194;205;194;205;0;0;1;0;1;2;0.0;-3.0;-2.0;1.1783381379165516;ambiguous;-1.5;-1.5;-21.0
340500;1;buy;9;5249.0;Mark 49;5251.0;5250.5;5249.5;5246.5;5243.5;6.0;0.0;0.0;0.0;69.0;69.0;5251.0;205;214;205;214;0;0;0;0;0;2;1.0;2.5;5.5;1.3425606637327303;ambiguous;1.5;0.5;-2.5
343400;1;buy;13;5251.0;Mark 49;5251.5;5251.5;5245.5;5245.0;5247.5;5.0;-0.4133;0.0;0.0;53.0;53.0;5250.466666666666;214;227;214;227;0;0;1;0;1;2;0.0;2.0;10.0;1.3161387472140509;ambiguous;0.5;-5.5;-6.0
367900;1;buy;5;5248.0;Mark 22;5249.0;5252.0;5251.5;5248.5;5231.5;6.0;0.0;0.0;0.0;55.0;55.0;5249.0;227;232;227;232;0;0;0;0;0;3;-2.0;-3.5;2.5;1.1289884123501428;ambiguous;4.0;3.5;0.5
390100;1;buy;10;5244.0;Mark 49;5243.5;5244.5;5244.5;5242.5;5234.5;5.0;0.0;0.0;0.0;59.0;59.0;5243.5;232;242;232;242;0;0;0;0;0;5;0.0;-3.0;-8.0;1.004301533020651;ambiguous;0.5;0.5;-1.5
480100;1;buy;10;5250.0;Mark 49;5251.0;5248.5;5243.5;5242.5;5253.0;6.0;0.0;0.0;0.0;46.0;46.0;5251.0;242;252;242;252;0;0;0;0;1;5;1.5;-3.5;-3.5;1.0783744904621124;ambiguous;-1.5;-6.5;-7.5
509700;1;buy;13;5260.0;Mark 49;5261.0;5262.5;5265.5;5259.5;5227.0;6.0;0.0;0.0;0.0;55.0;55.0;5261.0;252;265;252;265;0;0;0;0;0;2;-1.5;-0.5;17.5;1.0007904232547598;ambiguous;2.5;5.5;-0.5
524500;1;buy;7;5259.0;Mark 22;5259.0;5259.5;5254.5;5245.5;5233.5;6.0;0.0;0.0;0.0;56.0;56.0;5259.0;265;272;265;272;0;0;0;0;1;4;-0.5;1.5;-8.5;1.025041029088676;ambiguous;0.5;-4.5;-13.5
551600;1;buy;8;5234.0;Mark 22;5234.5;5234.0;5227.5;5228.5;5233.5;5.0;-0.4884;0.0;0.0;64.0;64.0;5233.279069767442;272;280;272;280;0;0;0;0;1;5;-1.0;0.5;-3.0;1.207757295962402;ambiguous;0.0;-6.5;-5.5
564000;1;buy;12;5231.0;Mark 49;5232.5;5232.5;5234.5;5235.0;5231.5;5.0;-0.5443;0.0;0.0;61.0;61.0;5231.139240506329;280;292;280;292;0;0;0;0;1;3;4.0;1.0;2.0;1.2245782451030873;ambiguous;1.5;3.5;4.0
570200;1;buy;7;5236.0;Mark 22;5236.5;5235.5;5236.5;5232.5;5232.5;5.0;0.0;0.0;0.0;63.0;63.0;5236.5;292;299;292;299;0;0;1;0;0;4;0.5;2.0;7.0;1.1393115522903858;ambiguous;-0.5;0.5;-3.5
575800;1;buy;8;5235.0;Mark 22;5237.5;5236.0;5237.5;5238.5;5235.5;5.0;-0.5278;0.0;0.0;55.0;55.0;5236.180555555556;299;307;299;307;0;0;1;0;1;3;5.0;2.5;3.0;1.1299820813323684;sell;1.0;2.5;3.5
578400;1;buy;5;5237.0;Mark 22;5236.5;5236.5;5233.5;5243.5;5225.5;5.0;0.44;0.0;0.0;54.0;54.0;5237.6;307;312;307;312;0;0;2;0;0;3;0.0;1.0;0.0;1.169908914696725;ambiguous;-0.5;-3.5;6.5
608500;1;buy;10;5218.0;Mark 22;5219.5;5222.0;5223.5;5231.5;5209.5;5.0;-0.4737;0.0;0.0;56.0;56.0;5218.315789473684;312;322;312;322;0;0;0;0;0;3;-1.0;-4.5;-19.0;1.019276507887168;ambiguous;4.0;5.5;13.5
622400;1;buy;13;5235.0;Mark 49;5235.5;5237.5;5238.5;5218.5;5218.5;5.0;0.0;0.0;0.0;58.0;58.0;5235.5;322;335;322;335;0;0;0;0;2;9;2.0;3.0;14.0;1.0469783458934179;ambiguous;2.5;3.5;-16.5
632800;1;buy;7;5216.0;Mark 22;5216.5;5216.5;5215.0;5212.5;5224.5;5.0;0.0;0.0;0.0;59.0;59.0;5216.5;335;342;335;342;0;0;0;0;0;4;-2.0;-3.5;-21.0;1.0919607725289242;ambiguous;0.5;-1.0;-3.5
634800;1;buy;8;5216.0;Mark 22;5217.5;5216.0;5219.0;5207.5;5226.5;5.0;-0.4324;0.0;0.0;53.0;53.0;5216.418918918919;342;350;342;350;0;1;1;1;1;4;1.0;2.5;-20.0;1.0752476621436635;ambiguous;0.0;3.0;-8.5
693600;1;buy;5;5235.0;Mark 22;5234.0;5238.0;5241.5;5252.5;5269.5;2.0;0.5385;0.4286;-0.0441;65.0;71.0;5234.538461538462;350;355;350;355;0;0;0;0;1;4;1.0;-4.5;6.5;1.2585996399848618;buy;3.0;6.5;17.5
703100;1;buy;7;5249.0;Mark 22;5250.5;5252.5;5254.5;5266.5;5266.5;5.0;0.0;0.0;0.0;64.0;64.0;5250.5;355;362;355;362;0;0;1;1;2;3;6.5;7.5;17.5;0.9906459766619056;ambiguous;3.5;5.5;17.5
713400;1;buy;13;5269.0;Mark 49;5270.0;5272.5;5271.0;5267.5;5270.5;6.0;0.0;0.0;0.0;71.0;71.0;5270.0;362;375;362;375;0;0;0;0;0;1;5.5;8.0;18.5;1.102306714970009;ambiguous;3.5;2.0;-1.5
803400;1;buy;5;5240.0;Mark 22;5240.5;5241.5;5241.5;5229.0;5270.0;5.0;0.5128;0.0;0.0;59.0;59.0;5241.782051282052;375;380;375;380;0;0;0;0;1;5;2.0;-8.5;-14.5;1.200278850708117;ambiguous;1.5;1.5;-11.0
812900;1;buy;7;5233.0;Mark 22;5233.5;5229.0;5228.5;5245.5;5254.5;5.0;0.3976;0.0;0.0;58.0;58.0;5234.493975903614;380;387;380;387;0;0;1;0;1;3;-2.0;-6.0;-5.0;1.1535954980870962;ambiguous;-4.0;-4.5;12.5
838700;1;buy;11;5252.0;Mark 49;5253.0;5251.5;5255.0;5263.5;5250.5;6.0;0.0;0.0;0.0;67.0;67.0;5253.0;387;398;387;398;0;0;0;0;0;5;0.5;3.5;17.5;1.023247778757905;ambiguous;-0.5;3.0;11.5
839600;1;buy;8;5253.0;Mark 49;5253.5;5253.5;5257.5;5267.5;5247.5;5.0;0.0;0.0;0.0;51.0;51.0;5253.5;398;406;398;406;0;1;1;0;0;5;1.0;-1.0;15.0;0.9833321660356334;ambiguous;0.5;4.5;14.5
845400;1;buy;8;5256.0;Mark 49;5257.5;5259.5;5260.0;5275.5;5250.5;5.0;0.0;0.0;0.0;69.0;69.0;5257.5;406;414;406;414;0;0;2;0;0;3;-1.0;0.0;8.0;0.976250999319373;ambiguous;3.5;4.0;19.5
850600;1;buy;5;5261.0;Mark 22;5260.5;5261.5;5266.5;5258.0;5251.0;5.0;0.625;0.0;0.0;65.0;65.0;5262.0625;414;419;414;419;0;0;1;1;2;3;-3.0;-3.0;5.0;1.1795713771590408;ambiguous;0.5;5.5;-3.0
863300;1;buy;12;5254.0;Mark 49;5255.5;5254.5;5254.5;5242.5;5262.5;5.0;0.5714;0.0;0.0;66.0;66.0;5256.928571428572;419;431;419;431;0;0;0;0;0;1;1.5;-3.0;-15.0;1.021126693666318;ambiguous;0.5;0.5;-11.5
879700;1;buy;11;5238.0;Mark 49;5239.5;5239.5;5244.5;5247.5;5273.5;5.0;-0.5319;0.0;0.0;72.0;72.0;5238.170212765957;431;442;431;442;0;0;0;0;1;7;2.0;3.0;-7.0;1.0125727334147683;ambiguous;1.5;6.5;9.5
882600;1;buy;10;5248.0;Mark 22;5249.0;5247.0;5256.5;5250.5;5272.5;6.0;0.0;0.0;0.0;65.0;65.0;5249.0;442;452;442;452;0;0;1;0;1;7;2.5;10.5;5.5;1.0914934835771388;ambiguous;-1.0;8.5;2.5
896900;1;buy;11;5247.0;Mark 49;5248.5;5248.5;5248.5;5252.5;5244.5;5.0;0.4607;0.0;0.0;65.0;65.0;5249.651685393258;452;463;452;463;0;0;0;0;0;3;-2.0;-4.0;-7.5;0.9856639980176117;ambiguous;1.5;1.5;5.5
914700;1;buy;8;5263.0;Mark 49;5263.5;5264.0;5259.5;5273.5;5275.5;5.0;0.5052;0.0;0.0;73.0;73.0;5264.762886597938;463;471;463;471;0;0;0;0;1;5;-1.0;1.5;5.5;0.8758513575081869;ambiguous;1.0;-3.5;10.5
948700;1;buy;6;5247.0;Mark 22;5249.5;5249.5;5253.5;5262.0;5268.5;5.0;0.0;0.0;0.0;62.0;62.0;5249.5;471;477;471;477;0;0;0;0;1;2;1.5;4.0;-13.0;1.0482931258509505;sell;2.5;6.5;15.0
949400;1;buy;9;5248.0;Mark 22;5249.0;5249.5;5258.0;5261.5;5270.0;6.0;0.0;0.0;0.0;58.0;58.0;5249.0;477;486;477;486;0;1;1;0;0;2;1.5;1.5;-15.5;1.1905487756086925;ambiguous;1.5;10.0;13.5
984700;1;buy;9;5251.0;Mark 22;5252.5;5253.5;5255.5;5267.0;;5.0;-0.375;0.0;0.0;55.0;55.0;5251.5625;486;495;486;495;0;0;0;0;0;2;3.0;-1.0;-9.0;1.0739421301011727;ambiguous;2.5;4.5;16.0
985600;1;buy;14;5252.0;Mark 49;5252.5;5254.0;5253.5;5267.0;;5.0;0.5733;0.0;0.0;59.0;59.0;5253.933333333333;495;509;495;509;0;1;1;0;1;2;1.0;-2.0;-5.0;1.0789420311305649;ambiguous;2.0;1.5;15.0
986300;1;buy;10;5254.0;Mark 22;5254.0;5256.5;5253.0;5266.0;;6.0;0.0;0.0;0.0;50.0;50.0;5254.0;509;519;509;519;0;2;2;0;1;2;-0.5;4.5;-3.5;1.0807136747214432;ambiguous;2.5;-1.0;12.0
900;2;buy;8;5262.0;Mark 49;5262.5;5264.0;5269.5;5261.5;5265.5;5.0;0.4444;0.0;0.0;52.0;52.0;5263.611111111111;0;8;519;527;0;0;0;0;0;0;-2.0;;;1.0825317547305484;ambiguous;2.0;7.5;-0.5
12100;2;buy;5;5268.0;Mark 22;5268.5;5266.5;5266.5;5270.5;5248.0;5.0;0.0;0.0;0.0;61.0;61.0;5268.5;8;13;527;532;0;0;0;0;1;6;2.0;5.5;-1.0;1.1546563570726456;ambiguous;-1.5;-1.5;2.5
44900;2;buy;14;5257.0;Mark 49;5258.0;5255.0;5258.5;5257.5;5263.0;6.0;0.0;0.0;0.0;64.0;64.0;5258.0;13;27;532;546;0;0;0;1;2;8;3.0;4.5;-10.5;1.279742570532041;ambiguous;-2.0;1.5;0.5
48400;2;buy;5;5258.0;Mark 22;5259.0;5258.0;5260.5;5248.5;5264.5;6.0;0.0;0.0;0.0;51.0;51.0;5259.0;27;32;546;551;0;0;1;1;2;6;0.5;1.5;-8.5;1.0589693961688613;ambiguous;0.0;2.5;-9.5
112600;2;buy;10;5257.0;Mark 49;5257.5;5258.0;5257.5;5261.5;5270.5;5.0;-0.3947;0.0;0.0;53.0;53.0;5256.513157894737;32;42;551;561;0;0;0;0;1;7;-2.0;-3.0;-7.5;1.1899487221861733;ambiguous;1.0;0.5;4.5
129300;2;buy;5;5255.0;Mark 49;5253.5;5255.5;5256.5;5253.5;5270.0;5.0;0.4699;0.0;0.0;61.0;61.0;5254.674698795181;42;47;561;566;0;0;0;0;0;1;-3.0;-6.5;4.0;0.957893226153598;ambiguous;0.5;1.5;-1.5
134300;2;buy;9;5255.0;Mark 49;5256.5;5257.5;5258.0;5263.0;5262.0;5.0;-0.4933;0.0;0.0;56.0;56.0;5255.266666666666;47;56;566;575;0;0;1;0;1;5;0.0;1.0;-6.0;1.040281448107386;ambiguous;2.5;3.0;8.0
156200;2;buy;14;5275.0;Mark 49;5274.5;5276.5;5275.5;5274.5;5264.5;5.0;-0.4805;0.0;0.0;57.0;57.0;5273.298701298701;56;70;575;589;0;0;0;1;5;6;0.0;3.5;8.0;0.9941929133853297;ambiguous;1.5;0.5;-0.5
157400;2;buy;13;5272.0;Mark 49;5271.5;5274.5;5274.0;5269.5;5269.5;3.0;0.8485;-0.0394;-0.0394;61.0;66.0;5272.772727272727;70;83;589;602;0;1;1;0;2;5;-2.5;-3.5;9.0;1.0034376175635422;ambiguous;2.5;2.0;-2.5
165700;2;buy;10;5273.0;Mark 22;5274.5;5274.5;5269.0;5278.0;5264.5;5.0;0.5663;0.0;0.0;65.0;65.0;5275.915662650603;83;93;602;612;0;0;2;0;2;3;-3.0;-2.0;0.0;1.2268049987877068;ambiguous;1.5;-4.0;5.0
194700;2;buy;10;5262.0;Mark 22;5264.5;5259.5;5263.5;5263.5;5272.5;5.0;0.0;0.0;0.0;65.0;65.0;5264.5;93;103;612;622;0;0;0;0;0;3;1.0;0.5;3.0;1.1411012353795593;sell;-2.5;1.5;1.5
199400;2;buy;8;5262.0;Mark 49;5263.5;5262.0;5259.0;5267.5;5276.5;5.0;-0.6154;0.0;0.0;63.0;63.0;5261.961538461538;103;111;622;630;0;0;1;0;0;4;0.0;0.5;2.0;1.0892477061019885;ambiguous;0.0;-3.0;5.5
207000;2;buy;15;5268.0;Mark 49;5269.5;5268.5;5267.5;5264.5;5266.5;5.0;0.5854;0.0;0.0;65.0;65.0;5270.963414634146;111;126;630;645;0;0;1;0;1;4;2.0;4.5;8.0;1.067677245491708;ambiguous;0.5;-0.5;-3.5
237600;2;buy;8;5271.0;Mark 49;5270.5;5268.5;5264.5;5276.5;5277.5;5.0;0.443;0.0;0.0;57.0;57.0;5271.607594936709;126;134;645;653;0;0;0;1;1;4;0.5;-3.0;9.0;1.0134540307994329;ambiguous;-2.5;-6.5;5.5
258000;2;buy;15;5271.0;Mark 49;5271.5;5274.5;5278.0;5283.5;5271.5;5.0;0.0;0.0;0.0;56.0;56.0;5271.5;134;149;653;668;0;0;0;0;0;0;3.0;3.0;-8.0;1.1757376165475881;ambiguous;3.5;7.0;12.5
285800;2;buy;6;5276.0;Mark 22;5275.5;5276.5;5276.5;5271.5;5270.5;5.0;-0.5342;0.0;0.0;56.0;56.0;5274.164383561644;149;155;668;674;0;0;0;1;1;7;2.0;5.0;2.0;1.0869268881566685;ambiguous;0.5;0.5;-4.5
316800;2;buy;7;5275.0;Mark 22;5275.5;5274.5;5269.0;5262.5;5259.5;5.0;0.0;0.0;0.0;61.0;61.0;5275.5;155;162;674;681;0;0;0;0;0;4;1.5;2.0;3.5;1.1726093781821092;ambiguous;-0.5;-6.0;-12.5
323500;2;buy;14;5269.0;Mark 49;5271.5;5267.5;5268.5;5271.0;5252.5;5.0;-0.4211;0.0;0.0;54.0;54.0;5270.4473684210525;162;176;681;695;0;0;1;1;1;1;-2.0;0.0;0.5;1.0695390999576073;sell;-1.5;-0.5;2.0
333200;2;buy;7;5269.0;Mark 22;5270.5;5268.5;5269.5;5272.5;5252.5;5.0;0.0;0.0;0.0;73.0;73.0;5270.5;176;183;695;702;0;0;1;0;1;5;-2.0;4.0;-3.0;1.1695163936607824;ambiguous;-0.5;0.5;3.5
337000;2;buy;6;5271.0;Mark 22;5269.5;5273.5;5268.5;5267.5;5240.0;1.0;0.2432;-0.1111;-0.1111;56.0;70.0;5269.621621621622;183;189;702;708;0;0;1;1;2;8;-2.0;-1.0;6.5;1.1604737465347013;buy;2.5;-2.5;-3.5
378400;2;buy;10;5249.0;Mark 22;5249.5;5253.5;5252.5;5239.5;5237.5;5.0;-0.4634;0.0;0.0;60.0;60.0;5248.341463414634;189;199;708;718;0;0;0;0;1;3;1.0;-4.0;-10.0;1.2308734641491197;ambiguous;4.5;3.5;-9.5
385100;2;buy;9;5245.0;Mark 49;5248.0;5247.0;5239.5;5245.5;5237.5;6.0;0.0;0.0;0.0;49.0;49.0;5248.0;199;208;718;727;0;0;1;0;0;3;-4.5;-3.5;-3.5;1.2128364892928596;sell;2.0;-5.5;0.5
424600;2;buy;6;5232.0;Mark 22;5233.5;5235.5;5237.5;5238.5;5235.5;5.0;-0.5;0.0;0.0;75.0;75.0;5232.25;208;214;727;733;0;0;0;0;0;1;1.0;1.0;9.0;1.153308014180913;ambiguous;3.5;5.5;6.5
448900;2;buy;9;5247.0;Mark 49;5248.5;5250.5;5244.5;5240.5;5243.5;5.0;-0.4824;0.0;0.0;63.0;63.0;5247.294117647059;214;223;733;742;0;0;0;1;1;3;1.0;0.0;10.0;1.0124971579453765;ambiguous;3.5;-2.5;-6.5
463600;2;buy;11;5238.0;Mark 49;5238.5;5238.0;5240.5;5234.5;5241.5;5.0;0.4722;0.0;0.0;53.0;53.0;5239.680555555556;223;234;742;753;0;0;0;0;0;3;1.0;0.0;0.0;1.165583913146479;ambiguous;0.0;2.5;-3.5
464700;2;buy;5;5238.0;Mark 22;5238.0;5237.5;5234.5;5236.5;5246.0;6.0;0.0;0.0;0.0;54.0;54.0;5238.0;234;239;753;758;0;1;1;0;0;2;1.5;-0.5;1.5;1.1858904199605755;ambiguous;-0.5;-3.5;-1.5
466400;2;buy;14;5233.0;Mark 49;5233.0;5235.5;5236.5;5244.5;5249.5;6.0;0.0;0.0;0.0;66.0;66.0;5233.0;239;253;758;772;0;1;2;1;1;3;-3.5;-4.5;-5.5;1.2037166536469932;ambiguous;2.5;3.5;11.5
493000;2;buy;12;5240.0;Mark 49;5241.5;5242.0;5242.5;5241.5;5238.5;3.0;-0.2857;-0.3;0.0877;62.0;52.0;5241.071428571428;253;265;772;784;0;0;0;0;1;5;-1.0;-1.0;-7.0;0.8733139629187163;sell;2.0;2.5;1.5
521700;2;buy;8;5244.0;Mark 22;5245.5;5246.0;5249.5;5248.5;5230.5;5.0;0.5;0.0;0.0;48.0;48.0;5246.75;265;273;784;792;0;0;0;0;1;2;-1.0;-1.0;12.0;1.1394906470886768;ambiguous;2.0;5.5;4.5
530600;2;buy;5;5246.0;Mark 22;5247.5;5247.5;5245.5;5242.5;5223.5;5.0;-0.5068;0.0;0.0;55.0;55.0;5246.232876712329;273;278;792;797;0;0;1;0;1;3;1.0;2.0;3.5;1.1897129041095054;ambiguous;1.5;-0.5;-3.5
547100;2;buy;13;5237.0;Mark 49;5238.5;5237.5;5236.5;5241.5;5230.5;5.0;0.0;0.0;0.0;52.0;52.0;5238.5;278;291;797;810;0;0;0;0;2;5;-2.0;-2.0;-7.5;1.104087072862829;ambiguous;0.5;-0.5;4.5
611300;2;buy;6;5244.0;Mark 22;5245.5;5243.5;5242.5;5229.0;5251.0;5.0;-0.5;0.0;0.0;66.0;66.0;5244.25;291;297;810;816;0;0;0;0;0;2;-2.5;-6.5;-2.0;1.2079684755719897;ambiguous;-0.5;-1.5;-15.0
614100;2;buy;10;5244.0;Mark 22;5245.0;5243.5;5234.5;5235.0;5252.0;6.0;0.0;0.0;0.0;63.0;63.0;5245.0;297;307;816;826;0;0;1;0;1;3;0.5;0.5;1.5;1.286005768116542;ambiguous;-0.5;-9.5;-9.0
650600;2;buy;8;5244.0;Mark 49;5244.5;5239.5;5247.5;5257.5;5265.5;5.0;-0.5056;0.0;0.0;67.0;67.0;5243.23595505618;307;315;826;834;0;0;0;1;1;3;0.0;-1.0;1.0;0.9846801202887713;ambiguous;-4.5;3.5;13.5
656600;2;buy;8;5253.0;Mark 22;5252.5;5252.5;5252.0;5254.5;5264.5;5.0;-0.4211;0.0;0.0;54.0;54.0;5251.4473684210525;315;323;834;842;0;0;1;0;0;3;0.0;1.0;4.0;1.169211008418026;ambiguous;-0.5;-1.0;1.5
672800;2;buy;10;5271.0;Mark 49;5270.5;5272.5;5272.0;5280.5;5239.0;5.0;0.0;0.0;0.0;72.0;72.0;5270.5;323;333;842;852;0;0;0;1;1;2;4.0;4.0;21.5;1.1895199272739823;ambiguous;1.5;1.0;9.5
679000;2;buy;5;5273.0;Mark 22;5273.5;5276.5;5277.0;5275.5;5230.5;5.0;0.6;0.0;0.0;60.0;60.0;5275.0;333;338;852;857;0;0;1;0;0;4;3.5;5.5;9.5;1.1627135791132666;ambiguous;3.5;4.0;2.5
687700;2;buy;5;5271.0;Mark 22;5271.5;5272.5;5275.5;5273.5;5222.5;5.0;-0.4;0.0;0.0;56.0;56.0;5270.5;338;343;857;862;0;0;1;0;1;4;0.0;-5.0;5.0;0.9731105740708154;ambiguous;1.5;4.5;2.5
700500;2;buy;10;5264.0;Mark 22;5265.5;5265.5;5263.5;5257.5;5215.5;5.0;0.0;0.0;0.0;54.0;54.0;5265.5;343;353;862;872;0;0;0;0;0;6;-4.0;-7.0;-8.0;1.3459761781911048;ambiguous;1.5;-0.5;-6.5
