ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
140100;1;buy;4;5260.0;Mark 14;5258.5;5255.5;5259.5;5266.0;5238.5;5.0;0.475;0.0;0.0;59.0;59.0;5259.6875;-31;-27;-31;-27;1;1;7;1;1;2;0.0;2.0;-4.5;1.233150906022776;ambiguous;-4.5;-0.5;6.0
141000;1;buy;4;5260.0;Mark 14;5255.5;5258.5;5264.5;5265.5;5239.0;5.0;0.4878;0.0;0.0;61.0;61.0;5256.719512195122;-27;-23;-27;-23;0;2;8;0;1;2;0.0;-3.0;-11.0;1.1967032904743342;buy;-1.5;4.5;5.5
142000;1;buy;6;5262.0;Mark 14;5259.0;5262.5;5262.0;5259.0;5238.5;6.0;0.0;0.0;0.0;62.0;62.0;5259.0;-23;-17;-23;-17;0;3;7;0;0;2;0.5;0.5;-3.5;1.2190668008406036;buy;0.5;0.0;-3.0
144500;1;sell;5;5258.0;Mark 01;5260.5;5261.0;5263.5;5253.0;5237.5;5.0;-0.5;0.0;0.0;60.0;60.0;5259.25;-17;-22;-17;-22;0;0;7;0;0;1;-1.5;-2.0;-1.0;1.1806088952461493;sell;-3.0;-5.5;5.0
146700;1;sell;7;5260.0;Mark 14;5262.5;5265.5;5264.5;5247.5;5235.5;5.0;0.0;0.0;0.0;54.0;54.0;5262.5;-22;-29;-22;-29;0;0;6;0;0;1;-0.5;1.0;1.0;1.1414588352740727;sell;-5.5;-4.5;12.5
148300;1;sell;4;5265.0;Mark 22;5265.0;5262.5;5266.5;5256.5;5240.5;6.0;0.0;0.0;0.0;70.0;70.0;5265.0;-29;-33;-29;-33;0;1;6;0;0;1;-3.5;2.5;8.5;1.0708261797671776;ambiguous;2.5;-1.5;8.5
150700;1;buy;7;5268.0;Mark 01;5265.5;5266.5;5257.0;5254.5;5241.5;5.0;0.4815;0.0;0.0;60.0;60.0;5266.7037037037035;-33;-26;-33;-26;0;0;5;0;0;0;0.0;1.0;10.0;0.9821122309804536;buy;-1.5;-11.0;-13.5
151400;1;sell;7;5261.0;Mark 01;5264.5;5260.0;5256.5;5254.5;5243.5;5.0;0.4;0.0;0.0;56.0;56.0;5265.5;-26;-33;-26;-33;0;1;5;0;0;0;-1.0;0.0;6.0;0.9699336832290437;sell;1.0;4.5;6.5
164000;1;sell;5;5251.0;Mark 14;5254.5;5252.5;5250.5;5249.0;5255.5;5.0;0.0;0.0;0.0;67.0;67.0;5254.5;-33;-38;-33;-38;0;0;0;0;1;1;1.0;0.0;3.0;1.1759762370868034;sell;-1.5;0.5;2.0
165500;1;sell;4;5250.0;Mark 49;5251.5;5250.5;5252.5;5247.5;5253.5;5.0;0.0;0.0;0.0;64.0;64.0;5251.5;-38;-42;-38;-42;0;1;1;0;0;1;-1.0;-2.0;2.0;1.1610670638962273;ambiguous;-0.5;-2.5;2.5
167600;1;sell;6;5249.0;Mark 01;5252.5;5253.5;5254.5;5245.5;5251.0;5.0;0.0;0.0;0.0;49.0;49.0;5252.5;-42;-48;-42;-48;0;0;2;0;0;1;-2.0;2.0;0.0;1.1169040905443706;sell;-4.5;-5.5;3.5
168400;1;sell;3;5248.0;Mark 14;5252.0;5249.5;5249.5;5249.5;5252.5;6.0;0.0;0.0;0.0;67.0;67.0;5252.0;-48;-51;-48;-51;0;1;3;0;0;1;-0.5;-2.0;-5.0;1.0456619127772984;sell;-1.5;-1.5;-1.5
171700;1;sell;7;5248.0;Mark 01;5251.0;5250.5;5248.5;5245.5;5243.5;6.0;0.0;0.0;0.0;58.0;58.0;5251.0;-51;-58;-51;-58;0;0;4;0;0;1;2.5;-4.5;-3.5;1.1552526621465073;sell;-2.5;-0.5;2.5
179200;1;sell;4;5243.0;Mark 01;5247.5;5247.5;5246.5;5236.5;5248.5;5.0;0.3902;0.0;0.0;57.0;57.0;5248.475609756098;-58;-62;-58;-62;0;0;1;0;0;0;-0.5;1.0;-4.5;1.1893698125327494;sell;-4.5;-3.5;6.5
180100;1;buy;3;5248.0;Mark 01;5245.0;5248.5;5243.5;5238.5;5245.5;6.0;0.0;0.0;0.0;58.0;58.0;5245.0;-62;-59;-62;-59;0;1;2;0;0;0;0.5;-3.5;-5.0;1.21749649885409;buy;0.5;-4.5;-9.5
187400;1;buy;8;5235.0;Mark 01;5231.5;5231.5;5238.5;5237.5;5250.0;5.0;0.4595;0.0;0.0;54.0;54.0;5232.648648648648;-59;-51;-59;-51;0;0;2;0;0;0;-3.0;-5.0;-15.0;1.3696835612108513;buy;-3.5;3.5;2.5
187600;1;buy;5;5235.0;Mark 01;5231.5;5230.0;5240.5;5236.5;5248.5;5.0;-0.5682;0.0;0.0;69.0;69.0;5230.079545454545;-51;-46;-51;-46;1;1;3;0;0;0;-2.5;-6.0;-14.0;1.3689198057400935;buy;-5.0;5.5;1.5
188800;1;sell;6;5232.0;Mark 22;5232.5;5237.5;5237.5;5241.5;5251.5;5.0;0.519;0.0;0.0;60.0;60.0;5233.797468354431;-46;-52;-46;-52;0;2;4;0;0;0;1.0;-5.0;-16.0;1.3443264297177944;ambiguous;-5.5;-5.5;-9.5
190600;1;sell;6;5234.0;Mark 14;5236.5;5239.5;5233.5;5240.5;5256.5;5.0;-0.4783;0.0;0.0;51.0;51.0;5235.304347826087;-52;-58;-52;-58;0;1;3;0;0;0;-2.0;3.0;-12.0;1.2574844800755411;sell;-5.5;0.5;-6.5
190700;1;buy;3;5239.0;Mark 14;5236.5;5239.5;5233.5;5241.5;5257.5;5.0;0.0;0.0;0.0;60.0;60.0;5236.5;-58;-55;-58;-55;1;2;4;0;0;0;-1.0;4.0;-11.0;1.2543974277900287;buy;0.5;-5.5;2.5
191100;1;sell;8;5237.0;Mark 14;5239.0;5237.5;5235.5;5240.5;5259.5;2.0;0.8571;0.3978;-0.037;65.0;70.0;5239.857142857143;-55;-63;-55;-63;2;2;5;0;0;0;2.5;4.0;-9.5;1.2465645065838287;sell;-0.5;1.5;-3.5
192600;1;sell;3;5231.0;Mark 14;5233.5;5235.5;5235.5;5243.5;5258.5;5.0;-0.5;0.0;0.0;51.0;51.0;5232.25;-63;-66;-63;-66;0;3;6;0;0;0;-3.5;-3.0;-13.0;1.2644834825755362;sell;-4.5;-4.5;-12.5
194400;1;sell;5;5234.0;Mark 14;5236.0;5233.5;5234.5;5240.0;5254.0;6.0;0.0;0.0;0.0;54.0;54.0;5236.0;-66;-71;-66;-71;0;1;7;0;0;0;-0.5;1.5;-4.5;1.2413150998947904;ambiguous;0.5;-0.5;-6.0
195200;1;buy;3;5236.0;Mark 14;5234.5;5234.5;5236.0;5242.0;5253.5;5.0;-0.4713;0.0;0.0;64.0;64.0;5233.3218390804595;-71;-68;-71;-68;0;1;8;0;0;0;-0.5;0.0;-7.0;1.2081585056599526;ambiguous;-1.5;0.0;6.0
196100;1;buy;5;5236.0;Mark 14;5236.5;5233.5;5238.5;5244.5;5256.0;5.0;-0.5833;0.0;0.0;57.0;57.0;5235.041666666667;-68;-63;-68;-63;0;2;9;0;0;0;1.0;0.0;2.5;1.115487250002377;ambiguous;-2.5;2.5;8.5
198900;1;buy;5;5243.0;Mark 14;5241.5;5240.5;5241.5;5246.5;5263.5;5.0;-0.5632;0.0;0.0;68.0;68.0;5240.091954022989;-63;-58;-63;-58;0;0;7;0;1;1;0.0;5.0;7.0;1.1481432111824503;ambiguous;-2.5;-1.5;3.5
199200;1;buy;5;5243.0;Mark 14;5242.5;5239.5;5241.5;5247.5;5265.0;3.0;-0.75;0.0667;0.0667;80.0;70.0;5241.375;-58;-53;-58;-53;1;1;8;0;1;1;1.0;6.5;6.0;1.1531089448751786;ambiguous;-3.5;-1.5;4.5
203700;1;buy;3;5241.0;Mark 14;5241.0;5242.5;5245.5;5256.5;5264.5;2.0;-0.2;0.0746;0.0746;72.0;62.0;5240.8;-53;-50;-53;-50;0;0;5;0;0;1;0.0;-3.0;3.5;1.2638176197627784;ambiguous;1.5;4.5;15.5
206800;1;sell;6;5241.0;Mark 01;5244.5;5245.5;5246.5;5251.5;5264.5;5.0;0.0;0.0;0.0;60.0;60.0;5244.5;-50;-56;-50;-56;0;0;3;0;0;1;1.0;1.0;8.0;1.2364560604524732;sell;-4.5;-5.5;-10.5
207600;1;buy;4;5251.0;Mark 01;5248.5;5247.5;5248.5;5251.0;5263.5;5.0;-0.4359;0.0;0.0;56.0;56.0;5247.410256410257;-56;-52;-56;-52;0;1;4;0;0;0;2.5;2.0;12.0;1.2514454452669277;buy;-3.5;-2.5;0.0
210300;1;sell;5;5250.0;Mark 14;5252.5;5251.5;5255.5;5246.5;5253.5;3.0;-0.2857;0.0694;0.0694;77.0;67.0;5252.071428571428;-52;-57;-52;-57;0;0;3;0;0;0;2.0;5.0;12.0;1.128355621933992;sell;-1.5;-5.5;3.5
213700;1;buy;5;5259.0;Mark 01;5256.5;5253.5;5252.5;5247.5;5255.5;5.0;-0.4681;0.0;0.0;69.0;69.0;5255.329787234043;-57;-52;-57;-52;0;0;4;0;0;0;-2.0;3.0;18.0;1.0455643332779465;buy;-5.5;-6.5;-11.5
214400;1;sell;3;5250.0;Mark 01;5252.5;5251.0;5249.5;5248.0;5252.5;5.0;0.5;0.0;0.0;60.0;60.0;5253.75;-52;-55;-52;-55;0;1;4;0;0;0;-3.0;-3.0;12.5;1.0573060734941648;sell;-1.0;0.5;2.0
215000;1;sell;4;5249.0;Mark 14;5251.0;5253.5;5253.0;5252.5;5253.5;6.0;0.0;0.0;0.0;65.0;65.0;5251.0;-55;-59;-55;-59;0;2;5;0;0;0;-2.0;-6.5;7.5;1.0405021038417817;ambiguous;-4.5;-4.0;-3.5
217100;1;buy;4;5257.0;Mark 14;5253.0;5251.0;5251.5;5254.0;5251.0;6.0;0.0;0.0;0.0;74.0;74.0;5253.0;-59;-55;-59;-55;0;0;5;0;0;0;3.0;1.5;7.0;1.0612792476370942;buy;-6.0;-5.5;-3.0
218900;1;sell;8;5249.0;Mark 14;5252.0;5251.5;5244.5;5246.5;5247.5;6.0;0.0;0.0;0.0;71.0;71.0;5252.0;-55;-63;-55;-63;0;1;5;0;0;0;-0.5;-1.0;5.5;1.1007088828992788;sell;-2.5;4.5;2.5
221800;1;sell;7;5241.0;Mark 14;5243.5;5246.5;5248.0;5243.0;5259.0;3.0;-0.6;-0.2093;0.1111;65.0;52.0;5242.6;-63;-70;-63;-70;0;0;5;0;0;0;0.0;-6.5;-11.0;1.0578125790047996;sell;-5.5;-7.0;-2.0
225100;1;buy;5;5254.0;Mark 14;5252.5;5250.5;5254.0;5247.0;5256.5;5.0;0.0;0.0;0.0;64.0;64.0;5252.5;-70;-65;-70;-65;0;0;3;0;0;0;3.5;6.0;1.0;1.0224248212213378;ambiguous;-3.5;0.0;-7.0
237900;1;buy;6;5254.0;Mark 01;5249.5;5248.5;5255.5;5257.0;5266.0;5.0;0.5952;0.0;0.0;67.0;67.0;5250.988095238095;-65;-59;-65;-59;0;0;0;0;0;0;-0.5;2.0;-5.0;1.095202922701398;buy;-5.5;1.5;3.0
239400;1;sell;6;5251.0;Mark 14;5253.5;5255.5;5258.5;5265.5;5265.5;5.0;0.4667;0.0;0.0;66.0;66.0;5254.666666666667;-59;-65;-59;-65;0;1;1;0;0;0;1.0;3.5;5.5;1.0633682166048115;sell;-4.5;-7.5;-14.5
239600;1;buy;5;5255.0;Mark 22;5253.5;5255.0;5259.5;5265.5;5268.0;5.0;0.5065;0.0;0.0;58.0;58.0;5254.766233766234;-65;-60;-65;-60;1;2;2;0;0;0;0.0;5.0;7.0;1.0565096456559904;ambiguous;0.0;4.5;10.5
240200;1;buy;3;5258.0;Mark 14;5255.0;5257.5;5261.5;5265.0;5273.5;6.0;0.0;0.0;0.0;53.0;53.0;5255.0;-60;-57;-60;-57;0;2;3;0;0;0;0.5;5.0;8.5;1.0517911707514602;buy;-0.5;3.5;7.0
245600;1;buy;6;5256.0;Mark 14;5253.5;5256.0;5256.5;5263.5;5274.5;5.0;0.0;0.0;0.0;61.0;61.0;5253.5;-57;-51;-57;-51;0;0;4;0;0;1;-1.0;-1.5;8.0;1.113977020207716;buy;0.0;0.5;7.5
248300;1;sell;5;5257.0;Mark 01;5258.5;5263.5;5264.5;5258.5;5269.0;5.0;0.5522;0.0;0.0;52.0;52.0;5259.880597014925;-51;-56;-51;-56;0;0;4;0;0;1;1.5;3.0;8.5;1.1033475327302085;ambiguous;-6.5;-7.5;-1.5
250500;1;sell;4;5260.0;Mark 01;5264.5;5263.5;5264.5;5256.0;5269.5;5.0;0.0;0.0;0.0;59.0;59.0;5264.5;-56;-60;-56;-60;0;0;2;0;0;1;-2.0;2.0;9.5;1.1318991988456002;sell;-3.5;-4.5;4.0
