ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
272600;1;sell;7;5261.0;Mark 67;5259.0;5260.5;5258.5;5261.5;5253.5;2.0;0.6897;0.3243;-0.0841;49.0;58.0;5259.689655172414;-50;-57;-50;-57;0;0;0;0;0;8;-0.5;0.5;3.5;1.2678075509018965;buy;0.5;2.5;-0.5
291800;1;sell;5;5270.0;Mark 67;5271.5;5272.5;5270.5;5268.5;5249.5;5.0;0.0;0.0;0.0;63.0;63.0;5271.5;-57;-62;-57;-62;0;0;0;1;1;6;-3.0;3.0;15.0;1.3916318185703072;ambiguous;-2.5;-0.5;1.5
308100;1;sell;6;5271.0;Mark 67;5271.0;5269.5;5268.5;5247.5;5247.5;6.0;0.0;0.0;0.0;71.0;71.0;5271.0;-62;-68;-62;-68;0;0;0;0;1;1;-0.5;4.5;2.5;1.1642263164990632;ambiguous;1.5;2.5;23.5
367900;1;sell;5;5248.0;Mark 67;5249.0;5252.0;5251.5;5248.5;5231.5;6.0;0.0;0.0;0.0;55.0;55.0;5249.0;-68;-73;-68;-73;0;0;0;0;0;3;-2.0;-3.5;2.5;1.1289884123501428;ambiguous;-4.0;-3.5;-0.5
498200;1;buy;5;5241.0;Mark 49;5242.5;5242.5;5242.5;5262.5;5232.5;5.0;-0.5;0.0;0.0;66.0;66.0;5241.25;-73;-68;-73;-68;0;0;0;0;0;5;3.0;1.0;3.0;0.9556270928013018;ambiguous;1.5;1.5;21.5
505300;1;sell;3;5256.0;Mark 55;5254.5;5257.5;5260.5;5267.5;5232.5;5.0;-0.5663;0.0;0.0;65.0;65.0;5253.084337349397;-68;-71;-68;-71;0;0;1;0;0;2;1.0;3.0;15.0;1.0694436990921996;ambiguous;-1.5;-4.5;-11.5
514100;1;sell;7;5263.0;Mark 49;5264.0;5267.5;5266.5;5258.5;5233.5;6.0;0.0;0.0;0.0;51.0;51.0;5264.0;-71;-78;-71;-78;0;0;1;0;0;2;0.5;-2.5;12.0;1.0590898252909875;ambiguous;-4.5;-3.5;4.5
524500;1;sell;7;5259.0;Mark 67;5259.0;5259.5;5254.5;5245.5;5233.5;6.0;0.0;0.0;0.0;56.0;56.0;5259.0;-78;-85;-78;-85;0;0;0;0;1;4;-0.5;1.5;-8.5;1.025041029088676;ambiguous;-0.5;4.5;13.5
537900;1;buy;6;5239.0;Mark 55;5239.5;5236.5;5236.0;5235.5;5246.5;3.0;-0.6949;-0.3158;0.0826;59.0;50.0;5238.457627118644;-85;-79;-85;-79;0;0;0;1;1;5;1.5;-2.0;-13.0;1.0673905180909173;ambiguous;-2.5;-3.0;-3.5
551600;1;sell;8;5234.0;Mark 67;5234.5;5234.0;5227.5;5228.5;5233.5;5.0;-0.4884;0.0;0.0;64.0;64.0;5233.279069767442;-79;-87;-79;-87;0;0;0;0;1;5;-1.0;0.5;-3.0;1.207757295962402;ambiguous;0.0;6.5;5.5
570200;1;sell;7;5236.0;Mark 67;5236.5;5235.5;5236.5;5232.5;5232.5;5.0;0.0;0.0;0.0;63.0;63.0;5236.5;-87;-94;-87;-94;0;0;0;0;0;5;0.5;2.0;7.0;1.1393115522903858;ambiguous;0.5;-0.5;3.5
575800;1;sell;8;5235.0;Mark 67;5237.5;5236.0;5237.5;5238.5;5235.5;5.0;-0.5278;0.0;0.0;55.0;55.0;5236.180555555556;-94;-102;-94;-102;0;0;1;0;1;3;5.0;2.5;3.0;1.1299820813323684;sell;-1.0;-2.5;-3.5
578400;1;sell;5;5237.0;Mark 67;5236.5;5236.5;5233.5;5243.5;5225.5;5.0;0.44;0.0;0.0;54.0;54.0;5237.6;-102;-107;-102;-107;0;0;2;0;0;3;0.0;1.0;0.0;1.169908914696725;ambiguous;0.5;3.5;-6.5
582900;1;sell;9;5236.0;Mark 49;5236.5;5238.5;5236.5;5241.5;5216.5;5.0;0.0;0.0;0.0;50.0;50.0;5236.5;-107;-116;-107;-116;0;0;2;0;2;4;-3.0;-0.5;1.0;1.1436689983014086;ambiguous;-2.5;-0.5;-5.5
588600;1;sell;5;5245.0;Mark 49;5243.5;5245.0;5239.5;5240.5;5215.0;5.0;0.0;0.0;0.0;69.0;69.0;5243.5;-116;-121;-116;-121;0;0;1;0;1;5;-4.0;2.0;8.0;1.0700398149560912;ambiguous;0.0;5.5;4.5
594900;1;buy;4;5239.0;Mark 55;5241.0;5241.5;5241.0;5230.5;5207.0;6.0;0.0;0.0;0.0;63.0;63.0;5241.0;-121;-117;-121;-117;0;0;1;0;0;1;1.5;-0.5;4.5;1.2208022471808295;ambiguous;2.5;2.0;-8.5
608500;1;sell;10;5218.0;Mark 67;5219.5;5222.0;5223.5;5231.5;5209.5;5.0;-0.4737;0.0;0.0;56.0;56.0;5218.315789473684;-117;-127;-117;-127;0;0;0;0;0;3;-1.0;-4.5;-19.0;1.019276507887168;ambiguous;-4.0;-5.5;-13.5
612900;1;buy;10;5225.0;Mark 49;5225.5;5228.5;5233.5;5237.5;5212.5;5.0;-0.5652;0.0;0.0;54.0;54.0;5224.086956521739;-127;-117;-127;-117;0;0;1;1;1;4;4.0;3.0;-5.5;1.0798636485403297;ambiguous;3.5;8.5;12.5
618900;1;sell;3;5231.0;Mark 55;5232.0;5231.5;5230.5;5222.0;5219.5;6.0;0.0;0.0;0.0;69.0;69.0;5232.0;-117;-120;-117;-120;0;0;1;0;1;5;-0.5;-0.5;11.5;1.03920201229841;ambiguous;-0.5;0.5;9.0
632800;1;sell;7;5216.0;Mark 67;5216.5;5216.5;5215.0;5212.5;5224.5;5.0;0.0;0.0;0.0;59.0;59.0;5216.5;-120;-127;-120;-127;0;0;0;0;0;4;-2.0;-3.5;-21.0;1.0919607725289242;ambiguous;-0.5;1.0;3.5
634800;1;sell;8;5216.0;Mark 67;5217.5;5216.0;5219.0;5207.5;5226.5;5.0;-0.4324;0.0;0.0;53.0;53.0;5216.418918918919;-127;-135;-127;-135;0;1;1;1;1;4;1.0;2.5;-20.0;1.0752476621436635;ambiguous;0.0;-3.0;8.5
693600;1;sell;5;5235.0;Mark 67;5234.0;5238.0;5241.5;5252.5;5269.5;2.0;0.5385;0.4286;-0.0441;65.0;71.0;5234.538461538462;-135;-140;-135;-140;0;0;0;0;1;4;1.0;-4.5;6.5;1.2585996399848618;buy;-3.0;-6.5;-17.5
703100;1;sell;7;5249.0;Mark 67;5250.5;5252.5;5254.5;5266.5;5266.5;5.0;0.0;0.0;0.0;64.0;64.0;5250.5;-140;-147;-140;-147;0;0;1;1;2;3;6.5;7.5;17.5;0.9906459766619056;ambiguous;-3.5;-5.5;-17.5
792200;1;buy;6;5259.0;Mark 55;5260.5;5256.5;5255.5;5245.5;5256.5;5.0;0.0;0.0;0.0;63.0;63.0;5260.5;-147;-141;-147;-141;0;0;0;0;0;2;3.5;-7.0;1.0;1.3743314223591878;ambiguous;-2.5;-3.5;-13.5
803400;1;sell;5;5240.0;Mark 67;5240.5;5241.5;5241.5;5229.0;5270.0;5.0;0.5128;0.0;0.0;59.0;59.0;5241.782051282052;-141;-146;-141;-146;0;0;0;0;1;5;2.0;-8.5;-14.5;1.200278850708117;ambiguous;-1.5;-1.5;11.0
812900;1;sell;7;5233.0;Mark 67;5233.5;5229.0;5228.5;5245.5;5254.5;5.0;0.3976;0.0;0.0;58.0;58.0;5234.493975903614;-146;-153;-146;-153;0;0;1;0;1;3;-2.0;-6.0;-5.0;1.1535954980870962;ambiguous;4.0;4.5;-12.5
832700;1;sell;3;5242.0;Mark 55;5242.5;5243.5;5245.5;5257.5;5249.5;5.0;-0.5211;0.0;0.0;54.0;54.0;5241.197183098591;-153;-156;-153;-156;0;0;0;0;2;5;1.0;1.0;-1.5;1.043146332003546;ambiguous;-1.5;-3.5;-15.5
850600;1;sell;5;5261.0;Mark 67;5260.5;5261.5;5266.5;5258.0;5251.0;5.0;0.625;0.0;0.0;65.0;65.0;5262.0625;-156;-161;-156;-161;0;0;0;1;2;4;-3.0;-3.0;5.0;1.1795713771590408;ambiguous;-0.5;-5.5;3.0
882600;1;sell;10;5248.0;Mark 67;5249.0;5247.0;5256.5;5250.5;5272.5;6.0;0.0;0.0;0.0;65.0;65.0;5249.0;-161;-171;-161;-171;0;0;0;0;1;8;2.5;10.5;5.5;1.0914934835771388;ambiguous;1.0;-8.5;-2.5
887800;1;sell;8;5252.0;Mark 49;5254.5;5251.0;5246.0;5248.5;5262.0;5.0;-0.589;0.0;0.0;58.0;58.0;5253.027397260274;-171;-179;-171;-179;0;0;1;0;1;8;-1.0;2.0;16.0;1.114251759694023;sell;1.0;6.0;3.5
948700;1;sell;6;5247.0;Mark 67;5249.5;5249.5;5253.5;5262.0;5268.5;5.0;0.0;0.0;0.0;62.0;62.0;5249.5;-179;-185;-179;-185;0;0;0;0;1;2;1.5;4.0;-13.0;1.0482931258509505;sell;-2.5;-6.5;-15.0
949400;1;sell;9;5248.0;Mark 67;5249.0;5249.5;5258.0;5261.5;5270.0;6.0;0.0;0.0;0.0;58.0;58.0;5249.0;-185;-194;-185;-194;0;1;1;0;0;2;1.5;1.5;-15.5;1.1905487756086925;ambiguous;-1.5;-10.0;-13.5
984700;1;sell;9;5251.0;Mark 67;5252.5;5253.5;5255.5;5267.0;;5.0;-0.375;0.0;0.0;55.0;55.0;5251.5625;-194;-203;-194;-203;0;0;0;0;0;2;3.0;-1.0;-9.0;1.0739421301011727;ambiguous;-2.5;-4.5;-16.0
986300;1;sell;10;5254.0;Mark 67;5254.0;5256.5;5253.0;5266.0;;6.0;0.0;0.0;0.0;50.0;50.0;5254.0;-203;-213;-203;-213;0;1;1;0;2;3;-0.5;4.5;-3.5;1.0807136747214432;ambiguous;-2.5;1.0;-12.0
9900;2;buy;5;5261.0;Mark 55;5262.5;5262.0;5267.5;5268.5;5241.5;5.0;0.0;0.0;0.0;47.0;47.0;5262.5;0;5;-213;-208;0;0;0;0;0;5;-2.0;-9.0;;1.1898589264654988;ambiguous;1.0;6.5;7.5
12100;2;sell;5;5268.0;Mark 67;5268.5;5266.5;5266.5;5270.5;5248.0;5.0;0.0;0.0;0.0;61.0;61.0;5268.5;5;0;-208;-213;0;0;1;0;1;5;2.0;5.5;-1.0;1.1546563570726456;ambiguous;1.5;1.5;-2.5
32500;2;sell;4;5266.0;Mark 55;5266.5;5268.5;5271.5;5253.5;5270.5;5.0;-0.4634;0.0;0.0;60.0;60.0;5265.341463414634;0;-4;-213;-217;0;0;0;0;0;3;2.0;4.0;-3.0;1.024493424507695;ambiguous;-2.5;-5.5;12.5
48400;2;sell;5;5258.0;Mark 67;5259.0;5258.0;5260.5;5248.5;5264.5;6.0;0.0;0.0;0.0;51.0;51.0;5259.0;-4;-9;-217;-222;0;0;0;1;2;7;0.5;1.5;-8.5;1.0589693961688613;ambiguous;0.0;-2.5;9.5
71500;2;buy;4;5251.0;Mark 55;5252.0;5254.5;5255.0;5266.0;5257.5;6.0;0.0;0.0;0.0;52.0;52.0;5252.0;-9;-5;-222;-218;0;0;0;0;2;4;-2.5;-3.5;4.5;1.1103073309431066;ambiguous;3.5;4.0;15.0
82100;2;sell;5;5270.0;Mark 55;5269.5;5271.5;5269.0;5267.5;5257.5;5.0;-0.5844;0.0;0.0;61.0;61.0;5268.038961038961;-5;-10;-218;-223;0;0;0;0;0;3;3.5;8.0;14.0;1.0755322949013562;ambiguous;-1.5;1.0;2.5
129300;2;buy;8;5255.0;Mark 49;5253.5;5255.5;5256.5;5253.5;5270.0;5.0;0.4699;0.0;0.0;61.0;61.0;5254.674698795181;-10;-2;-223;-215;0;0;0;0;0;1;-3.0;-6.5;4.0;0.957893226153598;ambiguous;0.5;1.5;-1.5
140500;2;sell;6;5257.0;Mark 55;5257.5;5257.5;5258.5;5267.5;5258.0;5.0;-0.4146;0.0;0.0;58.0;58.0;5256.463414634146;-2;-8;-215;-221;0;0;0;0;1;4;1.0;-1.5;3.5;1.2232027121506697;ambiguous;-0.5;-1.5;-10.5
165700;2;sell;10;5273.0;Mark 67;5274.5;5274.5;5269.0;5278.0;5264.5;5.0;0.5663;0.0;0.0;65.0;65.0;5275.915662650603;-8;-18;-221;-231;0;0;0;0;2;5;-3.0;-2.0;0.0;1.2268049987877068;ambiguous;-1.5;4.0;-5.0
194700;2;sell;10;5262.0;Mark 67;5264.5;5259.5;5263.5;5263.5;5272.5;5.0;0.0;0.0;0.0;65.0;65.0;5264.5;-18;-28;-231;-241;0;0;0;0;0;3;1.0;0.5;3.0;1.1411012353795593;sell;2.5;-1.5;-1.5
201300;2;buy;6;5259.0;Mark 55;5260.5;5257.5;5261.5;5267.5;5274.5;5.0;0.4713;0.0;0.0;64.0;64.0;5261.6781609195405;-28;-22;-241;-235;0;0;1;0;1;4;0.0;-3.0;-1.0;1.1611988710293288;ambiguous;-1.5;2.5;8.5
205000;2;sell;5;5263.0;Mark 49;5262.5;5263.0;5267.0;5264.5;5265.5;5.0;0.0;0.0;0.0;60.0;60.0;5262.5;-22;-27;-235;-240;0;0;1;0;1;4;2.0;3.0;3.0;1.1477210220851894;ambiguous;0.0;-4.0;-1.5
212200;2;sell;5;5267.0;Mark 55;5268.0;5266.5;5267.5;5259.5;5282.0;6.0;0.0;0.0;0.0;63.0;63.0;5268.0;-27;-32;-240;-245;0;0;1;1;2;6;1.5;6.0;8.5;1.1721524792225178;ambiguous;0.5;-0.5;7.5
274100;2;buy;6;5279.0;Mark 55;5279.5;5276.5;5274.5;5270.5;5268.5;5.0;-0.5529;0.0;0.0;66.0;66.0;5278.117647058823;-32;-26;-245;-239;0;0;0;0;1;8;1.0;1.0;-5.0;1.0504807689501452;ambiguous;-2.5;-4.5;-8.5
282600;2;sell;10;5269.0;Mark 49;5268.5;5271.5;5275.0;5272.5;5271.0;5.0;-0.5052;0.0;0.0;73.0;73.0;5267.237113402062;-26;-36;-239;-249;0;0;1;0;1;6;-0.5;-3.0;-10.0;1.0683221007772332;ambiguous;-2.5;-6.0;-3.5
285800;2;sell;6;5276.0;Mark 67;5275.5;5276.5;5276.5;5271.5;5270.5;5.0;-0.5342;0.0;0.0;56.0;56.0;5274.164383561644;-36;-42;-249;-255;0;0;1;1;1;6;2.0;5.0;2.0;1.0869268881566685;ambiguous;-0.5;-0.5;4.5
286100;2;buy;5;5278.0;Mark 55;5279.5;5275.5;5276.5;5272.0;5270.5;5.0;-0.4848;0.0;0.0;49.0;49.0;5278.287878787879;-42;-37;-255;-250;1;1;2;0;1;6;4.0;9.0;5.0;1.1292594996949372;ambiguous;-2.5;-1.5;-6.0
316800;2;sell;7;5275.0;Mark 67;5275.5;5274.5;5269.0;5262.5;5259.5;5.0;0.0;0.0;0.0;61.0;61.0;5275.5;-37;-44;-250;-257;0;0;0;0;0;4;1.5;2.0;3.5;1.1726093781821092;ambiguous;0.5;6.0;12.5
333200;2;sell;7;5269.0;Mark 67;5270.5;5268.5;5269.5;5272.5;5252.5;5.0;0.0;0.0;0.0;73.0;73.0;5270.5;-44;-51;-257;-264;0;0;0;0;1;6;-2.0;4.0;-3.0;1.1695163936607824;ambiguous;0.5;-0.5;-3.5
337000;2;sell;6;5271.0;Mark 67;5269.5;5273.5;5268.5;5267.5;5240.0;1.0;0.2432;-0.1111;-0.1111;56.0;70.0;5269.621621621622;-51;-57;-264;-270;0;0;1;1;2;8;-2.0;-1.0;6.5;1.1604737465347013;buy;-2.5;2.5;3.5
378400;2;sell;10;5249.0;Mark 67;5249.5;5253.5;5252.5;5239.5;5237.5;5.0;-0.4634;0.0;0.0;60.0;60.0;5248.341463414634;-57;-67;-270;-280;0;0;0;0;1;3;1.0;-4.0;-10.0;1.2308734641491197;ambiguous;-4.5;-3.5;9.5
424600;2;sell;6;5232.0;Mark 67;5233.5;5235.5;5237.5;5238.5;5235.5;5.0;-0.5;0.0;0.0;75.0;75.0;5232.25;-67;-73;-280;-286;0;0;0;0;0;1;1.0;1.0;9.0;1.153308014180913;ambiguous;-3.5;-5.5;-6.5
464700;2;sell;5;5238.0;Mark 67;5238.0;5237.5;5234.5;5236.5;5246.0;6.0;0.0;0.0;0.0;54.0;54.0;5238.0;-73;-78;-286;-291;0;0;0;0;1;3;1.5;-0.5;1.5;1.1858904199605755;ambiguous;0.5;3.5;1.5
521700;2;sell;8;5244.0;Mark 67;5245.5;5246.0;5249.5;5248.5;5230.5;5.0;0.5;0.0;0.0;48.0;48.0;5246.75;-78;-86;-291;-299;0;0;0;0;1;2;-1.0;-1.0;12.0;1.1394906470886768;ambiguous;-2.0;-5.5;-4.5
530600;2;sell;5;5246.0;Mark 67;5247.5;5247.5;5245.5;5242.5;5223.5;5.0;-0.5068;0.0;0.0;55.0;55.0;5246.232876712329;-86;-91;-299;-304;0;0;1;0;1;3;1.0;2.0;3.5;1.1897129041095054;ambiguous;-1.5;0.5;3.5
533300;2;sell;3;5243.0;Mark 55;5243.5;5241.5;5243.0;5238.5;5219.5;5.0;0.0;0.0;0.0;59.0;59.0;5243.5;-91;-94;-304;-307;0;0;1;0;0;3;-1.0;-4.0;-6.0;1.042706092974864;ambiguous;1.5;0.0;4.5
611300;2;sell;6;5244.0;Mark 67;5245.5;5243.5;5242.5;5229.0;5251.0;5.0;-0.5;0.0;0.0;66.0;66.0;5244.25;-94;-100;-307;-313;0;0;0;0;0;2;-2.5;-6.5;-2.0;1.2079684755719897;ambiguous;0.5;1.5;15.0
614100;2;sell;10;5244.0;Mark 67;5245.0;5243.5;5234.5;5235.0;5252.0;6.0;0.0;0.0;0.0;63.0;63.0;5245.0;-100;-110;-313;-323;0;0;1;0;1;3;0.5;0.5;1.5;1.286005768116542;ambiguous;0.5;9.5;9.0
656600;2;sell;8;5253.0;Mark 67;5252.5;5252.5;5252.0;5254.5;5264.5;5.0;-0.4211;0.0;0.0;54.0;54.0;5251.4473684210525;-110;-118;-323;-331;0;0;0;0;0;4;0.0;1.0;4.0;1.169211008418026;ambiguous;0.5;1.0;-1.5
679000;2;sell;5;5273.0;Mark 67;5273.5;5276.5;5277.0;5275.5;5230.5;5.0;0.6;0.0;0.0;60.0;60.0;5275.0;-118;-123;-331;-336;0;0;0;0;0;5;3.5;5.5;9.5;1.1627135791132666;ambiguous;-3.5;-4.0;-2.5
687700;2;sell;5;5271.0;Mark 67;5271.5;5272.5;5275.5;5273.5;5222.5;5.0;-0.4;0.0;0.0;56.0;56.0;5270.5;-123;-128;-336;-341;0;0;1;0;1;4;0.0;-5.0;5.0;0.9731105740708154;ambiguous;-1.5;-4.5;-2.5
700500;2;sell;10;5264.0;Mark 67;5265.5;5265.5;5263.5;5257.5;5215.5;5.0;0.0;0.0;0.0;54.0;54.0;5265.5;-128;-138;-341;-351;0;0;0;0;0;6;-4.0;-7.0;-8.0;1.3459761781911048;ambiguous;-1.5;0.5;6.5
744200;2;sell;8;5208.0;Mark 67;5209.5;5209.0;5216.0;5221.5;5245.0;5.0;-0.4706;0.0;0.0;50.0;50.0;5208.323529411765;-138;-146;-351;-359;0;0;0;0;0;9;-4.0;-6.0;-23.0;1.2004063523125743;ambiguous;-1.0;-8.0;-13.5
779700;2;sell;4;5243.0;Mark 55;5243.0;5240.5;5234.5;5240.5;5252.5;6.0;0.0;0.0;0.0;54.0;54.0;5243.0;-146;-150;-359;-363;0;0;0;0;0;5;-0.5;3.5;7.5;1.2357544547941626;ambiguous;2.5;8.5;2.5
781900;2;buy;5;5235.0;Mark 55;5235.5;5236.5;5243.0;5244.5;5255.0;5.0;0.5172;0.0;0.0;66.0;66.0;5236.793103448276;-150;-145;-363;-358;0;0;1;1;2;5;-2.5;-7.0;2.0;1.18047925535316;ambiguous;1.5;8.0;9.5
793900;2;sell;5;5243.0;Mark 67;5242.5;5241.5;5241.0;5258.0;5256.5;5.0;0.5116;0.0;0.0;65.0;65.0;5243.779069767442;-145;-150;-358;-363;0;0;0;0;0;2;1.5;-2.0;-0.5;0.9197467522956146;ambiguous;1.5;2.0;-15.0
841800;2;buy;8;5258.0;Mark 49;5258.5;5258.5;5257.5;5255.5;5269.5;5.0;-0.5333;0.0;0.0;69.0;69.0;5257.166666666667;-150;-142;-363;-355;0;0;0;0;2;4;-1.0;4.0;3.0;1.2488746081815076;ambiguous;0.5;-0.5;-2.5
862900;2;sell;8;5253.0;Mark 67;5255.0;5253.0;5253.5;5249.5;5283.0;6.0;0.0;0.0;0.0;60.0;60.0;5255.0;-142;-150;-355;-363;0;0;0;0;1;2;0.0;0.5;-1.5;1.0881699618773015;ambiguous;0.0;-0.5;3.5
863200;2;sell;3;5252.0;Mark 55;5253.5;5255.5;5252.5;5247.5;5283.5;5.0;0.0;0.0;0.0;54.0;54.0;5253.5;-150;-153;-363;-366;1;1;1;0;0;2;-3.0;-1.0;-3.5;1.1331829785571004;ambiguous;-3.5;-0.5;4.5
864300;2;buy;4;5257.0;Mark 55;5256.5;5254.5;5258.5;5246.5;5279.0;5.0;-0.5065;0.0;0.0;58.0;58.0;5255.233766233766;-153;-149;-366;-362;0;2;2;0;0;2;3.0;1.0;0.0;1.2102257907706582;ambiguous;-2.5;1.5;-10.5
914300;2;sell;8;5280.0;Mark 67;5281.5;5283.0;5286.5;5285.0;5266.5;5.0;0.5111;0.0;0.0;68.0;68.0;5282.777777777777;-149;-157;-362;-370;0;0;0;0;0;2;-1.0;2.5;0.5;0.954772566643437;ambiguous;-3.0;-6.5;-5.0
915700;2;sell;6;5285.0;Mark 67;5285.5;5287.5;5283.5;5280.5;5264.5;5.0;0.5054;0.0;0.0;70.0;70.0;5286.763440860215;-157;-163;-370;-376;0;1;1;1;2;4;0.0;2.0;9.0;1.033195583104989;ambiguous;-2.5;1.5;4.5
956000;2;sell;7;5276.0;Mark 67;5275.5;5277.5;5274.5;5264.0;;5.0;0.375;0.0;0.0;55.0;55.0;5276.4375;-163;-170;-376;-383;0;0;0;1;1;4;1.0;0.0;-1.0;1.0395701276984732;ambiguous;-1.5;1.5;12.0
959400;2;sell;7;5271.0;Mark 67;5272.5;5272.0;5268.5;5262.5;;5.0;-0.4505;0.0;0.0;66.0;66.0;5271.373626373626;-170;-177;-383;-390;0;0;1;1;2;4;1.0;-5.0;-4.0;1.1251863317672306;ambiguous;-1.0;2.5;8.5
