ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
376600;1;sell;5;46.0;Mark 01;47.0;48.0;47.5;46.5;42.0;2.0;-0.5882;0.0;0.0;27.0;27.0;46.411764705882355;-40;-45;-40;-45;0;0;0;0;0;0;0.0;-3.0;-1.0;0.465907380030255;sell;-2.0;-1.5;-0.5
377900;1;sell;2;47.0;Mark 14;48.0;48.0;49.0;46.5;41.0;2.0;0.0;0.0;0.0;22.0;22.0;48.0;-45;-47;-45;-47;0;1;1;0;0;0;1.0;1.0;0.5;0.45223881627320467;sell;-1.0;-2.0;0.5
437100;1;sell;1;41.0;Mark 38;41.0;41.0;43.0;48.5;43.0;2.0;0.0;0.0;0.0;22.0;22.0;41.0;-47;-48;-47;-48;0;0;0;0;0;0;-1.0;1.0;-1.0;0.5549583567041291;ambiguous;0.0;-2.0;-7.5
460400;1;sell;3;47.0;Mark 01;47.0;49.0;50.0;49.5;53.0;2.0;0.375;0.0;0.0;22.0;22.0;47.375;-48;-51;-48;-51;0;0;0;0;0;0;0.0;1.0;0.0;0.4767312946227962;ambiguous;-2.0;-3.0;-2.5
489700;1;sell;4;43.0;Mark 01;44.0;44.0;46.0;45.0;42.0;2.0;0.0;0.0;0.0;30.0;30.0;44.0;-51;-55;-51;-55;0;0;0;0;0;0;0.0;1.0;-3.0;0.5115740307919434;sell;-1.0;-3.0;-2.0
519500;1;sell;4;50.0;Mark 01;50.5;51.0;51.0;49.0;43.0;3.0;0.0;0.0;0.0;24.0;24.0;50.5;-55;-59;-55;-59;0;0;0;0;0;0;-0.5;-1.5;-1.5;0.4843747685801752;ambiguous;-1.0;-1.0;1.0
553100;1;sell;4;39.0;Mark 01;40.0;39.0;41.0;40.0;40.5;2.0;0.0;0.0;0.0;27.0;27.0;40.0;-59;-63;-59;-63;0;0;0;0;0;0;-2.0;-2.0;-2.0;0.6068597424995548;sell;0.0;-2.0;-1.0
564300;1;sell;2;40.0;Mark 01;41.0;41.0;42.0;42.0;41.0;2.0;0.0;0.0;0.0;26.0;26.0;41.0;-63;-65;-63;-65;0;0;0;0;0;0;1.0;1.0;1.0;0.5549583567041291;sell;-1.0;-2.0;-2.0
568900;1;sell;4;43.0;Mark 01;43.0;43.0;43.0;42.0;40.0;2.0;0.4595;0.0;0.0;27.0;27.0;43.45945945945946;-65;-69;-65;-69;0;0;1;0;0;0;1.0;1.0;4.0;0.4958248289403992;ambiguous;0.0;0.0;1.0
588200;1;sell;4;45.0;Mark 01;46.0;46.0;44.0;43.0;34.0;2.0;0.5556;0.0;0.0;21.0;21.0;46.55555555555556;-69;-73;-69;-73;0;0;0;0;0;0;0.0;2.0;3.0;0.5496471862793046;sell;-1.0;1.0;2.0
604600;1;sell;5;39.0;Mark 01;40.0;40.0;38.0;41.0;33.5;2.0;0.0;0.0;0.0;17.0;17.0;40.0;-73;-78;-73;-78;0;0;0;0;0;0;0.0;0.0;-3.0;0.45404012314459685;sell;-1.0;1.0;-2.0
617900;1;sell;2;40.0;Mark 01;41.0;40.0;41.0;39.0;37.0;2.0;0.0;0.0;0.0;20.0;20.0;41.0;-78;-80;-78;-80;0;0;0;0;0;0;0.0;2.0;4.0;0.47501604266777764;sell;0.0;-1.0;1.0
618300;1;sell;2;40.0;Mark 01;41.0;40.0;40.0;39.0;36.0;2.0;-0.5238;0.0;0.0;16.0;16.0;40.476190476190474;-80;-82;-80;-82;1;1;1;0;0;0;0.0;1.0;4.0;0.46966981565909777;sell;0.0;0.0;1.0
624400;1;sell;2;42.0;Mark 01;42.0;42.0;40.0;35.0;38.0;2.0;0.0;0.0;0.0;19.0;19.0;42.0;-82;-84;-82;-84;0;0;2;0;0;0;-1.0;0.0;1.0;0.4766242722183445;ambiguous;0.0;2.0;7.0
636100;1;sell;4;37.0;Mark 01;37.5;36.0;34.0;33.0;40.0;1.0;0.0;0.0;0.0;17.0;17.0;37.5;-84;-88;-84;-88;0;0;0;0;0;0;1.5;1.5;-3.5;0.4159237331295613;sell;1.0;3.0;4.0
642100;1;sell;4;34.0;Mark 01;34.5;34.5;34.0;30.5;42.0;1.0;-0.4706;0.0;0.0;25.0;25.0;34.26470588235294;-88;-92;-88;-92;0;0;1;0;0;0;0.5;0.5;-1.5;0.3985741344838153;sell;-0.5;0.0;3.5
674000;1;sell;3;37.0;Mark 01;37.0;39.0;39.0;38.5;55.0;2.0;0.0;0.0;0.0;22.0;22.0;37.0;-92;-95;-92;-95;0;0;0;0;0;0;0.0;1.0;2.0;0.4376197782309994;ambiguous;-2.0;-2.0;-1.5
710500;1;sell;5;49.0;Mark 14;50.0;50.0;52.0;54.0;57.0;2.0;0.0;0.0;0.0;19.0;19.0;50.0;-95;-100;-95;-100;0;0;0;0;0;0;1.5;2.0;6.0;0.498850837368313;sell;-1.0;-3.0;-5.0
720500;1;sell;2;53.0;Mark 14;54.0;53.0;52.5;54.5;54.0;2.0;0.0;0.0;0.0;23.0;23.0;54.0;-100;-102;-100;-102;0;0;1;0;0;0;0.0;0.5;4.0;0.48030276476641376;sell;0.0;0.5;-1.5
725000;1;sell;4;53.0;Mark 01;54.0;53.0;51.0;61.0;52.0;2.0;0.0;0.0;0.0;19.0;19.0;54.0;-102;-106;-102;-106;0;0;1;0;0;0;-1.0;1.0;-0.5;0.4351648328997579;sell;0.0;2.0;-8.0
800400;1;sell;3;45.0;Mark 01;46.0;46.0;44.0;43.0;50.5;2.0;0.0;0.0;0.0;23.0;23.0;46.0;-106;-109;-106;-109;0;0;0;0;0;0;-1.0;-2.0;-7.0;0.5685801073154544;sell;-1.0;1.0;2.0
807800;1;sell;3;45.0;Mark 01;46.0;46.5;44.0;39.5;51.0;2.0;0.0;0.0;0.0;23.0;23.0;46.0;-109;-112;-109;-112;0;0;1;0;0;0;-1.0;2.0;-3.0;0.5677270907634907;sell;-1.5;1.0;5.5
812600;1;sell;4;40.0;Mark 01;41.0;39.0;39.0;43.0;48.0;2.0;0.0;0.0;0.0;26.0;26.0;41.0;-112;-116;-112;-116;0;0;1;0;0;0;0.0;-2.0;-2.0;0.540852263847578;sell;1.0;1.0;-3.0
848900;1;sell;5;51.0;Mark 14;51.0;53.0;51.0;51.0;45.0;2.0;0.0;0.0;0.0;19.0;19.0;51.0;-116;-121;-116;-121;0;0;0;0;0;0;0.0;1.0;4.0;0.4958248289403992;ambiguous;-2.0;0.0;0.0
948500;1;sell;4;45.0;Mark 01;46.0;46.0;48.0;53.0;54.0;2.0;0.0;0.0;0.0;19.0;19.0;46.0;-121;-125;-121;-125;0;0;0;0;0;0;0.0;2.0;-5.5;0.5680415090506057;sell;-1.0;-3.0;-8.0
988100;1;sell;5;46.0;Mark 01;47.0;47.0;49.0;53.0;;2.0;0.0;0.0;0.0;19.0;19.0;47.0;-125;-130;-125;-130;0;0;0;0;0;0;0.0;0.0;-3.0;0.4253232984126727;sell;-1.0;-3.0;-7.0
20900;2;sell;5;53.0;Mark 01;53.5;54.0;53.0;49.5;47.0;3.0;0.0;0.0;0.0;25.0;25.0;53.5;0;-5;-130;-135;0;0;0;0;0;0;0.5;-0.5;3.5;0.5037862965469698;ambiguous;-1.0;0.0;3.5
75200;2;sell;4;46.0;Mark 01;46.5;47.0;45.5;52.0;49.0;3.0;0.0;0.0;0.0;20.0;20.0;46.5;-5;-9;-135;-139;0;0;0;0;0;0;-0.5;-0.5;1.5;0.45201314818716054;ambiguous;-1.0;0.5;-6.0
79300;2;sell;5;47.0;Mark 14;47.0;47.0;50.5;52.5;46.5;2.0;0.0;0.0;0.0;23.0;23.0;47.0;-9;-14;-139;-144;0;0;1;0;0;0;0.0;2.0;1.0;0.4712962887793214;ambiguous;0.0;-3.5;-5.5
105500;2;sell;5;47.0;Mark 01;48.0;49.0;49.0;46.0;54.5;2.0;0.0;0.0;0.0;25.0;25.0;48.0;-14;-19;-144;-149;0;0;0;0;0;0;-2.0;-3.0;-1.5;0.5147056894382737;sell;-2.0;-2.0;1.0
129700;2;sell;4;46.0;Mark 01;47.0;46.0;47.0;47.0;52.0;2.0;0.0;0.0;0.0;27.0;27.0;47.0;-19;-23;-149;-153;0;0;0;0;0;0;1.0;0.0;2.5;0.46803769043244825;sell;0.0;-1.0;-1.0
169000;2;sell;3;52.0;Mark 01;53.0;52.5;52.5;54.5;49.0;2.0;0.0;0.0;0.0;20.0;20.0;53.0;-23;-26;-153;-156;0;0;0;0;0;0;0.0;-1.0;-2.0;0.5726034462545484;sell;-0.5;-0.5;-2.5
189100;2;sell;4;47.0;Mark 01;48.0;48.0;48.5;49.0;48.0;2.0;-0.5;0.0;0.0;24.0;24.0;47.5;-26;-30;-156;-160;0;0;0;0;0;0;0.0;1.0;-5.0;0.5149038818558761;sell;-1.0;-1.5;-2.0
204400;2;sell;5;47.0;Mark 01;47.0;49.0;50.5;51.0;50.5;2.0;0.0;0.0;0.0;21.0;21.0;47.0;-30;-35;-160;-165;0;0;0;0;0;0;-1.0;-1.0;-3.0;0.44277694533946843;ambiguous;-2.0;-3.5;-4.0
225500;2;sell;5;50.0;Mark 14;51.0;49.0;49.0;53.0;53.0;2.0;-0.5625;0.0;0.0;25.0;25.0;50.4375;-35;-40;-165;-170;0;0;0;0;0;0;0.0;3.5;1.0;0.4712962887793214;sell;1.0;1.0;-3.0
289300;2;sell;2;52.0;Mark 14;53.0;53.0;52.0;53.0;50.0;2.0;-0.4483;0.0;0.0;21.0;21.0;52.55172413793103;-40;-42;-170;-172;0;0;0;0;0;0;-0.5;-1.5;0.0;0.5173748811807234;sell;-1.0;0.0;-1.0
320800;2;sell;5;52.0;Mark 01;53.0;52.0;53.0;48.0;44.0;2.0;0.0;0.0;0.0;28.0;28.0;53.0;-42;-47;-172;-177;0;0;0;0;0;0;-1.5;2.0;2.0;0.540852263847578;sell;0.0;-1.0;4.0
321600;2;sell;4;50.0;Mark 01;51.0;51.5;51.0;50.0;44.0;2.0;0.5556;0.0;0.0;28.0;28.0;51.55555555555556;-47;-51;-177;-181;0;1;1;0;0;0;-1.0;-3.0;0.0;0.5412294272573258;sell;-1.5;-1.0;0.0
350700;2;sell;4;47.0;Mark 14;48.0;45.0;45.0;49.0;37.0;2.0;0.0;0.0;0.0;19.0;19.0;48.0;-51;-55;-181;-185;0;0;0;0;0;0;0.5;0.0;-2.0;0.5169803149603714;sell;2.0;2.0;-2.0
358500;2;sell;2;47.0;Mark 01;48.0;48.0;49.0;46.0;34.0;2.0;0.0;0.0;0.0;23.0;23.0;48.0;-55;-57;-185;-187;0;0;1;0;0;0;-1.0;1.0;-1.5;0.5292196726234236;sell;-1.0;-2.0;1.0
362600;2;sell;5;47.0;Mark 01;48.0;48.0;46.0;44.0;34.0;2.0;0.0;0.0;0.0;18.0;18.0;48.0;-57;-62;-187;-192;0;0;1;0;0;0;0.0;-1.0;3.0;0.506613742342439;sell;-1.0;1.0;3.0
365600;2;sell;4;45.0;Mark 01;47.0;46.0;47.0;44.0;35.0;2.0;0.0;0.0;0.0;23.0;23.0;47.0;-62;-66;-192;-196;0;0;2;0;0;0;1.0;-0.5;0.0;0.4767312946227962;sell;-1.0;-2.0;1.0
389000;2;sell;2;38.0;Mark 01;39.0;38.5;39.0;37.0;39.0;2.0;0.0;0.0;0.0;24.0;24.0;39.0;-66;-68;-196;-198;0;0;0;0;0;0;0.0;0.0;-5.0;0.457788654287865;sell;-0.5;-1.0;1.0
390300;2;sell;3;38.0;Mark 01;39.0;40.0;41.0;37.0;38.0;2.0;0.0;0.0;0.0;26.0;26.0;39.0;-68;-71;-198;-201;0;1;1;0;0;0;0.0;0.0;-4.5;0.4328138441541121;sell;-2.0;-3.0;1.0
414900;2;sell;3;34.0;Mark 01;34.5;35.0;38.0;37.0;38.0;1.0;0.0;0.0;0.0;20.0;20.0;34.5;-71;-74;-201;-204;0;0;0;0;0;0;1.5;0.5;-2.5;0.45156147368196187;sell;-1.0;-4.0;-3.0
423800;2;sell;5;36.0;Mark 01;36.5;37.0;38.0;39.0;37.0;1.0;0.0;0.0;0.0;24.0;24.0;36.5;-74;-79;-204;-209;0;0;1;0;0;0;0.5;0.5;2.0;0.4867911418190501;sell;-1.0;-2.0;-3.0
433100;2;sell;2;38.0;Mark 01;39.0;39.0;38.0;37.0;41.0;2.0;0.0;0.0;0.0;26.0;26.0;39.0;-79;-81;-209;-211;0;0;1;0;0;0;1.0;2.0;3.0;0.4862668647236731;sell;-1.0;0.0;1.0
461200;2;sell;3;37.0;Mark 14;38.0;38.0;38.5;37.0;36.5;2.0;-0.4667;0.0;0.0;22.0;22.0;37.53333333333333;-81;-84;-211;-214;0;0;0;0;0;0;0.0;-1.0;-1.0;0.4018882073551063;sell;-1.0;-1.5;0.0
483400;2;sell;5;40.0;Mark 14;41.0;40.0;39.0;38.5;39.0;2.0;0.0;0.0;0.0;27.0;27.0;41.0;-84;-89;-214;-219;0;0;0;0;0;0;-1.0;0.0;4.0;0.46966981565909777;sell;0.0;1.0;1.5
501900;2;sell;3;38.0;Mark 01;39.0;39.0;37.0;36.0;37.0;2.0;0.0;0.0;0.0;22.0;22.0;39.0;-89;-92;-219;-222;0;0;0;0;0;0;0.0;-1.0;-1.0;0.568445505591576;sell;-1.0;1.0;2.0
519600;2;sell;5;40.0;Mark 01;41.0;40.0;40.0;40.0;33.0;2.0;0.0;0.0;0.0;23.0;23.0;41.0;-92;-97;-222;-227;0;0;0;0;0;0;1.0;1.0;5.0;0.4948979565003575;sell;0.0;0.0;0.0
548600;2;sell;2;36.0;Mark 01;37.0;36.5;37.0;36.0;36.5;2.0;0.0;0.0;0.0;19.0;19.0;37.0;-97;-99;-227;-229;0;0;0;0;0;0;0.0;0.0;-2.0;0.4655787748077379;sell;-0.5;-1.0;0.0
554600;2;sell;5;38.0;Mark 14;38.5;39.0;38.0;36.0;38.0;1.0;-0.5833;0.1163;0.1163;24.0;19.0;38.208333333333336;-99;-104;-229;-234;0;0;1;0;0;0;0.5;1.5;1.5;0.5147056894382737;sell;-1.0;0.0;2.0
587100;2;sell;4;28.0;Mark 14;28.5;28.5;29.0;34.0;39.0;1.0;-0.3939;0.0;0.0;23.0;23.0;28.303030303030305;-104;-108;-234;-238;0;0;0;0;0;0;-0.5;-1.0;-3.5;0.3777426656831344;sell;-0.5;-1.0;-6.0
588500;2;sell;4;28.0;Mark 01;29.0;30.0;28.5;36.0;39.0;2.0;0.0;0.0;0.0;23.0;23.0;29.0;-108;-112;-238;-242;0;1;1;0;0;0;0.5;0.0;-2.5;0.3916665852594201;sell;-2.0;-0.5;-8.0
604100;2;sell;2;38.0;Mark 01;39.0;38.0;41.0;39.0;41.0;2.0;0.0;0.0;0.0;22.0;22.0;39.0;-112;-114;-242;-244;0;0;0;0;0;0;-1.0;-1.0;8.5;0.44404251798653066;sell;0.0;-3.0;-1.0
666500;2;sell;2;42.0;Mark 01;43.0;43.0;44.5;49.0;40.0;2.0;0.0;0.0;0.0;19.0;19.0;43.0;-114;-116;-244;-246;0;0;0;0;0;0;-1.0;1.0;1.0;0.4973657779438456;sell;-1.0;-2.5;-7.0
711900;2;sell;3;43.0;Mark 01;44.0;42.0;41.0;35.5;32.0;2.0;0.0;0.0;0.0;27.0;27.0;44.0;-116;-119;-246;-249;0;0;0;0;0;0;0.5;1.0;-1.0;0.526949473263535;sell;1.0;2.0;7.5
748500;2;sell;2;28.0;Mark 01;28.5;29.0;29.0;29.0;37.0;1.0;0.0;0.0;0.0;20.0;20.0;28.5;-119;-121;-249;-251;0;0;0;0;0;0;0.5;1.0;-1.5;0.38569460791993504;sell;-1.0;-1.0;-1.0
764000;2;sell;3;32.0;Mark 14;32.0;32.0;32.0;34.5;38.0;2.0;0.0;0.0;0.0;19.0;19.0;32.0;-121;-124;-251;-254;0;0;0;0;0;0;1.5;0.0;1.0;0.4203161266982461;ambiguous;0.0;0.0;-2.5
779200;2;sell;4;37.0;Mark 01;38.0;38.0;36.0;37.0;42.0;2.0;0.0;0.0;0.0;28.0;28.0;38.0;-124;-128;-254;-258;0;0;0;0;0;0;0.0;2.0;3.5;0.4452472088996806;sell;-1.0;1.0;0.0
808800;2;sell;4;44.0;Mark 14;44.0;43.0;42.0;39.0;44.0;2.0;0.6296;0.0;0.0;22.0;22.0;44.629629629629626;-128;-132;-258;-262;0;0;0;0;0;0;-2.0;-2.0;6.0;0.6041636981023298;ambiguous;1.0;2.0;5.0
826400;2;sell;4;42.0;Mark 01;43.0;43.0;43.0;44.0;39.0;2.0;0.0;0.0;0.0;29.0;29.0;43.0;-132;-136;-262;-266;0;0;0;0;0;0;0.5;1.0;5.0;0.4948979565003575;sell;-1.0;-1.0;-2.0
836300;2;sell;4;43.0;Mark 14;43.0;43.0;44.0;45.0;45.0;2.0;0.0;0.0;0.0;24.0;24.0;43.0;-136;-140;-266;-270;0;0;1;0;0;0;0.0;0.0;0.0;0.5173748811807234;ambiguous;0.0;-1.0;-2.0
872600;2;sell;2;39.0;Mark 01;40.0;40.0;39.0;41.0;53.5;2.0;-0.4667;0.0;0.0;22.0;22.0;39.53333333333333;-140;-142;-270;-272;0;0;0;0;0;0;-1.0;0.0;-3.0;0.5309519838768252;sell;-1.0;0.0;-2.0
898600;2;sell;2;52.0;Mark 01;53.0;53.0;54.0;52.0;49.5;2.0;0.6154;0.0;0.0;21.0;21.0;53.61538461538461;-142;-144;-272;-274;0;0;0;0;0;0;1.0;3.0;7.0;0.5075694758141864;sell;-1.0;-2.0;0.0
948500;2;sell;5;49.0;Mark 14;50.0;49.0;49.0;48.0;59.0;2.0;0.5;0.0;0.0;24.0;24.0;50.5;-144;-149;-274;-279;0;0;0;0;0;0;0.5;-1.0;-0.5;0.457788654287865;sell;0.0;0.0;1.0
972800;2;sell;2;46.0;Mark 14;46.0;46.0;47.0;48.0;;2.0;0.4;0.0;0.0;21.0;21.0;46.4;-149;-151;-279;-281;0;0;0;0;0;0;0.0;3.0;2.0;0.5813567895566333;ambiguous;0.0;-1.0;-2.0
977300;2;sell;4;46.0;Mark 14;47.0;47.0;47.0;52.5;;2.0;0.0;0.0;0.0;26.0;26.0;47.0;-151;-155;-281;-285;0;0;1;0;0;0;0.0;-1.0;3.0;0.5765544724375893;sell;-1.0;-1.0;-6.5
977500;2;sell;2;46.0;Mark 01;46.5;47.0;47.0;52.0;;3.0;0.0;0.0;0.0;17.0;17.0;46.5;-155;-157;-285;-287;1;1;2;0;0;0;-0.5;-1.5;2.5;0.5789826386230907;ambiguous;-1.0;-1.0;-6.0
993800;2;sell;5;50.0;Mark 01;51.0;52.0;55.0;;;2.0;0.0;0.0;0.0;19.0;19.0;51.0;-157;-162;-287;-292;0;0;0;0;0;0;-0.5;-4.0;3.0;0.5164866833048276;sell;-2.0;-5.0;
32900;3;sell;3;45.0;Mark 01;45.0;47.0;47.0;37.0;42.0;2.0;0.5652;0.0;0.0;18.0;18.0;45.56521739130435;0;-3;-292;-295;0;0;0;0;0;0;0.0;0.0;-3.5;0.5186059657775126;ambiguous;-2.0;-2.0;8.0
33600;3;sell;2;46.0;Mark 01;47.0;48.0;47.0;38.5;41.5;2.0;0.0;0.0;0.0;20.0;20.0;47.0;-3;-5;-295;-297;0;1;1;0;0;0;1.0;2.0;-2.0;0.4970579703158422;sell;-2.0;-1.0;7.5
40200;3;sell;3;41.0;Mark 01;42.0;40.0;38.0;38.0;37.0;2.0;0.0;0.0;0.0;17.0;17.0;42.0;-5;-8;-297;-300;0;0;2;0;0;0;1.0;-3.0;-3.5;0.5186059657775126;sell;1.0;3.0;3.0
74300;3;sell;3;41.0;Mark 01;41.0;42.0;41.0;41.0;36.0;2.0;0.5135;0.0;0.0;28.0;28.0;41.513513513513516;-8;-11;-300;-303;0;0;0;0;0;0;-1.0;-3.0;2.0;0.6510255775483644;ambiguous;-1.0;0.0;0.0
92200;3;sell;3;40.0;Mark 01;40.5;41.0;40.0;40.0;34.5;1.0;0.0;0.0;0.0;27.0;27.0;40.5;-11;-14;-303;-306;0;0;0;0;0;0;1.5;3.5;-1.5;0.4895604370122276;sell;-1.0;0.0;0.0
98900;3;sell;3;39.0;Mark 01;40.0;39.0;39.0;40.0;35.5;2.0;0.0;0.0;0.0;22.0;22.0;40.0;-14;-17;-306;-309;0;0;1;0;0;0;0.0;0.0;3.0;0.5450335075334833;sell;0.0;0.0;-1.0
128700;3;sell;3;33.0;Mark 14;33.5;33.5;37.0;36.0;36.0;1.0;0.5652;0.0;0.0;18.0;18.0;33.78260869565217;-17;-20;-309;-312;0;0;0;0;0;0;0.5;-0.5;1.0;0.5364482803343927;sell;-0.5;-4.0;-3.0
137700;3;sell;4;36.0;Mark 01;37.0;36.5;35.5;35.5;37.0;2.0;0.0;0.0;0.0;19.0;19.0;37.0;-20;-24;-312;-316;0;0;1;0;0;0;-2.0;-1.0;3.0;0.5542224593385419;sell;-0.5;0.5;0.5
155400;3;sell;2;33.0;Mark 01;34.0;34.0;32.0;34.0;33.0;2.0;0.0;0.0;0.0;25.0;25.0;34.0;-24;-26;-316;-318;0;0;0;0;0;0;-0.5;0.0;-2.0;0.43181079797573846;sell;-1.0;1.0;-1.0
218300;3;sell;5;29.0;Mark 01;30.5;30.0;31.0;34.0;33.0;1.0;-0.5862;0.0;0.0;23.0;23.0;30.20689655172414;-26;-31;-318;-323;0;0;0;0;0;0;1.0;0.0;-1.5;0.3985741344838153;sell;-1.0;-2.0;-5.0
220800;3;sell;4;31.0;Mark 01;32.0;32.0;29.5;34.5;31.0;2.0;0.0;0.0;0.0;20.0;20.0;32.0;-31;-35;-323;-327;0;0;1;0;0;0;1.0;2.0;0.0;0.41438770700537403;sell;-1.0;1.5;-3.5
222400;3;sell;2;29.0;Mark 01;30.0;29.5;30.0;31.0;32.0;2.0;0.0;0.0;0.0;25.0;25.0;30.0;-35;-37;-327;-329;0;1;2;0;0;0;0.0;-1.5;-2.0;0.43181079797573846;sell;-0.5;-1.0;-2.0
243700;3;sell;2;31.0;Mark 01;32.0;32.0;31.5;34.0;28.0;2.0;0.0;0.0;0.0;27.0;27.0;32.0;-37;-39;-329;-331;0;0;0;0;0;0;0.0;1.5;0.0;0.408248290463863;sell;-1.0;-0.5;-3.0
269000;3;sell;2;32.0;Mark 14;33.0;33.0;30.0;34.0;28.0;2.0;0.0;0.0;0.0;21.0;21.0;33.0;-39;-41;-331;-333;0;0;0;0;0;0;0.0;0.0;1.0;0.3480087510495397;sell;-1.0;2.0;-2.0
289400;3;sell;2;31.0;Mark 01;32.0;31.0;30.0;28.0;29.0;2.0;0.0;0.0;0.0;24.0;24.0;32.0;-41;-43;-333;-335;0;0;0;0;0;0;-1.0;-2.0;-1.5;0.45201314818716054;sell;0.0;1.0;3.0
290900;3;sell;4;29.0;Mark 01;30.0;30.0;29.0;28.0;30.5;2.0;0.0;0.0;0.0;20.0;20.0;30.0;-43;-47;-335;-339;0;1;1;0;0;0;0.0;-3.0;-3.5;0.4673832444953242;sell;-1.0;0.0;1.0
315800;3;sell;3;28.0;Mark 01;28.0;28.5;29.0;29.5;27.0;2.0;0.0;0.0;0.0;20.0;20.0;28.0;-47;-50;-339;-342;0;0;0;0;0;0;-0.5;-2.0;0.0;0.36237153766973934;ambiguous;-0.5;-1.0;-1.5
