ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
49800;1;buy;3;5244.0;Mark 55;5245.5;5246.0;5247.5;5247.0;5247.5;5.0;0.0;0.0;0.0;63.0;63.0;5245.5;14;17;14;17;0;1;4;0;0;1;2.0;-1.0;10.5;1.328158000049159;ambiguous;2.0;3.5;3.0
82300;1;buy;3;5235.0;Mark 55;5237.5;5235.5;5232.5;5242.5;5264.0;5.0;0.4048;0.0;0.0;59.0;59.0;5238.511904761905;17;20;17;20;0;0;0;0;0;6;0.0;0.0;-6.0;1.1748043621200077;sell;0.5;-2.5;7.5
83200;1;sell;7;5237.0;Mark 55;5233.5;5235.0;5234.5;5244.5;5263.5;5.0;-0.5696;0.0;0.0;62.0;62.0;5232.0759493670885;20;13;20;13;0;1;1;0;0;6;-3.0;-3.0;-4.0;1.156179636519718;buy;2.0;2.5;-7.5
93700;1;sell;6;5246.0;Mark 55;5243.5;5245.5;5241.5;5246.5;5264.0;5.0;-0.4769;0.0;0.0;48.0;48.0;5242.307692307692;13;7;13;7;0;0;0;0;1;5;-1.0;3.0;8.5;1.0848832829285362;buy;0.5;4.5;-0.5
93800;1;sell;7;5246.0;Mark 55;5243.5;5243.5;5241.5;5247.5;5264.0;5.0;-0.6104;0.0;0.0;62.0;62.0;5241.974025974026;7;0;7;0;1;1;1;0;1;5;1.0;2.0;8.0;1.0841071145852224;buy;2.5;4.5;-1.5
107900;1;sell;3;5267.0;Mark 55;5263.5;5264.0;5270.5;5257.5;5255.0;5.0;-0.6;0.0;0.0;60.0;60.0;5262.0;0;-3;0;-3;0;0;0;0;0;2;0.0;6.0;21.0;1.0919607725289242;buy;3.0;-3.5;9.5
110100;1;buy;4;5265.0;Mark 55;5270.0;5266.5;5263.5;5258.5;5252.5;6.0;0.0;0.0;0.0;54.0;54.0;5270.0;-3;1;-3;1;0;0;1;0;1;3;-0.5;8.5;22.0;1.1106059457696507;sell;1.5;-1.5;-6.5
123300;1;buy;7;5262.0;Mark 55;5264.5;5264.5;5263.5;5264.0;5249.0;5.0;0.0;0.0;0.0;62.0;62.0;5264.5;1;8;1;8;0;0;0;0;0;1;1.0;2.5;3.0;1.1673551687429227;sell;2.5;1.5;2.0
131800;1;buy;5;5261.0;Mark 55;5263.0;5264.0;5267.5;5259.5;5244.5;6.0;0.0;0.0;0.0;72.0;72.0;5263.0;8;13;8;13;0;0;1;0;1;2;-3.5;-1.5;-3.5;0.9272870314250693;ambiguous;3.0;6.5;-1.5
135200;1;sell;8;5264.0;Mark 55;5263.5;5261.0;5260.0;5260.5;5241.5;3.0;-0.7231;0.0744;0.0744;65.0;56.0;5262.415384615385;13;5;13;5;0;0;1;0;1;4;2.0;0.0;-1.5;1.0036663734351028;ambiguous;3.0;4.0;3.5
138000;1;buy;7;5254.0;Mark 55;5257.5;5257.5;5258.5;5267.5;5231.5;5.0;0.0;0.0;0.0;56.0;56.0;5257.5;5;12;5;12;0;0;2;0;0;4;-2.0;-5.0;-8.0;1.151869518395833;sell;3.5;4.5;13.5
144500;1;buy;5;5258.0;Mark 55;5260.5;5261.0;5263.5;5253.0;5237.5;5.0;-0.5;0.0;0.0;60.0;60.0;5259.25;12;17;12;17;0;0;2;0;0;6;-1.5;-2.0;-1.0;1.1806088952461493;sell;3.0;5.5;-5.0
150700;1;sell;7;5268.0;Mark 55;5265.5;5266.5;5257.0;5254.5;5241.5;5.0;0.4815;0.0;0.0;60.0;60.0;5266.7037037037035;17;10;17;10;0;0;1;0;0;4;0.0;1.0;10.0;0.9821122309804536;buy;1.5;11.0;13.5
151400;1;buy;7;5261.0;Mark 55;5264.5;5260.0;5256.5;5254.5;5243.5;5.0;0.4;0.0;0.0;56.0;56.0;5265.5;10;17;10;17;0;1;2;0;0;3;-1.0;0.0;6.0;0.9699336832290437;sell;-1.0;-4.5;-6.5
167600;1;buy;6;5249.0;Mark 55;5252.5;5253.5;5254.5;5245.5;5251.0;5.0;0.0;0.0;0.0;49.0;49.0;5252.5;17;23;17;23;0;0;0;0;0;3;-2.0;2.0;0.0;1.1169040905443706;sell;4.5;5.5;-3.5
171700;1;buy;7;5248.0;Mark 55;5251.0;5250.5;5248.5;5245.5;5243.5;6.0;0.0;0.0;0.0;58.0;58.0;5251.0;23;30;23;30;0;0;1;0;0;4;2.5;-4.5;-3.5;1.1552526621465073;sell;2.5;0.5;-2.5
179200;1;buy;4;5243.0;Mark 55;5247.5;5247.5;5246.5;5236.5;5248.5;5.0;0.3902;0.0;0.0;57.0;57.0;5248.475609756098;30;34;30;34;0;0;1;0;0;0;-0.5;1.0;-4.5;1.1893698125327494;sell;4.5;3.5;-6.5
180100;1;sell;3;5248.0;Mark 55;5245.0;5248.5;5243.5;5238.5;5245.5;6.0;0.0;0.0;0.0;58.0;58.0;5245.0;34;31;34;31;0;1;2;0;0;0;0.5;-3.5;-5.0;1.21749649885409;buy;-0.5;4.5;9.5
187400;1;sell;8;5235.0;Mark 55;5231.5;5231.5;5238.5;5237.5;5250.0;5.0;0.4595;0.0;0.0;54.0;54.0;5232.648648648648;31;23;31;23;0;0;2;0;0;0;-3.0;-5.0;-15.0;1.3696835612108513;buy;3.5;-3.5;-2.5
187600;1;sell;5;5235.0;Mark 55;5231.5;5230.0;5240.5;5236.5;5248.5;5.0;-0.5682;0.0;0.0;69.0;69.0;5230.079545454545;23;18;23;18;1;1;3;0;0;0;-2.5;-6.0;-14.0;1.3689198057400935;buy;5.0;-5.5;-1.5
206800;1;buy;6;5241.0;Mark 55;5244.5;5245.5;5246.5;5251.5;5264.5;5.0;0.0;0.0;0.0;60.0;60.0;5244.5;18;24;18;24;0;0;0;0;0;4;1.0;1.0;8.0;1.2364560604524732;sell;4.5;5.5;10.5
207600;1;sell;4;5251.0;Mark 55;5248.5;5247.5;5248.5;5251.0;5263.5;5.0;-0.4359;0.0;0.0;56.0;56.0;5247.410256410257;24;20;24;20;0;1;1;0;0;3;2.5;2.0;12.0;1.2514454452669277;buy;3.5;2.5;0.0
213700;1;sell;5;5259.0;Mark 55;5256.5;5253.5;5252.5;5247.5;5255.5;5.0;-0.4681;0.0;0.0;69.0;69.0;5255.329787234043;20;15;20;15;0;0;2;0;0;1;-2.0;3.0;18.0;1.0455643332779465;buy;5.5;6.5;11.5
214400;1;buy;3;5250.0;Mark 55;5252.5;5251.0;5249.5;5248.0;5252.5;5.0;0.5;0.0;0.0;60.0;60.0;5253.75;15;18;15;18;0;1;3;0;0;1;-3.0;-3.0;12.5;1.0573060734941648;sell;1.0;-0.5;-2.0
237900;1;sell;6;5254.0;Mark 55;5249.5;5248.5;5255.5;5257.0;5266.0;5.0;0.5952;0.0;0.0;67.0;67.0;5250.988095238095;18;12;18;12;0;0;0;0;0;0;-0.5;2.0;-5.0;1.095202922701398;buy;5.5;-1.5;-3.0
248300;1;buy;5;5257.0;Mark 55;5258.5;5263.5;5264.5;5258.5;5269.0;5.0;0.5522;0.0;0.0;52.0;52.0;5259.880597014925;12;17;12;17;0;0;0;0;0;5;1.5;3.0;8.5;1.1033475327302085;ambiguous;6.5;7.5;1.5
250500;1;buy;4;5260.0;Mark 55;5264.5;5263.5;5264.5;5256.0;5269.5;5.0;0.0;0.0;0.0;59.0;59.0;5264.5;17;21;17;21;0;0;1;0;0;2;-2.0;2.0;9.5;1.1318991988456002;sell;3.5;4.5;-4.0
251200;1;buy;8;5262.0;Mark 55;5263.5;5265.0;5262.5;5257.5;5270.5;5.0;0.0;0.0;0.0;58.0;58.0;5263.5;21;29;21;29;0;1;2;0;0;2;0.0;-1.5;5.0;1.1270210790401194;ambiguous;3.0;0.5;-4.5
262200;1;buy;4;5250.0;Mark 55;5253.5;5257.5;5252.5;5259.5;5266.0;5.0;0.0;0.0;0.0;48.0;48.0;5253.5;29;33;29;33;0;0;0;0;0;3;-1.5;-1.0;-10.0;1.2267634142920323;sell;7.5;2.5;9.5
266500;1;sell;5;5253.0;Mark 55;5250.5;5250.5;5246.5;5254.0;5247.5;5.0;-0.439;0.0;0.0;59.0;59.0;5249.40243902439;33;28;33;28;0;0;1;0;3;5;-1.0;-2.0;-15.5;1.4540894346886142;buy;2.5;6.5;-1.0
269300;1;buy;5;5247.0;Mark 55;5250.0;5251.0;5257.5;5256.5;5245.0;6.0;0.0;0.0;0.0;75.0;75.0;5250.0;28;33;28;33;0;0;2;0;2;6;3.5;-1.5;-7.0;1.3743871012532893;sell;4.0;10.5;9.5
275300;1;sell;8;5259.0;Mark 55;5256.5;5258.5;5251.5;5264.5;5247.5;5.0;-0.5663;0.0;0.0;65.0;65.0;5255.084337349397;33;25;33;25;0;0;2;0;0;6;-1.0;-4.0;5.5;1.1301400844806557;buy;0.5;7.5;-5.5
279600;1;sell;4;5260.0;Mark 55;5256.0;5261.0;5257.5;5268.0;5245.0;2.0;0.7188;-0.0756;-0.0756;55.0;64.0;5256.71875;25;21;25;21;0;0;1;0;1;4;1.0;4.5;5.5;1.0728252347364493;buy;-1.0;2.5;-8.0
286300;1;sell;6;5266.0;Mark 55;5262.5;5265.5;5265.5;5274.5;5251.5;5.0;0.4186;0.0;0.0;61.0;61.0;5263.546511627907;21;15;21;15;0;0;1;0;0;6;-1.0;1.5;10.0;1.3006987205014584;buy;0.5;0.5;-8.5
292400;1;sell;8;5275.0;Mark 55;5272.5;5272.5;5275.0;5269.5;5250.0;5.0;0.0;0.0;0.0;52.0;52.0;5272.5;15;7;15;7;0;0;1;0;2;5;1.0;-0.5;12.0;1.3259090822520716;buy;2.5;0.0;5.5
296900;1;buy;5;5270.0;Mark 55;5273.5;5272.5;5268.5;5266.5;5247.0;5.0;0.0;0.0;0.0;68.0;68.0;5273.5;7;12;7;12;0;0;1;0;0;4;-2.0;-3.0;6.0;1.3357416266990418;sell;2.5;-1.5;-3.5
307500;1;sell;8;5275.0;Mark 55;5271.5;5271.0;5265.5;5247.5;5244.5;5.0;-0.4493;0.0;0.0;50.0;50.0;5270.376811594203;12;4;12;4;0;0;0;0;0;0;5.0;8.0;-1.0;1.1568413063072989;buy;4.0;9.5;27.5
309500;1;sell;4;5268.0;Mark 55;5266.0;5267.5;5264.5;5247.0;5248.5;6.0;0.0;0.0;0.0;71.0;71.0;5266.0;4;0;4;0;0;1;1;0;1;1;-1.5;-6.5;-4.5;1.1614404785901091;ambiguous;0.5;3.5;21.0
313000;1;sell;5;5267.0;Mark 55;5264.0;5261.5;5250.5;5253.5;5251.5;6.0;0.0;0.0;0.0;66.0;66.0;5264.0;0;-5;0;-5;0;0;2;0;0;3;-0.5;-0.5;-4.5;1.0919607725289242;buy;5.5;16.5;13.5
333100;1;buy;4;5236.0;Mark 55;5236.5;5244.5;5249.5;5250.5;5250.5;1.0;0.5152;-0.0571;-0.0571;66.0;74.0;5236.757575757576;-5;-1;-5;-1;0;0;0;0;0;2;-4.0;-9.5;-18.0;1.071802374777418;sell;8.5;13.5;14.5
335300;1;buy;3;5245.0;Mark 55;5248.5;5248.5;5251.5;5245.5;5248.5;5.0;-0.5224;0.0;0.0;51.0;51.0;5247.194029850746;-1;2;-1;2;0;0;1;0;0;1;1.5;8.0;1.0;1.1480765600676452;sell;3.5;6.5;0.5
344200;1;sell;4;5253.0;Mark 55;5249.5;5247.5;5246.5;5243.5;5240.5;5.0;-0.575;0.0;0.0;63.0;63.0;5248.0625;2;-2;2;-2;0;0;1;0;1;3;-2.5;-2.0;5.0;1.2623029889186979;buy;5.5;6.5;9.5
380900;1;buy;8;5250.0;Mark 55;5253.5;5254.5;5250.5;5245.5;5227.5;5.0;-0.5238;0.0;0.0;48.0;48.0;5252.190476190476;-2;6;-2;6;0;0;0;0;0;2;0.5;4.5;2.0;1.093874570208785;sell;4.5;0.5;-4.5
393000;1;buy;4;5242.0;Mark 55;5244.5;5244.0;5241.0;5243.5;5236.5;5.0;0.4565;0.0;0.0;67.0;67.0;5245.641304347826;6;10;6;10;0;0;0;0;1;5;1.0;0.0;-6.0;1.0900670150669667;sell;2.0;-1.0;1.5
393900;1;buy;6;5241.0;Mark 55;5243.5;5239.0;5243.5;5243.5;5239.5;5.0;-0.5405;0.0;0.0;57.0;57.0;5242.148648648648;10;16;10;16;0;1;1;0;1;4;-4.0;0.5;-7.0;1.1569074524724823;sell;-2.0;2.5;2.5
396000;1;sell;8;5246.0;Mark 55;5243.5;5241.5;5240.5;5241.0;5247.5;5.0;0.5208;0.0;0.0;73.0;73.0;5244.802083333333;16;8;16;8;0;0;2;0;1;3;2.0;1.0;-3.0;1.1951462904796981;buy;4.5;5.5;5.0
396200;1;buy;7;5240.0;Mark 55;5243.5;5242.5;5238.5;5242.5;5248.5;5.0;-0.4681;0.0;0.0;69.0;69.0;5242.329787234043;8;15;8;15;1;1;3;0;1;3;1.0;3.0;-2.5;1.189970157875834;sell;2.5;-1.5;2.5
401900;1;buy;8;5242.0;Mark 55;5244.5;5242.5;5243.5;5233.5;5247.5;5.0;0.4943;0.0;0.0;65.0;65.0;5245.735632183908;15;23;15;23;0;0;4;0;1;4;1.0;3.0;1.5;1.0358584627355885;sell;0.5;1.5;-8.5
403500;1;buy;8;5239.0;Mark 55;5241.5;5243.0;5243.0;5235.0;5248.0;5.0;-0.5;0.0;0.0;69.0;69.0;5240.25;23;31;23;31;0;1;4;0;1;4;-2.0;-2.0;-2.5;1.0477820185769648;sell;4.0;4.0;-4.0
411200;1;sell;7;5236.0;Mark 55;5235.0;5233.5;5234.0;5227.5;5252.0;6.0;0.0;0.0;0.0;58.0;58.0;5235.0;31;24;31;24;0;0;2;0;1;4;0.0;-1.5;-8.0;1.1319668024968323;ambiguous;2.5;2.0;8.5
411300;1;sell;7;5236.0;Mark 55;5233.5;5232.5;5233.5;5229.0;5254.0;5.0;-0.5;0.0;0.0;60.0;60.0;5232.25;24;17;24;17;1;1;3;0;1;4;-1.0;-4.0;-8.5;1.1371602146309088;buy;3.5;2.5;7.0
419900;1;sell;6;5231.0;Mark 55;5228.0;5227.0;5229.0;5230.5;5251.5;6.0;0.0;0.0;0.0;48.0;48.0;5228.0;17;11;17;11;0;0;2;0;0;2;-4.5;-3.5;-6.5;1.0314412409672222;buy;4.0;2.0;0.5
431000;1;sell;5;5233.0;Mark 55;5227.5;5229.0;5231.5;5235.5;5249.5;5.0;0.439;0.0;0.0;59.0;59.0;5228.59756097561;11;6;11;6;0;0;0;0;1;4;-1.0;-5.0;-1.0;1.1325750537704873;buy;4.0;1.5;-2.5
435300;1;buy;8;5225.0;Mark 55;5227.5;5231.5;5233.0;5244.5;5241.5;3.0;0.7419;-0.069;-0.069;54.0;62.0;5228.612903225807;6;14;6;14;0;0;1;0;0;5;-2.5;-3.0;-7.0;1.1997687087920195;sell;6.5;8.0;19.5
438000;1;buy;7;5230.0;Mark 55;5232.5;5236.5;5235.5;5251.5;5239.5;5.0;0.5714;0.0;0.0;66.0;66.0;5233.928571428572;14;21;14;21;0;0;2;0;0;3;0.0;2.0;0.0;1.1547005383792515;sell;6.5;5.5;21.5
444300;1;buy;7;5238.0;Mark 55;5240.5;5241.5;5248.5;5249.5;5240.5;5.0;0.425;0.0;0.0;57.0;57.0;5241.5625;21;28;21;28;0;0;2;0;0;0;1.0;6.5;8.0;1.0581742202202533;sell;3.5;10.5;11.5
448100;1;sell;3;5254.0;Mark 55;5251.5;5250.0;5246.5;5244.0;5242.5;5.0;0.4773;0.0;0.0;65.0;65.0;5252.693181818182;28;25;28;25;0;0;1;0;0;1;-1.0;4.0;19.0;1.011816724698275;buy;4.0;7.5;10.0
453500;1;buy;8;5245.0;Mark 55;5248.5;5251.5;5246.0;5251.5;5250.5;5.0;-0.4921;0.0;0.0;47.0;47.0;5247.269841269841;25;33;25;33;0;0;2;0;0;1;1.0;0.5;11.0;1.1449395810347276;sell;6.5;1.0;6.5
453600;1;sell;4;5252.0;Mark 55;5248.0;5249.5;5247.0;5252.5;5250.5;6.0;0.0;0.0;0.0;64.0;64.0;5248.0;33;29;33;29;1;1;3;0;0;1;0.0;-0.5;9.5;1.1429997032369854;buy;2.5;5.0;-0.5
454800;1;buy;3;5245.0;Mark 55;5247.5;5246.5;5242.5;5253.0;5253.5;5.0;0.4839;0.0;0.0;46.0;46.0;5248.709677419355;29;32;29;32;0;2;3;0;0;1;-2.0;2.0;6.0;1.1790955429299224;sell;1.5;-2.5;8.0
455200;1;buy;6;5244.0;Mark 55;5246.5;5247.5;5242.5;5250.5;5254.5;5.0;0.4607;0.0;0.0;65.0;65.0;5247.651685393258;32;38;32;38;1;3;4;0;0;1;-1.0;-2.5;2.0;1.171891314123085;sell;3.5;-1.5;6.5
459900;1;sell;8;5252.0;Mark 55;5249.5;5250.5;5255.5;5251.5;5262.5;3.0;-0.1724;-0.3958;0.0822;79.0;67.0;5249.241379310345;38;30;38;30;0;0;4;0;1;1;3.5;6.0;3.5;1.1704538644261582;buy;1.5;-3.5;0.5
462300;1;sell;8;5259.0;Mark 55;5256.5;5256.5;5253.0;5251.5;5265.0;5.0;0.4762;0.0;0.0;62.0;62.0;5257.690476190476;30;22;30;22;0;0;5;0;1;2;2.0;7.0;8.0;1.0413352702108989;buy;2.5;6.0;7.5
468000;1;buy;3;5247.0;Mark 55;5249.5;5250.5;5254.0;5255.5;5258.5;5.0;0.5135;0.0;0.0;56.0;56.0;5250.783783783784;22;25;22;25;0;0;2;0;0;3;0.0;-4.5;5.0;1.0528819264212836;sell;3.5;7.0;8.5
469300;1;buy;6;5252.0;Mark 55;5255.5;5252.5;5247.5;5249.5;5256.5;5.0;-0.4177;0.0;0.0;56.0;56.0;5254.455696202532;25;31;25;31;0;1;3;0;0;2;4.0;5.0;11.0;1.1360830181012114;sell;0.5;-4.5;-2.5
477900;1;sell;5;5258.0;Mark 55;5256.5;5252.5;5250.5;5239.5;5252.5;5.0;-0.425;0.0;0.0;57.0;57.0;5255.4375;31;26;31;26;0;0;2;0;0;4;-2.0;0.0;7.0;1.1569074524724823;ambiguous;5.5;7.5;18.5
483800;1;buy;7;5238.0;Mark 55;5239.5;5243.5;5241.0;5240.0;5246.5;5.0;0.0;0.0;0.0;59.0;59.0;5239.5;26;33;26;33;0;0;1;0;1;4;-1.0;-3.5;-13.0;1.043464166900496;ambiguous;5.5;3.0;2.0
486400;1;buy;7;5239.0;Mark 55;5242.5;5239.0;5240.5;5239.5;5241.5;5.0;0.0;0.0;0.0;65.0;65.0;5242.5;33;40;33;40;0;0;2;0;0;3;-1.0;0.0;-14.0;1.0493875174692247;sell;0.0;1.5;0.5
493900;1;buy;3;5237.0;Mark 55;5240.0;5239.5;5239.5;5249.5;5238.5;6.0;0.0;0.0;0.0;70.0;70.0;5240.0;40;43;40;43;0;0;1;0;1;3;-2.0;-4.5;-2.5;0.9248907589704725;sell;2.5;2.5;12.5
520500;1;buy;4;5256.0;Mark 55;5260.0;5259.5;5257.5;5251.5;5236.5;6.0;0.0;0.0;0.0;68.0;68.0;5260.0;43;47;43;47;0;0;0;0;0;3;-0.5;0.0;-3.5;1.0181497509781134;sell;3.5;1.5;-4.5
523300;1;sell;3;5262.0;Mark 55;5257.5;5260.5;5257.5;5246.0;5235.5;5.0;0.5422;0.0;0.0;64.0;64.0;5258.855421686747;47;44;47;44;0;0;1;0;1;4;-1.0;-3.0;-6.5;1.0091662341326417;buy;1.5;4.5;16.0
526200;1;buy;8;5250.0;Mark 55;5254.5;5253.5;5252.5;5242.5;5235.5;5.0;-0.6098;0.0;0.0;66.0;66.0;5252.975609756098;44;52;44;52;0;0;2;0;1;3;-2.0;-4.0;-13.0;1.0721117144269094;sell;3.5;2.5;-7.5
530000;1;buy;6;5249.0;Mark 55;5251.5;5251.5;5249.5;5236.5;5234.5;5.0;0.0;0.0;0.0;53.0;53.0;5251.5;52;58;52;58;0;0;3;0;2;5;-2.0;-1.5;-9.0;1.151116358377126;sell;2.5;0.5;-12.5
537500;1;sell;4;5241.0;Mark 55;5238.0;5239.5;5236.0;5233.5;5245.5;6.0;0.0;0.0;0.0;46.0;46.0;5238.0;58;54;58;54;0;0;1;0;0;4;-0.5;-5.5;-12.0;1.0685847080306337;buy;1.5;5.0;7.5
544400;1;sell;6;5240.0;Mark 55;5238.5;5238.0;5234.5;5231.0;5239.5;5.0;-0.4286;0.0;0.0;60.0;60.0;5237.428571428572;54;48;54;48;0;0;1;1;1;3;0.0;1.0;-8.0;1.0700398149560912;ambiguous;2.0;5.5;9.0
549800;1;sell;5;5236.0;Mark 55;5234.5;5232.0;5233.5;5228.0;5235.0;5.0;0.5;0.0;0.0;57.0;57.0;5235.75;48;43;48;43;0;0;1;0;0;4;3.0;0.0;-1.0;1.0963202869668796;ambiguous;4.0;2.5;8.0
556400;1;sell;8;5228.0;Mark 55;5226.0;5229.0;5223.5;5235.5;5227.5;6.0;0.0;0.0;0.0;65.0;65.0;5226.0;43;35;43;35;0;0;1;0;0;2;1.0;-5.0;-8.5;1.2693758985900248;ambiguous;-1.0;4.5;-7.5
563500;1;buy;8;5226.0;Mark 55;5228.5;5230.5;5236.5;5236.5;5228.0;5.0;-0.5158;0.0;0.0;72.0;72.0;5227.210526315789;35;43;35;43;0;0;1;0;0;1;-2.0;-1.0;0.0;1.243163121016122;sell;4.5;10.5;10.5
564900;1;sell;6;5236.0;Mark 55;5232.5;5235.5;5236.5;5234.0;5233.5;5.0;0.0;0.0;0.0;67.0;67.0;5232.5;43;37;43;37;0;1;2;0;1;2;-1.0;2.0;1.5;1.2662171161076472;buy;0.5;-0.5;2.0
565500;1;sell;7;5239.0;Mark 55;5235.5;5234.5;5235.5;5235.5;5229.0;5.0;0.0;0.0;0.0;65.0;65.0;5235.5;37;30;37;30;0;2;3;0;1;2;2.0;7.0;6.0;1.2598555458174185;buy;4.5;3.5;3.5
571600;1;buy;7;5235.0;Mark 55;5238.5;5238.5;5235.5;5233.5;5234.5;5.0;0.4419;0.0;0.0;62.0;62.0;5239.604651162791;30;37;30;37;0;0;3;0;1;3;1.0;2.5;10.0;1.1458748983751466;sell;3.5;0.5;-1.5
574000;1;sell;3;5238.0;Mark 55;5234.5;5233.5;5236.5;5239.5;5239.5;5.0;0.0;0.0;0.0;53.0;53.0;5234.5;37;34;37;34;0;0;3;0;0;2;-2.0;-4.0;4.0;1.1048030302914864;buy;4.5;1.5;-1.5
576400;1;buy;3;5233.0;Mark 55;5236.0;5234.5;5236.0;5241.5;5231.5;6.0;0.0;0.0;0.0;54.0;54.0;5236.0;34;37;34;37;0;0;2;0;1;3;1.5;1.5;0.5;1.177428608775229;sell;1.5;3.0;8.5
581700;1;sell;3;5237.0;Mark 55;5233.5;5238.0;5237.5;5243.0;5220.5;5.0;0.4286;0.0;0.0;60.0;60.0;5234.571428571428;37;34;37;34;0;0;2;0;1;3;-4.0;0.0;-5.0;1.1020984334646335;buy;-1.0;-0.5;-6.0
584900;1;buy;7;5234.0;Mark 55;5236.5;5238.5;5244.5;5240.5;5216.5;5.0;0.0;0.0;0.0;66.0;66.0;5236.5;34;41;34;41;0;0;2;1;1;5;0.0;1.5;2.5;1.1423300160303616;sell;4.5;10.5;6.5
587200;1;buy;3;5242.0;Mark 55;5244.5;5247.0;5245.5;5239.5;5217.5;5.0;0.4681;0.0;0.0;69.0;69.0;5245.670212765957;41;44;41;44;0;0;2;0;0;4;1.0;7.0;8.5;1.0126483032438491;sell;5.0;3.5;-2.5
595300;1;buy;8;5238.0;Mark 55;5240.5;5242.5;5238.5;5229.5;5209.5;5.0;-0.5476;0.0;0.0;65.0;65.0;5239.130952380952;44;52;44;52;0;0;1;1;1;2;-0.5;1.0;1.0;1.2185017252525432;sell;4.5;0.5;-8.5
600000;1;sell;7;5237.0;Mark 55;5234.5;5232.0;5230.5;5223.5;5201.5;5.0;0.0;0.0;0.0;55.0;55.0;5234.5;52;45;52;45;0;0;1;0;0;3;-3.0;-4.0;-9.5;1.1407882435181964;buy;5.0;6.5;13.5
