ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
137300;1;sell;3;1251.0;Mark 14;1261.5;1258.5;1258.5;1267.5;1231.5;21.0;0.0;0.0;0.0;40.0;40.0;1261.5;4;1;4;1;1;1;3;0;0;0;-2.0;2.0;-3.0;1.1993646925553516;sell;-7.5;-7.5;-16.5
137600;1;buy;3;1269.0;Mark 14;1259.5;1256.5;1258.5;1268.5;1232.0;21.0;0.0;0.0;0.0;37.0;37.0;1259.5;1;4;1;4;1;2;4;0;0;0;-2.0;-1.0;-7.0;1.206066527911286;ambiguous;-12.5;-10.5;-0.5
147900;1;sell;1;1256.0;Mark 14;1268.5;1264.5;1266.5;1255.5;1238.5;21.0;0.0;0.0;0.0;27.0;27.0;1268.5;4;3;4;3;0;0;0;0;0;0;0.0;6.0;11.0;1.2258898140286383;sell;-8.5;-10.5;0.5
154100;1;sell;3;1242.0;Mark 14;1251.5;1253.5;1248.0;1252.5;1241.5;21.0;0.0;0.0;0.0;29.0;29.0;1251.5;3;0;3;0;0;0;1;0;0;0;-5.0;-7.0;-11.5;1.8611231034521731;ambiguous;-11.5;-6.0;-10.5
156200;1;sell;1;1237.0;Mark 14;1248.0;1247.5;1255.5;1250.5;1239.0;20.0;0.0;0.0;0.0;34.0;34.0;1248.0;0;-1;0;-1;0;0;2;0;0;0;-0.5;-5.5;-15.0;1.818055551171132;sell;-10.5;-18.5;-13.5
167600;1;sell;2;1242.0;Mark 14;1252.5;1253.5;1254.5;1245.5;1252.5;21.0;0.0;0.0;0.0;34.0;34.0;1252.5;-1;-3;-1;-3;0;0;0;0;0;0;-2.0;2.0;0.0;0.9587449708822046;sell;-11.5;-12.5;-3.5
168500;1;buy;2;1261.0;Mark 14;1250.5;1250.5;1243.0;1248.5;1252.5;21.0;0.0;0.0;0.0;39.0;39.0;1250.5;-3;-1;-3;-1;0;1;1;0;0;0;-2.0;-2.0;-5.0;0.9114727495689685;buy;-10.5;-18.0;-12.5
168700;1;buy;1;1260.0;Mark 14;1248.5;1250.5;1249.5;1248.5;1252.5;21.0;0.0;0.0;0.0;37.0;37.0;1248.5;-1;0;-1;0;1;2;2;0;0;0;-3.0;-4.0;-6.0;1.251812276711203;buy;-9.5;-10.5;-11.5
170900;1;buy;3;1260.0;Mark 14;1248.5;1251.5;1247.5;1247.5;1244.5;21.0;0.0;0.0;0.0;40.0;40.0;1248.5;0;3;0;3;0;0;3;0;0;0;4.5;-1.0;-5.5;1.533940737547419;buy;-8.5;-12.5;-12.5
172400;1;sell;1;1238.0;Mark 14;1248.5;1247.5;1244.5;1244.5;1245.5;21.0;0.0;0.0;0.0;35.0;35.0;1248.5;3;2;3;2;0;1;4;0;0;0;-2.0;4.5;-6.0;1.579976868633783;sell;-9.5;-6.5;-6.5
184200;1;buy;3;1251.0;Mark 14;1241.5;1241.5;1235.5;1236.5;1244.5;21.0;0.0;0.0;0.0;39.0;39.0;1241.5;2;5;2;5;0;0;0;0;0;0;-5.0;-2.0;-5.0;1.0975062400479505;ambiguous;-9.5;-15.5;-14.5
194200;1;buy;2;1247.0;Mark 14;1236.5;1235.0;1235.5;1242.5;1255.0;21.0;0.0;0.0;0.0;41.0;41.0;1236.5;5;7;5;7;0;0;1;0;0;0;-1.0;1.0;-4.0;1.2363941700857615;buy;-12.0;-11.5;-4.5
196700;1;sell;1;1225.0;Mark 14;1234.0;1236.0;1241.5;1244.5;1254.0;20.0;0.0;0.0;0.0;33.0;33.0;1234.0;7;6;7;6;0;0;1;0;0;0;-1.5;-1.0;-2.5;1.402331639499048;ambiguous;-11.0;-16.5;-19.5
202300;1;buy;3;1252.0;Mark 14;1242.5;1242.5;1241.5;1255.5;1264.5;21.0;0.0;0.0;0.0;36.0;36.0;1242.5;6;9;6;9;0;0;2;0;0;0;-2.0;2.0;7.5;1.2192969417412551;ambiguous;-9.5;-10.5;3.5
206600;1;buy;1;1255.0;Mark 14;1243.5;1246.0;1246.5;1250.5;1265.0;21.0;0.0;0.0;0.0;35.0;35.0;1243.5;9;10;9;10;0;0;2;0;0;0;-1.0;1.0;9.5;1.2261394776164471;buy;-9.0;-8.5;-4.5
216000;1;buy;1;1263.0;Mark 14;1251.5;1250.5;1253.5;1252.5;1251.5;21.0;0.0;0.0;0.0;28.0;28.0;1251.5;10;11;10;11;0;0;1;0;0;0;-2.0;-4.0;5.0;1.3789451199789955;buy;-12.5;-9.5;-10.5
217800;1;buy;1;1263.0;Mark 14;1253.5;1252.5;1249.5;1253.5;1247.5;21.0;0.0;0.0;0.0;40.0;40.0;1253.5;11;12;11;12;0;1;1;0;0;0;0.0;2.0;1.0;1.0588248631417099;ambiguous;-10.5;-13.5;-9.5
222900;1;sell;3;1236.0;Mark 14;1245.5;1245.5;1250.5;1243.5;1261.5;21.0;0.0;0.0;0.0;32.0;32.0;1245.5;12;9;12;9;0;0;2;0;0;0;0.0;1.0;-13.5;0.9068153337845456;ambiguous;-9.5;-14.5;-7.5
223300;1;buy;2;1257.0;Mark 14;1247.5;1248.5;1249.5;1242.5;1260.5;21.0;0.0;0.0;0.0;37.0;37.0;1247.5;9;11;9;11;1;1;3;0;0;0;2.0;4.0;-9.0;0.9055486543929657;ambiguous;-8.5;-7.5;-14.5
224100;1;buy;2;1258.0;Mark 14;1247.5;1248.5;1254.0;1243.5;1259.5;21.0;0.0;0.0;0.0;44.0;44.0;1247.5;11;13;11;13;0;2;4;0;0;0;0.0;3.5;-6.0;0.9025013704142685;buy;-9.5;-4.0;-14.5
229100;1;buy;1;1258.0;Mark 14;1245.5;1246.5;1243.5;1253.5;1256.5;21.0;0.0;0.0;0.0;24.0;24.0;1245.5;13;14;13;14;0;0;3;0;0;0;-4.0;-9.0;-6.0;0.9699336832290437;buy;-11.5;-14.5;-4.5
250600;1;sell;2;1252.0;Mark 14;1262.5;1263.5;1267.0;1257.5;1270.0;21.0;0.0;0.0;0.0;35.0;35.0;1262.5;14;12;14;12;0;0;0;0;0;0;-4.0;-1.5;6.0;1.437718322942601;sell;-11.5;-15.0;-5.5
251600;1;buy;3;1275.0;Mark 14;1263.5;1263.5;1264.5;1256.5;1270.5;21.0;0.0;0.0;0.0;30.0;30.0;1263.5;12;15;12;15;0;1;1;0;0;0;0.0;-1.5;4.0;1.4189852108709744;buy;-11.5;-10.5;-18.5
263100;1;buy;3;1268.0;Mark 14;1258.0;1253.5;1252.5;1260.5;1262.5;22.0;0.0;0.0;0.0;31.0;31.0;1258.0;15;18;15;18;0;0;0;0;0;0;2.5;0.5;-5.5;1.449292563212227;ambiguous;-14.5;-15.5;-7.5
265900;1;sell;1;1240.0;Mark 14;1249.5;1250.5;1246.5;1257.5;1247.5;21.0;0.0;0.0;0.0;31.0;31.0;1249.5;18;17;18;17;0;0;1;0;0;0;-1.0;-5.0;-15.0;1.493173938758172;ambiguous;-10.5;-6.5;-17.5
268300;1;buy;2;1257.0;Mark 14;1245.5;1246.5;1253.5;1255.5;1249.5;21.0;0.0;0.0;0.0;31.0;31.0;1245.5;17;19;17;19;0;0;2;0;0;0;-2.0;-7.0;-13.0;1.3057484764559224;buy;-10.5;-3.5;-1.5
271600;1;sell;1;1248.0;Mark 14;1258.5;1259.5;1261.0;1257.5;1248.5;21.0;0.0;0.0;0.0;38.0;38.0;1258.5;19;18;19;18;0;0;3;0;0;0;1.0;8.0;2.0;1.165408828251106;sell;-11.5;-13.0;-9.5
281500;1;buy;1;1267.0;Mark 14;1254.5;1257.5;1256.5;1274.0;1241.5;21.0;0.0;0.0;0.0;34.0;34.0;1254.5;18;19;18;19;0;0;1;0;0;0;-1.0;-3.5;-4.0;1.0290644168977419;buy;-9.5;-10.5;7.0
286600;1;buy;2;1277.0;Mark 14;1265.5;1267.5;1266.5;1274.5;1254.5;21.0;0.0;0.0;0.0;26.0;26.0;1265.5;19;21;19;21;0;0;1;0;0;0;2.0;4.0;13.0;1.2176850420140424;buy;-9.5;-10.5;-2.5
288800;1;buy;1;1278.0;Mark 14;1266.5;1267.0;1273.5;1267.5;1248.5;21.0;0.0;0.0;0.0;30.0;30.0;1266.5;21;22;21;22;0;0;2;0;0;0;1.0;1.0;10.0;1.224703216944799;buy;-11.0;-4.5;-10.5
297500;1;sell;1;1262.0;Mark 14;1272.5;1270.5;1270.5;1272.5;1247.5;21.0;0.0;0.0;0.0;37.0;37.0;1272.5;22;21;22;21;0;0;1;0;0;0;-0.5;-1.5;6.5;1.5203110803525544;sell;-8.5;-8.5;-10.5
307100;1;buy;1;1279.0;Mark 14;1267.0;1271.0;1267.0;1246.5;1242.5;22.0;0.0;0.0;0.0;43.0;43.0;1267.0;21;22;21;22;0;0;1;0;0;0;0.0;4.5;-6.5;1.4782026771657952;buy;-8.0;-12.0;-32.5
323300;1;buy;3;1262.0;Mark 14;1252.5;1252.5;1247.5;1240.5;1254.5;21.0;0.0;0.0;0.0;33.0;33.0;1252.5;22;25;22;25;0;0;0;0;0;0;-1.0;7.0;-10.0;1.8034475933944385;ambiguous;-9.5;-14.5;-21.5
325300;1;sell;2;1237.0;Mark 14;1248.5;1250.5;1252.5;1247.5;1251.5;21.0;0.0;0.0;0.0;33.0;33.0;1248.5;25;23;25;23;0;1;1;0;0;0;-2.0;-3.0;-1.0;1.951404309126058;sell;-13.5;-15.5;-10.5
326300;1;buy;1;1261.0;Mark 14;1250.5;1252.5;1251.5;1251.5;1246.5;21.0;0.0;0.0;0.0;32.0;32.0;1250.5;23;24;23;24;0;1;2;0;0;0;0.0;-1.0;2.0;1.921330546860417;buy;-8.5;-9.5;-9.5
328000;1;sell;1;1243.0;Mark 14;1252.5;1251.5;1246.5;1252.5;1249.5;21.0;0.0;0.0;0.0;31.0;31.0;1252.5;24;23;24;23;0;1;3;0;0;0;1.0;1.5;6.0;1.925733137674851;ambiguous;-8.5;-3.5;-9.5
328400;1;sell;1;1240.0;Mark 14;1251.5;1248.5;1244.5;1249.5;1249.5;21.0;0.0;0.0;0.0;31.0;31.0;1251.5;23;22;23;22;1;1;4;0;0;0;-1.0;2.0;2.0;1.9265806732397606;sell;-8.5;-4.5;-9.5
331400;1;sell;1;1232.0;Mark 14;1243.5;1241.5;1241.5;1249.5;1253.0;21.0;0.0;0.0;0.0;28.0;28.0;1243.5;22;21;22;21;0;0;5;0;0;0;-3.0;-1.0;-2.0;1.6390425757888183;sell;-9.5;-9.5;-17.5
334900;1;sell;1;1237.0;Mark 14;1247.0;1248.5;1252.5;1245.5;1253.5;20.0;0.0;0.0;0.0;41.0;41.0;1247.0;21;20;21;20;0;0;5;0;0;0;3.5;8.5;-3.5;1.3108955325406277;sell;-11.5;-15.5;-8.5
340100;1;buy;2;1260.0;Mark 14;1250.5;1250.5;1251.5;1248.5;1245.5;21.0;0.0;0.0;0.0;31.0;31.0;1250.5;20;22;20;22;0;0;2;0;0;0;2.5;-1.0;4.0;1.5758223244920455;ambiguous;-9.5;-8.5;-11.5
350900;1;buy;3;1256.0;Mark 14;1245.5;1243.5;1244.5;1248.5;1245.5;21.0;0.0;0.0;0.0;34.0;34.0;1245.5;22;25;22;25;0;0;0;0;0;0;-2.0;0.5;-7.0;1.668196420698358;buy;-12.5;-11.5;-7.5
356800;1;sell;2;1234.0;Mark 14;1244.5;1243.5;1248.5;1250.5;1244.5;21.0;0.0;0.0;0.0;42.0;42.0;1244.5;25;23;25;23;0;0;1;0;0;0;1.5;0.0;-3.0;1.5122699872156564;sell;-9.5;-14.5;-16.5
358300;1;sell;3;1237.0;Mark 14;1247.5;1248.5;1248.5;1249.5;1239.5;21.0;0.0;0.0;0.0;39.0;39.0;1247.5;23;20;23;20;0;1;2;0;0;0;2.0;4.5;-2.0;1.5157742827873664;sell;-11.5;-11.5;-12.5
365000;1;sell;2;1242.0;Mark 14;1253.5;1253.5;1250.5;1251.5;1235.5;21.0;0.0;0.0;0.0;27.0;27.0;1253.5;20;18;20;18;0;0;2;0;0;0;2.0;2.0;10.5;0.9854310631217637;sell;-11.5;-8.5;-9.5
374800;1;sell;3;1242.0;Mark 14;1253.5;1251.5;1246.5;1249.5;1232.5;21.0;0.0;0.0;0.0;35.0;35.0;1253.5;18;15;18;15;0;0;1;0;0;0;-1.0;-1.0;0.0;1.5699192541804385;sell;-9.5;-4.5;-7.5
376300;1;sell;2;1236.0;Mark 14;1245.5;1246.5;1249.5;1244.5;1235.5;21.0;0.0;0.0;0.0;31.0;31.0;1245.5;15;13;15;13;0;1;1;0;0;0;-2.0;-9.0;-7.0;1.5843459298093774;ambiguous;-10.5;-13.5;-8.5
384200;1;sell;1;1239.0;Mark 14;1254.5;1247.5;1244.5;1245.5;1231.5;11.0;-0.5385;-0.4902;0.038;41.0;38.0;1251.5384615384614;13;12;13;12;0;0;2;0;0;0;6.0;2.0;-1.0;1.873499127220493;sell;-8.5;-5.5;-6.5
384500;1;sell;3;1238.0;Mark 14;1248.5;1248.5;1245.5;1240.0;1230.5;21.0;0.0;0.0;0.0;29.0;29.0;1248.5;12;9;12;9;1;1;3;0;0;0;-2.0;-3.0;-6.0;1.9440049352422173;sell;-10.5;-7.5;-2.0
386800;1;buy;2;1257.0;Mark 14;1245.5;1246.5;1245.5;1241.5;1235.0;21.0;0.0;0.0;0.0;38.0;38.0;1245.5;9;11;9;11;0;0;2;0;0;0;1.0;-4.0;-1.0;1.868099825890985;buy;-10.5;-11.5;-15.5
390800;1;sell;3;1233.0;Mark 14;1243.0;1244.5;1243.5;1245.5;1234.5;20.0;0.0;0.0;0.0;43.0;43.0;1243.0;11;8;11;8;0;0;3;0;0;0;-2.0;-2.5;-10.5;1.5130288160993852;sell;-11.5;-10.5;-12.5
399900;1;sell;1;1231.0;Mark 14;1241.5;1243.5;1244.5;1234.5;1245.5;21.0;0.0;0.0;0.0;30.0;30.0;1241.5;8;7;8;7;0;0;1;0;0;0;2.0;2.0;-2.5;1.4828544296266306;sell;-12.5;-13.5;-3.5
419700;1;buy;1;1241.0;Mark 14;1231.5;1227.5;1228.5;1230.5;1252.5;21.0;0.0;0.0;0.0;29.0;29.0;1231.5;7;8;7;8;0;0;0;0;0;0;-1.5;0.0;-2.0;1.7143470528961446;ambiguous;-13.5;-12.5;-10.5
425400;1;buy;1;1246.0;Mark 14;1234.5;1234.0;1235.0;1234.0;1254.5;21.0;0.0;0.0;0.0;33.0;33.0;1234.5;8;9;8;9;0;0;1;0;0;0;2.0;6.0;0.0;1.2870763988845637;buy;-12.0;-11.0;-12.0
437100;1;buy;1;1233.0;Mark 22;1232.5;1232.0;1238.5;1252.5;1237.5;21.0;0.0;0.0;0.0;36.0;36.0;1232.5;9;10;9;10;0;0;0;0;0;0;-2.0;2.0;-3.0;1.730326911685751;ambiguous;-1.0;5.5;19.5
444000;1;sell;3;1230.0;Mark 14;1239.5;1241.5;1247.5;1250.5;1239.5;21.0;0.0;0.0;0.0;33.0;33.0;1239.5;10;7;10;7;0;0;1;0;0;0;2.0;6.0;9.5;1.9328065735848392;ambiguous;-11.5;-17.5;-20.5
448700;1;sell;3;1238.0;Mark 14;1248.5;1245.5;1248.5;1245.5;1241.5;21.0;0.0;0.0;0.0;35.0;35.0;1248.5;7;4;7;4;0;0;1;0;0;0;-3.0;-3.0;11.0;0.9654526220545981;sell;-7.5;-10.5;-7.5
455400;1;buy;1;1257.0;Mark 14;1246.5;1246.5;1242.5;1253.5;1257.5;21.0;0.0;0.0;0.0;28.0;28.0;1246.5;4;5;4;5;0;0;1;0;0;0;-1.0;-2.0;3.5;1.1939505032896813;buy;-10.5;-14.5;-3.5
459900;1;sell;2;1239.0;Mark 14;1248.5;1245.0;1255.5;1251.5;1262.5;21.0;0.0;0.0;0.0;34.0;34.0;1248.5;5;3;5;3;0;0;1;0;0;0;3.0;5.0;3.0;1.767864347911649;ambiguous;-6.0;-16.5;-12.5
464200;1;sell;1;1241.0;Mark 14;1252.5;1253.5;1254.5;1255.5;1264.0;21.0;0.0;0.0;0.0;35.0;35.0;1252.5;3;2;3;2;0;0;2;0;0;0;0.5;-4.0;3.0;1.9066843899078028;sell;-12.5;-13.5;-14.5
475500;1;sell;1;1244.0;Mark 14;1254.5;1256.5;1258.5;1242.0;1257.5;21.0;0.0;0.0;0.0;37.0;37.0;1254.5;2;1;2;1;0;0;0;0;0;0;2.0;2.0;0.0;1.0347497623614468;sell;-12.5;-14.5;2.0
480700;1;buy;2;1259.0;Mark 14;1248.5;1247.5;1245.5;1241.5;1252.5;21.0;0.0;0.0;0.0;33.0;33.0;1248.5;1;3;1;3;0;0;1;0;0;0;-3.0;-6.0;-6.0;1.6716179896727639;buy;-11.5;-13.5;-17.5
480900;1;sell;2;1239.0;Mark 14;1249.5;1245.5;1242.5;1243.5;1252.5;21.0;0.0;0.0;0.0;28.0;28.0;1249.5;3;1;3;1;1;1;2;0;0;0;0.0;-3.0;-1.0;1.6498849025968938;sell;-6.5;-3.5;-4.5
481300;1;buy;3;1257.0;Mark 14;1247.5;1243.5;1240.5;1244.5;1252.5;21.0;0.0;0.0;0.0;41.0;41.0;1247.5;1;4;1;4;1;2;3;0;0;0;-2.0;-2.0;0.0;1.628347368197324;ambiguous;-13.5;-16.5;-12.5
483200;1;buy;3;1252.0;Mark 14;1242.5;1239.5;1241.5;1241.5;1248.5;21.0;0.0;0.0;0.0;31.0;31.0;1242.5;4;7;4;7;0;1;4;0;0;0;-3.0;-5.0;-9.0;1.6641854809389067;ambiguous;-12.5;-10.5;-10.5
491100;1;sell;3;1233.0;Mark 14;1243.5;1245.0;1241.5;1245.5;1238.5;21.0;0.0;0.0;0.0;25.0;25.0;1243.5;7;4;7;4;0;0;2;0;0;0;2.0;2.0;-5.0;1.3455781482339833;sell;-12.0;-8.5;-12.5
494700;1;sell;2;1228.0;Mark 14;1237.5;1237.5;1241.5;1254.5;1236.5;21.0;0.0;0.0;0.0;39.0;39.0;1237.5;4;2;4;2;0;0;1;0;0;0;-2.5;-7.0;-5.0;1.270279833751248;ambiguous;-9.5;-13.5;-26.5
496300;1;sell;2;1230.0;Mark 14;1241.5;1240.5;1241.5;1255.5;1234.5;21.0;0.0;0.0;0.0;41.0;41.0;1241.5;2;0;2;0;0;1;2;0;0;0;1.5;1.0;-1.0;1.263272561862457;sell;-10.5;-11.5;-25.5
503500;1;sell;3;1240.0;Mark 14;1250.5;1249.5;1257.5;1263.5;1228.5;21.0;0.0;0.0;0.0;32.0;32.0;1250.5;0;-3;0;-3;0;0;2;0;0;0;-2.0;5.0;9.0;1.573716626981671;sell;-9.5;-17.5;-23.5
509100;1;sell;3;1250.0;Mark 14;1261.0;1261.0;1266.5;1257.0;1228.0;22.0;0.0;0.0;0.0;25.0;25.0;1261.0;-3;-6;-3;-6;0;0;1;0;0;0;0.5;0.0;18.5;1.5772784683102872;sell;-11.0;-16.5;-7.0
517900;1;sell;1;1249.0;Mark 14;1259.5;1259.0;1259.5;1252.5;1234.5;21.0;0.0;0.0;0.0;35.0;35.0;1259.5;-6;-7;-6;-7;0;0;1;0;0;0;-3.0;-8.0;-3.0;1.1759762370868034;sell;-10.0;-10.5;-3.5
518800;1;buy;1;1271.0;Mark 14;1260.5;1256.5;1261.5;1253.5;1239.5;21.0;0.0;0.0;0.0;39.0;39.0;1260.5;-7;-6;-7;-6;0;1;2;0;0;0;1.0;-3.0;1.0;1.1806088952461493;buy;-14.5;-9.5;-17.5
519100;1;sell;2;1246.0;Mark 14;1258.5;1258.5;1258.5;1253.5;1239.0;21.0;0.0;0.0;0.0;37.0;37.0;1258.5;-6;-8;-6;-8;1;2;3;0;0;0;-1.0;-6.0;-2.0;1.1826164963206187;sell;-12.5;-12.5;-7.5
521100;1;sell;2;1248.0;Mark 14;1259.5;1259.5;1258.0;1253.5;1237.5;21.0;0.0;0.0;0.0;42.0;42.0;1259.5;-8;-10;-8;-10;0;1;3;0;0;0;-1.0;2.5;-7.0;1.2081585056599526;sell;-11.5;-10.0;-5.5
525500;1;sell;1;1247.0;Mark 14;1257.5;1254.5;1249.5;1243.5;1235.5;21.0;0.0;0.0;0.0;31.0;31.0;1257.5;-10;-11;-10;-11;0;0;4;0;0;0;-2.0;-2.0;-10.5;1.435960818084665;sell;-7.5;-2.5;3.5
544500;1;buy;2;1246.0;Mark 14;1237.5;1237.5;1234.5;1229.5;1239.5;21.0;0.0;0.0;0.0;23.0;23.0;1237.5;-11;-9;-11;-9;0;0;0;0;0;0;0.0;0.0;-8.0;0.9393396313181955;ambiguous;-8.5;-11.5;-16.5
