ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
564300;1;buy;2;12.0;Mark 22;12.5;12.5;13.5;13.0;12.5;1.0;0.0;0.0;0.0;26.0;26.0;12.5;134;136;134;136;0;0;0;0;0;0;0.5;0.0;0.0;0.24618298195866548;sell;0.5;1.5;1.0
567200;1;buy;2;13.0;Mark 22;13.5;13.5;13.5;13.0;12.5;1.0;0.1;0.1;0.1;22.0;18.0;13.55;136;138;136;138;0;0;1;0;0;0;0.5;1.0;1.5;0.250802202382528;sell;0.5;0.5;0.0
568900;1;buy;4;13.0;Mark 22;13.5;13.5;13.5;13.0;12.5;1.0;0.0;0.0;0.0;27.0;27.0;13.5;138;142;138;142;0;1;2;0;0;0;0.0;0.0;2.0;0.26513948986680175;sell;0.5;0.5;0.0
574800;1;buy;2;12.0;Mark 22;12.5;12.5;12.5;13.0;13.5;1.0;0.0;0.0;0.0;25.0;25.0;12.5;142;144;142;144;0;0;2;0;0;0;-0.5;0.0;0.0;0.23570226039551584;sell;0.5;0.5;1.0
588200;1;buy;4;14.0;Mark 22;14.5;14.5;13.5;13.5;9.5;1.0;0.0;0.0;0.0;21.0;21.0;14.5;144;148;144;148;0;0;0;0;0;0;0.0;1.0;1.0;0.2928422023095803;sell;0.5;-0.5;-0.5
604600;1;buy;5;11.0;Mark 22;12.0;11.5;11.5;12.5;9.5;2.0;0.0;0.0;0.0;17.0;17.0;12.0;148;153;148;153;0;0;0;0;0;0;0.0;0.5;-1.5;0.250802202382528;sell;0.5;0.5;1.5
617900;1;buy;2;12.0;Mark 22;12.5;12.5;12.5;12.0;10.5;1.0;0.0;0.0;0.0;20.0;20.0;12.5;153;155;153;155;0;0;0;0;0;0;0.0;0.5;1.5;0.2297841043651985;sell;0.5;0.5;0.0
618300;1;buy;2;12.0;Mark 22;12.5;12.5;12.5;11.5;10.0;1.0;0.0;0.0;0.0;16.0;16.0;12.5;155;157;155;157;1;1;1;0;0;0;0.0;0.5;2.0;0.22382343238545796;sell;0.5;0.5;-0.5
624400;1;buy;2;13.0;Mark 22;13.5;13.5;12.5;10.5;11.0;1.0;0.0;0.0;0.0;19.0;19.0;13.5;157;159;157;159;0;0;2;0;0;0;0.0;0.5;1.0;0.18775384136809198;sell;0.5;-0.5;-2.5
631700;1;buy;3;10.0;Mark 22;10.5;10.5;10.5;9.5;10.5;1.0;0.0;0.0;0.0;18.0;18.0;10.5;159;162;159;162;0;0;1;0;0;0;-0.5;0.0;-2.0;0.2554377498262988;sell;0.5;0.5;-0.5
642100;1;buy;4;9.0;Mark 22;9.5;9.5;9.5;8.5;12.5;1.0;0.0;0.0;0.0;25.0;25.0;9.5;162;166;162;166;0;0;0;0;0;0;0.0;0.0;-1.0;0.21296129941725267;sell;0.5;0.5;-0.5
654200;1;buy;2;8.0;Mark 22;8.5;9.0;8.5;9.5;15.5;1.0;0.0;0.0;0.0;30.0;30.0;8.5;166;168;166;168;0;0;0;0;0;0;0.0;0.0;-1.0;0.2459756699370893;sell;1.0;0.5;1.5
674000;1;buy;3;10.0;Mark 22;10.5;11.0;11.5;11.5;18.5;1.0;0.0;0.0;0.0;22.0;22.0;10.5;168;171;168;171;0;0;0;0;0;0;0.0;0.5;1.0;0.2459756699370893;sell;1.0;1.5;1.5
684000;1;buy;5;11.0;Mark 22;11.5;11.5;11.5;12.5;21.5;1.0;0.0;0.0;0.0;21.0;21.0;11.5;171;176;171;176;0;0;1;0;0;0;0.5;1.0;1.0;0.18775384136809198;sell;0.5;0.5;1.5
701200;1;buy;2;13.0;Mark 22;13.5;13.5;14.5;16.0;18.5;1.0;0.0;0.0;0.0;17.0;17.0;13.5;176;178;176;178;0;0;0;0;0;0;0.5;1.5;0.5;0.25120868920092704;sell;0.5;1.5;3.0
703200;1;buy;5;14.0;Mark 22;14.5;15.0;15.5;18.0;17.5;1.0;0.0;0.0;0.0;22.0;22.0;14.5;178;183;178;183;0;1;1;0;0;0;0.5;1.0;2.5;0.2288943271439325;sell;1.0;1.5;4.0
710500;1;buy;5;15.0;Mark 22;15.5;16.0;16.5;17.5;19.5;1.0;0.0;0.0;0.0;19.0;19.0;15.5;183;188;183;188;0;0;2;0;0;0;0.5;0.5;2.0;0.2554377498262988;sell;1.0;1.5;2.5
715000;1;buy;5;18.0;Mark 22;18.0;19.0;18.5;18.0;18.0;2.0;0.0;0.0;0.0;23.0;23.0;18.0;188;193;188;193;0;0;1;0;0;0;-0.5;0.5;3.0;0.29144521305562643;ambiguous;1.0;0.5;0.0
720500;1;buy;2;17.0;Mark 22;17.5;17.5;17.0;18.0;17.5;1.0;0.5862;0.0;0.0;23.0;23.0;17.79310344827586;193;195;193;195;0;0;2;0;0;0;-0.5;0.0;2.0;0.27449855033739784;sell;0.5;0.0;1.0
725000;1;buy;4;17.0;Mark 22;18.0;17.5;16.5;21.5;17.0;2.0;0.0;0.0;0.0;19.0;19.0;18.0;195;199;195;199;0;0;2;0;0;0;-0.5;0.5;-0.5;0.24094667559346591;sell;0.5;-0.5;4.5
741900;1;buy;4;17.0;Mark 22;17.5;17.5;18.5;18.5;16.0;1.0;0.3333;0.0;0.0;20.0;20.0;17.666666666666668;199;203;199;203;0;0;0;0;0;1;0.0;0.0;-3.5;0.27754811442493105;sell;0.5;1.5;1.5
754200;1;buy;3;16.0;Mark 22;16.5;17.0;17.5;18.0;12.5;1.0;0.0;0.0;0.0;24.0;24.0;16.5;203;206;203;206;0;0;0;0;0;1;-0.5;-2.0;-3.0;0.2641756935479196;sell;1.0;1.5;2.0
760000;1;buy;2;19.0;Mark 22;20.0;19.5;19.0;17.5;13.0;2.0;0.0;0.0;0.0;24.0;24.0;20.0;206;208;206;208;0;0;1;0;0;0;0.0;1.5;1.0;0.27505553139777983;sell;0.5;0.0;-1.5
785800;1;buy;3;15.0;Mark 22;15.5;15.0;16.0;15.0;13.5;1.0;0.0;0.0;0.0;22.0;22.0;15.5;208;211;208;211;0;0;0;0;0;0;0.5;-1.0;-1.0;0.34067519099070814;sell;0.0;1.0;0.0
798100;1;buy;4;15.0;Mark 22;15.0;15.5;14.5;14.0;16.5;2.0;0.0;0.0;0.0;16.0;16.0;15.0;211;215;211;215;0;0;0;0;0;0;-0.5;0.0;-1.5;0.28827723621879464;ambiguous;0.5;-0.5;-1.0
801800;1;buy;2;13.0;Mark 22;14.0;13.5;12.5;11.5;17.0;2.0;0.0;0.0;0.0;18.0;18.0;14.0;215;217;215;217;0;0;1;0;0;0;0.0;-0.5;-2.0;0.2923191137068239;sell;0.5;-0.5;-1.5
807800;1;buy;3;13.0;Mark 22;14.0;14.5;13.0;11.0;17.0;2.0;0.0;0.0;0.0;23.0;23.0;14.0;217;220;217;220;0;0;2;0;0;0;-0.5;0.5;-1.5;0.250802202382528;sell;1.5;0.0;-2.0
812600;1;buy;4;11.0;Mark 22;11.5;11.0;10.5;12.5;15.0;1.0;0.0;0.0;0.0;26.0;26.0;11.5;220;224;220;224;0;0;1;0;0;0;0.0;-1.0;-1.0;0.2657160896558769;sell;0.0;-0.5;1.5
851200;1;buy;3;16.0;Mark 22;16.5;16.5;18.0;15.5;14.5;1.0;0.0;0.0;0.0;20.0;20.0;16.5;224;227;224;227;0;0;0;0;0;0;0.0;-1.0;1.0;0.30134209879144036;sell;0.5;2.0;-0.5
865400;1;buy;5;14.0;Mark 22;15.0;14.5;14.0;12.5;16.5;2.0;0.0;0.0;0.0;17.0;17.0;15.0;227;232;227;232;0;0;0;0;0;0;0.0;0.0;-4.5;0.27607374482255453;sell;0.5;0.0;-1.5
901100;1;buy;4;14.0;Mark 22;14.5;14.5;15.5;16.0;15.0;1.0;0.0;0.0;0.0;26.0;26.0;14.5;232;236;232;236;0;0;0;0;0;0;0.5;1.0;1.0;0.27505553139777983;sell;0.5;1.5;2.0
921000;1;buy;4;17.0;Mark 22;17.5;18.0;18.0;18.5;17.5;1.0;0.0;0.0;0.0;20.0;20.0;17.5;236;240;236;240;0;0;0;0;0;0;-0.5;0.0;1.5;0.250802202382528;sell;1.0;1.0;1.5
937300;1;buy;4;15.0;Mark 22;16.0;16.0;16.5;13.5;15.5;2.0;0.0;0.0;0.0;27.0;27.0;16.0;240;244;240;244;0;0;0;0;0;0;-0.5;-1.0;-3.5;0.26829545424835205;sell;1.0;1.5;-1.5
943100;1;buy;4;13.0;Mark 22;13.5;13.0;13.0;15.5;16.0;1.0;0.0;0.0;0.0;25.0;25.0;13.5;244;248;244;248;0;0;1;0;0;0;-0.5;-1.5;-5.0;0.2610676360266684;sell;0.0;0.0;2.5
948500;1;buy;4;13.0;Mark 22;14.0;14.0;14.5;17.0;17.5;2.0;0.0;0.0;0.0;19.0;19.0;14.0;248;252;248;252;0;0;1;0;0;0;0.5;1.0;-2.0;0.23483490782954888;sell;1.0;1.5;4.0
950300;1;buy;5;14.0;Mark 22;14.5;15.0;15.5;16.0;;1.0;0.0;0.0;0.0;26.0;26.0;14.5;252;257;252;257;0;1;2;0;0;0;1.0;0.5;-1.5;0.250802202382528;sell;1.0;1.5;2.0
988100;1;buy;5;14.0;Mark 22;14.5;14.5;15.5;17.0;;1.0;0.0;0.0;0.0;19.0;19.0;14.5;257;262;257;262;0;0;0;0;0;0;0.0;-0.5;-1.5;0.27938013506948145;sell;0.5;1.5;3.0
990300;1;buy;5;15.0;Mark 22;15.5;16.0;16.5;;;1.0;0.0;0.0;0.0;18.0;18.0;15.5;262;267;262;267;0;0;1;0;0;0;0.0;1.0;0.0;0.27524094128159016;sell;1.0;1.5;
13100;2;buy;3;16.0;Mark 22;17.0;17.0;17.5;17.0;13.5;2.0;0.0;0.0;0.0;25.0;25.0;17.0;0;3;267;270;0;0;0;0;0;0;0.0;0.5;-1.5;0.250802202382528;sell;1.0;1.5;1.0
20900;2;buy;5;17.0;Mark 22;17.5;18.0;17.5;15.5;14.5;1.0;0.0;0.0;0.0;25.0;25.0;17.5;3;8;270;275;0;0;1;0;0;0;0.0;-0.5;1.5;0.260676523243716;sell;1.0;0.5;-1.5
23500;2;buy;2;16.0;Mark 22;16.5;16.5;17.0;17.5;14.5;1.0;0.0;0.0;0.0;20.0;20.0;16.5;8;10;275;277;0;0;1;0;0;0;-0.5;-1.5;0.0;0.26590801173915524;sell;0.5;1.0;1.5
29500;2;buy;2;16.0;Mark 22;17.0;16.5;16.0;16.5;14.5;2.0;0.0;0.0;0.0;20.0;20.0;17.0;10;12;277;279;0;0;2;0;0;0;0.5;0.5;-0.5;0.2610676360266684;sell;0.5;0.0;0.5
41900;2;buy;2;13.0;Mark 22;14.0;14.5;14.0;15.5;16.5;2.0;0.0;0.0;0.0;29.0;29.0;14.0;12;14;279;281;0;0;0;0;0;0;-0.5;-1.5;-2.5;0.2786487722047217;sell;1.5;1.0;2.5
42900;2;buy;4;14.0;Mark 22;14.5;14.5;15.5;14.5;17.5;1.0;0.0;0.0;0.0;17.0;17.0;14.5;14;18;281;285;0;1;1;0;0;0;0.0;0.0;-2.5;0.28756850192902544;sell;0.5;1.5;0.5
75200;2;buy;4;14.0;Mark 22;14.5;14.5;14.0;17.0;15.5;1.0;0.0;0.0;0.0;20.0;20.0;14.5;18;22;285;289;0;0;0;0;0;0;0.0;0.0;1.0;0.27505553139777983;sell;0.5;0.0;3.0
79300;2;buy;5;14.0;Mark 22;14.5;15.0;16.5;17.0;14.0;1.0;0.0;0.0;0.0;23.0;23.0;14.5;22;27;289;294;0;0;1;0;0;0;0.0;1.0;0.0;0.23570226039551584;sell;1.0;2.5;3.0
129700;2;buy;4;14.0;Mark 22;14.5;14.0;14.5;14.0;17.0;1.0;0.0;0.0;0.0;27.0;27.0;14.5;27;31;294;298;0;0;0;0;0;0;1.0;0.5;1.0;0.23548572175504578;sell;0.0;0.5;0.0
169000;2;buy;3;16.0;Mark 22;17.0;16.5;16.5;17.5;16.0;2.0;0.0;0.0;0.0;20.0;20.0;17.0;31;34;298;301;0;0;0;0;0;0;0.0;0.0;-0.5;0.2886309507521121;sell;0.5;0.5;1.5
171800;2;buy;5;17.0;Mark 22;17.5;17.0;17.5;16.5;15.0;1.0;0.0;0.0;0.0;19.0;19.0;17.5;34;39;301;306;0;0;1;0;0;0;0.5;1.0;1.0;0.2840881032409138;sell;0.0;0.5;-0.5
189100;2;buy;4;14.0;Mark 22;14.5;15.0;15.0;15.5;15.5;1.0;0.0;0.0;0.0;24.0;24.0;14.5;39;43;306;310;0;0;0;0;0;0;0.0;0.0;-3.0;0.308287726505694;sell;1.0;1.0;1.5
204400;2;buy;5;14.0;Mark 22;14.5;15.5;16.5;16.5;17.0;1.0;0.0;0.0;0.0;21.0;21.0;14.5;43;48;310;315;0;0;0;0;0;0;-0.5;-0.5;-1.0;0.2657160896558769;sell;1.5;2.5;2.5
225500;2;buy;5;16.0;Mark 22;16.5;16.0;15.5;18.0;18.0;1.0;0.0;0.0;0.0;25.0;25.0;16.5;48;53;315;320;0;0;0;0;0;0;-0.5;1.0;0.5;0.2886309507521121;sell;0.0;-0.5;2.0
239400;2;buy;2;15.0;Mark 22;15.5;16.5;18.0;18.5;18.0;1.0;0.0;0.0;0.0;18.0;18.0;15.5;53;55;320;322;0;0;0;0;0;0;-0.5;-2.0;0.0;0.28426762180748055;sell;1.5;3.0;3.5
253000;2;buy;3;16.0;Mark 22;17.0;16.5;16.5;19.5;15.5;2.0;0.0;0.0;0.0;19.0;19.0;17.0;55;58;322;325;0;0;0;0;0;0;0.0;-0.5;-1.5;0.27938013506948145;sell;0.5;0.5;3.5
268900;2;buy;4;19.0;Mark 22;20.0;19.0;18.5;17.5;16.5;2.0;0.0;0.0;0.0;24.0;24.0;20.0;58;62;325;329;0;0;0;0;0;0;0.0;-0.5;2.0;0.3171781508708602;sell;0.0;-0.5;-1.5
275200;2;buy;5;18.0;Mark 22;18.5;17.5;17.5;17.5;16.0;1.0;0.0;0.0;0.0;20.0;20.0;18.5;62;67;329;334;0;0;1;0;0;0;0.5;-0.5;-2.5;0.32077665673132155;sell;-0.5;-0.5;-0.5
287100;2;buy;2;18.0;Mark 22;18.0;18.5;17.5;16.5;17.0;2.0;0.0;0.0;0.0;25.0;25.0;18.0;67;69;334;336;0;0;0;0;0;0;0.0;0.0;0.0;0.3178208630818641;ambiguous;0.5;-0.5;-1.5
287600;2;buy;2;18.0;Mark 22;18.5;18.5;18.0;16.5;17.0;1.0;0.0;0.0;0.0;19.0;19.0;18.5;69;71;336;338;1;1;1;0;0;0;0.0;0.5;1.0;0.30960872977765863;sell;0.5;0.0;-1.5
289300;2;buy;2;17.0;Mark 22;17.5;18.0;17.5;17.5;16.5;1.0;0.0;0.0;0.0;21.0;21.0;17.5;71;73;338;340;0;1;2;0;0;0;-0.5;-1.0;0.0;0.3178208630818641;sell;1.0;0.5;0.5
294600;2;buy;2;16.0;Mark 22;16.5;17.5;17.5;16.5;16.5;1.0;0.0;0.0;0.0;22.0;22.0;16.5;73;75;340;342;0;0;3;0;0;0;0.0;-1.0;-1.5;0.27938013506948145;sell;1.5;1.5;0.5
316700;2;buy;3;17.0;Mark 22;18.0;18.0;16.5;15.0;14.5;2.0;0.0;0.0;0.0;28.0;28.0;18.0;75;78;342;345;0;0;0;0;0;0;0.5;0.5;1.0;0.317660306939725;sell;1.0;-0.5;-2.0
317500;2;buy;3;17.0;Mark 22;17.5;17.5;18.0;15.0;14.5;1.0;0.0;0.0;0.0;23.0;23.0;17.5;78;81;345;348;0;1;1;0;0;0;0.0;0.0;0.5;0.29725129231438707;sell;0.5;1.0;-2.0
320800;2;buy;5;17.0;Mark 22;17.5;17.0;17.5;15.5;13.5;1.0;0.0;0.0;0.0;28.0;28.0;17.5;81;86;348;353;0;0;2;0;0;0;-1.0;1.0;1.0;0.2928422023095803;sell;0.0;0.5;-1.5
321600;2;buy;4;16.0;Mark 22;17.0;17.0;16.5;16.5;13.5;2.0;0.0;0.0;0.0;28.0;28.0;17.0;86;90;353;357;0;1;3;0;0;0;0.0;-1.0;0.5;0.29725129231438707;sell;1.0;0.5;0.5
341400;2;buy;4;16.0;Mark 22;17.0;16.5;17.5;14.5;11.5;2.0;0.0;0.0;0.0;18.0;18.0;17.0;90;94;357;361;0;0;0;0;0;0;0.5;0.5;0.5;0.27974509947729753;sell;0.5;1.5;-1.5
347800;2;buy;4;15.0;Mark 22;15.5;16.5;15.5;16.0;10.5;1.0;0.0;0.0;0.0;19.0;19.0;15.5;94;98;361;365;0;0;1;0;0;0;-1.0;0.0;-1.0;0.2928422023095803;sell;1.5;0.5;1.0
350700;2;buy;4;15.0;Mark 22;15.5;14.0;14.0;15.5;10.5;1.0;0.0;0.0;0.0;19.0;19.0;15.5;98;102;365;369;0;0;2;0;0;0;0.0;0.0;-1.0;0.2840881032409138;sell;-1.0;-1.0;0.5
358500;2;buy;2;15.0;Mark 22;15.5;15.5;15.5;14.5;9.5;1.0;0.0;0.0;0.0;23.0;23.0;15.5;102;104;369;371;0;0;1;0;0;0;0.0;0.5;-0.5;0.29725129231438707;sell;0.5;0.5;-0.5
365600;2;buy;4;14.0;Mark 22;14.5;14.0;14.5;13.5;9.5;1.0;0.0;0.0;0.0;23.0;23.0;14.5;104;108;371;375;0;0;1;0;0;0;0.0;-0.5;-0.5;0.27974509947729753;sell;0.0;0.5;-0.5
