ts;day;side;qty;price;counterparty;mid_pre;mid_post_5;mid_post_20;mid_post_100;mid_post_500;spread_pre;imb1_pre;imb2_pre;imb3_pre;depth_bid_pre;depth_ask_pre;microprice_pre;inventory_day_pre;inventory_day;inventory_cum_pre;inventory_cum;trades_since_last_5;trades_since_last_20;trades_since_last_100;trades_other_mark_since_last_5;trades_other_mark_since_last_20;trades_other_mark_since_last_100;recent_ret_5;recent_ret_20;recent_ret_100;realised_vol_100;aggressor;adverse_select_5;adverse_select_20;adverse_select_100
876500;2;sell;3;84.0;Mark 14;86.0;85.5;88.5;96.5;107.0;2.0;-0.4286;0.0;0.0;30.0;30.0;85.57142857142857;-23;-26;-45;-48;0;0;0;0;0;0;-0.5;-1.5;-7.5;0.7225223647009917;sell;-1.5;-4.5;-12.5
98900;3;sell;3;88.0;Mark 14;89.5;88.5;88.5;89.5;82.0;3.0;0.0;0.0;0.0;28.0;28.0;89.5;0;-3;-48;-51;0;0;0;0;0;0;0.0;-1.0;5.0;0.6981033088107177;sell;-0.5;-0.5;-1.5
128700;3;sell;3;77.0;Mark 01;78.0;78.0;84.5;83.5;82.5;2.0;0.4054;0.0;0.0;26.0;26.0;78.4054054054054;-3;-6;-51;-54;0;0;0;0;0;0;0.0;-1.5;1.5;0.6569540420811757;sell;-1.0;-7.5;-6.5
155400;3;sell;2;79.0;Mark 38;78.5;79.0;75.5;79.5;78.5;3.0;0.0;0.0;0.0;23.0;23.0;78.5;-6;-8;-54;-56;0;0;0;0;0;0;-2.0;-1.0;-4.5;0.5777477565132612;ambiguous;0.0;3.5;-0.5
222400;3;sell;2;71.0;Mark 01;72.5;71.5;72.5;75.0;76.0;3.0;0.0;0.0;0.0;19.0;19.0;72.5;-8;-10;-56;-58;0;0;0;0;0;0;-0.5;-2.5;-3.5;0.6713943174902572;sell;-0.5;-1.5;-4.0
253400;3;sell;5;80.0;Mark 14;80.5;80.5;79.0;71.5;69.5;3.0;0.0;0.0;0.0;22.0;22.0;80.5;-10;-15;-58;-63;0;0;0;0;0;0;0.0;2.5;3.5;0.7793176413529114;ambiguous;-0.5;1.0;8.5
269000;3;sell;2;76.0;Mark 14;77.5;78.5;73.0;80.5;69.0;3.0;0.0;0.0;0.0;30.0;30.0;77.5;-15;-17;-63;-65;0;0;0;0;0;0;-0.5;-0.5;1.0;0.6194645699580591;sell;-2.5;3.0;-4.5
328700;3;sell;3;72.0;Mark 14;72.0;74.0;77.5;72.5;79.5;2.0;0.0;0.0;0.0;27.0;27.0;72.0;-17;-20;-65;-68;0;0;0;0;0;0;0.0;-2.0;2.0;0.6068597424995548;ambiguous;-2.0;-5.5;-0.5
329200;3;sell;5;73.0;Mark 14;73.5;75.5;77.5;71.0;80.0;1.0;-0.5385;0.0612;0.0612;26.0;23.0;73.23076923076923;-20;-25;-68;-73;1;1;1;0;0;0;0.5;1.0;4.5;0.6117160375207985;sell;-2.5;-4.5;2.0
350300;3;sell;4;68.0;Mark 14;69.5;68.5;66.0;64.0;86.0;3.0;0.0;0.0;0.0;27.0;27.0;69.5;-25;-29;-73;-77;0;0;0;0;0;0;0.5;2.0;-3.5;0.6638292848746568;sell;-0.5;2.0;4.0
363100;3;sell;2;68.0;Mark 01;68.0;67.0;67.0;74.5;75.0;2.0;0.0;0.0;0.0;35.0;35.0;68.0;-29;-31;-77;-79;0;0;0;0;0;0;2.0;3.0;3.0;0.5765544724375893;ambiguous;1.0;1.0;-6.5
369800;3;sell;5;70.0;Mark 14;71.0;70.5;73.5;80.5;71.0;2.0;0.6571;0.0;0.0;29.0;29.0;71.65714285714286;-31;-36;-79;-84;0;0;1;0;0;0;0.0;0.0;7.0;0.6474897175974685;sell;-0.5;-3.5;-10.5
370100;3;buy;3;69.0;Mark 38;70.5;72.0;73.5;80.0;71.0;3.0;0.0;0.0;0.0;24.0;24.0;70.5;-36;-33;-84;-81;1;1;2;0;0;0;-1.0;-1.0;6.5;0.6342356596343678;sell;3.0;4.5;11.0
396000;3;sell;4;85.0;Mark 14;84.5;86.5;85.0;76.5;61.0;3.0;0.0;0.0;0.0;24.0;24.0;84.5;-33;-37;-81;-85;0;0;0;0;0;0;1.5;1.0;5.5;0.6547761159855293;ambiguous;-1.5;0.0;8.5
428900;3;sell;5;65.0;Mark 14;64.5;65.0;63.0;64.5;65.0;3.0;0.0;0.0;0.0;29.0;29.0;64.5;-37;-42;-85;-90;0;0;0;0;0;0;-1.5;0.0;-5.5;0.5499719409228703;ambiguous;0.0;2.0;0.5
431900;3;sell;5;63.0;Mark 01;64.5;64.0;65.0;64.5;62.5;3.0;0.0;0.0;0.0;30.0;30.0;64.5;-42;-47;-90;-95;0;0;1;0;0;0;1.0;0.5;-7.5;0.5287857080792469;sell;-1.0;-2.0;-1.5
511800;3;sell;2;55.0;Mark 01;56.0;56.0;58.0;57.0;64.5;2.0;0.0;0.0;0.0;30.0;30.0;56.0;-47;-49;-95;-97;0;0;0;0;0;0;1.0;-2.0;2.0;0.5942450941447567;sell;-1.0;-3.0;-2.0
516400;3;sell;4;60.0;Mark 01;61.0;60.5;60.0;58.0;70.0;2.0;0.0;0.0;0.0;33.0;33.0;61.0;-49;-53;-97;-101;0;0;1;0;0;0;2.0;1.0;5.0;0.6174849178011282;sell;-0.5;0.0;2.0
524000;3;sell;2;57.0;Mark 01;58.0;56.0;58.0;52.0;66.0;2.0;0.0;0.0;0.0;35.0;35.0;58.0;-53;-55;-101;-103;0;0;1;0;0;0;0.0;1.0;-1.0;0.5859456570615424;sell;1.0;-1.0;5.0
535900;3;sell;3;52.0;Mark 01;53.0;54.0;56.0;56.0;62.5;2.0;0.0877;0.0877;0.0877;31.0;26.0;53.08771929824562;-55;-58;-103;-106;0;0;0;0;0;0;1.5;0.0;-5.0;0.592439527216775;sell;-2.0;-4.0;-4.0
555100;3;sell;5;67.0;Mark 14;67.5;67.0;67.0;70.0;67.5;3.0;0.0;0.0;0.0;20.0;20.0;67.5;-58;-63;-106;-111;0;0;0;0;0;0;1.5;3.5;12.5;0.6641750193134122;ambiguous;0.0;0.0;-3.0
622500;3;sell;2;66.0;Mark 14;66.5;68.0;68.0;71.5;81.0;3.0;0.0;0.0;0.0;35.0;35.0;66.5;-63;-65;-111;-113;0;0;0;0;0;0;1.0;-1.0;-3.5;0.67514504708893;ambiguous;-2.0;-2.0;-5.5
624200;3;sell;5;67.0;Mark 14;68.5;69.0;74.5;73.5;87.0;3.0;0.0;0.0;0.0;24.0;24.0;68.5;-65;-70;-113;-118;0;1;1;0;0;0;0.0;2.5;-8.0;0.6183517954732594;sell;-2.0;-7.5;-6.5
627700;3;sell;2;76.0;Mark 01;77.5;76.5;71.0;74.5;85.5;3.0;0.0;0.0;0.0;34.0;34.0;77.5;-70;-72;-118;-120;0;0;2;0;0;0;2.5;3.5;3.5;0.6366441581477544;sell;-0.5;5.0;1.5
699400;3;sell;4;80.0;Mark 14;81.5;81.0;80.5;87.5;77.0;3.0;0.0;0.0;0.0;25.0;25.0;81.5;-72;-76;-120;-124;0;0;0;0;0;0;1.0;-2.5;4.0;0.6383246999842147;sell;-1.0;-0.5;-7.5
705400;3;sell;2;80.0;Mark 14;81.0;80.0;81.5;89.5;72.5;2.0;0.5862;0.0;0.0;23.0;23.0;81.58620689655173;-76;-78;-124;-126;0;0;1;0;0;0;-0.5;3.5;-1.5;0.7228400267803977;sell;0.0;-1.5;-9.5
777600;3;sell;5;69.0;Mark 01;70.0;71.5;70.5;82.0;81.5;2.0;0.5484;0.0;0.0;24.0;24.0;70.54838709677419;-78;-83;-126;-131;0;0;0;0;0;0;-1.5;-2.0;-2.0;0.5361629101854631;sell;-2.5;-1.5;-13.0
826200;3;sell;5;81.0;Mark 14;81.5;81.5;81.5;73.0;75.5;3.0;0.0;0.0;0.0;25.0;25.0;81.5;-83;-88;-131;-136;0;0;0;0;0;0;0.0;2.0;-6.0;0.6247129735784334;ambiguous;-0.5;-0.5;8.0
834400;3;sell;5;75.0;Mark 14;75.0;74.0;74.0;76.5;66.0;2.0;0.5676;0.0;0.0;29.0;29.0;75.56756756756756;-88;-93;-136;-141;0;0;1;0;0;0;-1.0;-3.5;-4.0;0.5889417305675301;ambiguous;1.0;1.0;-1.5
839800;3;sell;3;76.0;Mark 14;77.5;74.5;73.0;79.0;72.0;3.0;0.0;0.0;0.0;31.0;31.0;77.5;-93;-96;-141;-144;0;0;1;0;0;0;-0.5;1.0;-0.5;0.6834809504078749;sell;1.5;3.0;-3.0
877600;3;sell;5;73.0;Mark 14;74.0;73.0;71.5;71.0;89.5;2.0;-0.4615;0.0;0.0;19.0;19.0;73.53846153846153;-96;-101;-144;-149;0;0;0;0;0;0;-1.0;0.0;1.0;0.6194645699580591;sell;0.0;1.5;2.0
878300;3;sell;3;72.0;Mark 14;73.0;72.5;67.5;70.0;89.5;2.0;0.0;0.0;0.0;34.0;34.0;73.0;-101;-104;-149;-152;0;1;1;0;0;0;-0.5;-2.5;1.5;0.6049231750811251;sell;-0.5;4.5;2.0
890900;3;sell;4;71.0;Mark 01;73.0;73.0;77.0;83.5;85.5;2.0;0.5385;0.0;0.0;30.0;30.0;73.53846153846153;-104;-108;-152;-156;0;0;0;0;0;0;-0.5;0.5;6.0;0.5785419118799026;sell;-2.0;-6.0;-12.5
